ocd-division,County,Location Name,Address 1,Address 2,dirs,City,State,Zip,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,is_subject_to_change
ocd-division/country:us/state:mn/county:itasca,Itasca,Itsaca County County Offices,123 NE 4th St,,,Grand Rapids,MN,55744,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:itasca,Itasca,Itsaca County County Offices,123 NE 4th St,,,Grand Rapids,MN,55744,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:jackson,Jackson,Jackson County Courthouse,405 4th St,,,Jackson,MN,56143,800,1630,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:jackson,Jackson,Jackson County Courthouse,405 4th St,,,Jackson,MN,56143,800,1630,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:jackson,Jackson,Jackson County Courthouse,405 4th St,,,Jackson,MN,56143,800,1630,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:jackson,Jackson,Jackson County Courthouse,405 4th St,,,Jackson,MN,56143,800,1630,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:jackson,Jackson,Jackson County Courthouse,405 4th St,,,Jackson,MN,56143,800,1630,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:jackson,Jackson,Jackson County Courthouse,405 4th St,,,Jackson,MN,56143,800,1630,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:jackson,Jackson,Jackson County Courthouse,405 4th St,,,Jackson,MN,56143,800,1630,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:jackson,Jackson,Jackson County Courthouse,405 4th St,,,Jackson,MN,56143,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:jackson,Jackson,Jackson County Courthouse,405 4th St,,,Jackson,MN,56143,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:kanabec,Kanabec,,18 N Vine St,Ste 261-A,,Mora,MN,55051,800,1630,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:kanabec,Kanabec,,18 N Vine St,Ste 261-A,,Mora,MN,55051,800,1630,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:kanabec,Kanabec,,18 N Vine St,Ste 261-A,,Mora,MN,55051,800,1630,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:kanabec,Kanabec,,18 N Vine St,Ste 261-A,,Mora,MN,55051,800,1630,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:kanabec,Kanabec,,18 N Vine St,Ste 261-A,,Mora,MN,55051,800,1630,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:kanabec,Kanabec,,18 N Vine St,Ste 261-A,,Mora,MN,55051,800,1630,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:kanabec,Kanabec,,18 N Vine St,Ste 261-A,,Mora,MN,55051,800,1630,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:kanabec,Kanabec,,18 N Vine St,Ste 261-A,,Mora,MN,55051,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:kanabec,Kanabec,,18 N Vine St,Ste 261-A,,Mora,MN,55051,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:kandiyohi,Kandiyohi,Kandiyohi County Office Building,400 Benson Ave Sw,,,Willmar,MN,56201,800,1630,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:kandiyohi,Kandiyohi,Kandiyohi County Office Building,400 Benson Ave Sw,,,Willmar,MN,56201,800,1630,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:kandiyohi,Kandiyohi,Kandiyohi County Office Building,400 Benson Ave Sw,,,Willmar,MN,56201,800,1630,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:kandiyohi,Kandiyohi,Kandiyohi County Office Building,400 Benson Ave Sw,,,Willmar,MN,56201,800,1630,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:kandiyohi,Kandiyohi,Kandiyohi County Office Building,400 Benson Ave Sw,,,Willmar,MN,56201,800,1630,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:kandiyohi,Kandiyohi,Kandiyohi County Office Building,400 Benson Ave Sw,,,Willmar,MN,56201,800,1630,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:kandiyohi,Kandiyohi,Kandiyohi County Office Building,400 Benson Ave Sw,,,Willmar,MN,56201,800,1630,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:kandiyohi,Kandiyohi,Kandiyohi County Office Building,400 Benson Ave Sw,,,Willmar,MN,56201,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:kandiyohi,Kandiyohi,Kandiyohi County Office Building,400 Benson Ave Sw,,,Willmar,MN,56201,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:kittson,Kittson,Kittson County Courthouse,410 5th St SE,Ste 212,,Hallock,MN,56728,830,1630,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:kittson,Kittson,Kittson County Courthouse,410 5th St SE,Ste 212,,Hallock,MN,56728,830,1630,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:kittson,Kittson,Kittson County Courthouse,410 5th St SE,Ste 212,,Hallock,MN,56728,830,1630,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:kittson,Kittson,Kittson County Courthouse,410 5th St SE,Ste 212,,Hallock,MN,56728,830,1630,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:kittson,Kittson,Kittson County Courthouse,410 5th St SE,Ste 212,,Hallock,MN,56728,830,1630,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:kittson,Kittson,Kittson County Courthouse,410 5th St SE,Ste 212,,Hallock,MN,56728,830,1630,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:kittson,Kittson,Kittson County Courthouse,410 5th St SE,Ste 212,,Hallock,MN,56728,830,1630,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:kittson,Kittson,Kittson County Courthouse,410 5th St SE,Ste 212,,Hallock,MN,56728,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:kittson,Kittson,Kittson County Courthouse,410 5th St SE,Ste 212,,Hallock,MN,56728,830,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:koochiching,Koochiching,Koochiching County Courthouse,715 4th St,,,International Falls,MN,56649,800,1630,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:koochiching,Koochiching,Koochiching County Courthouse,715 4th St,,,International Falls,MN,56649,800,1630,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:koochiching,Koochiching,Koochiching County Courthouse,715 4th St,,,International Falls,MN,56649,800,1630,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:koochiching,Koochiching,Koochiching County Courthouse,715 4th St,,,International Falls,MN,56649,800,1630,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:koochiching,Koochiching,Koochiching County Courthouse,715 4th St,,,International Falls,MN,56649,800,1630,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:koochiching,Koochiching,Koochiching County Courthouse,715 4th St,,,International Falls,MN,56649,800,1630,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:koochiching,Koochiching,Koochiching County Courthouse,715 4th St,,,International Falls,MN,56649,800,1630,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:koochiching,Koochiching,Koochiching County Courthouse,715 4th St,,,International Falls,MN,56649,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:koochiching,Koochiching,Koochiching County Courthouse,715 4th St,,,International Falls,MN,56649,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lac_qui_parle,Lac Qui Parle,Lac Qui Parle County Courthouse,600 6th Street,Ste 6,,Madison,MN,56256,830,1630,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lac_qui_parle,Lac Qui Parle,Lac Qui Parle County Courthouse,600 6th Street,Ste 6,,Madison,MN,56256,830,1630,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lac_qui_parle,Lac Qui Parle,Lac Qui Parle County Courthouse,600 6th Street,Ste 6,,Madison,MN,56256,830,1630,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lac_qui_parle,Lac Qui Parle,Lac Qui Parle County Courthouse,600 6th Street,Ste 6,,Madison,MN,56256,830,1630,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lac_qui_parle,Lac Qui Parle,Lac Qui Parle County Courthouse,600 6th Street,Ste 6,,Madison,MN,56256,830,1630,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lac_qui_parle,Lac Qui Parle,Lac Qui Parle County Courthouse,600 6th Street,Ste 6,,Madison,MN,56256,830,1630,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lac_qui_parle,Lac Qui Parle,Lac Qui Parle County Courthouse,600 6th Street,Ste 6,,Madison,MN,56256,830,1630,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lac_qui_parle,Lac Qui Parle,Lac Qui Parle County Courthouse,600 6th Street,Ste 6,,Madison,MN,56256,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lac_qui_parle,Lac Qui Parle,Lac Qui Parle County Courthouse,600 6th Street,Ste 6,,Madison,MN,56256,830,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lake,Lake,Auditor's Office,601 3rd Ave,,,Two Harbors,MN,55616,800,1630,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lake,Lake,Auditor's Office,601 3rd Ave,,,Two Harbors,MN,55616,800,1630,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lake,Lake,Auditor's Office,601 3rd Ave,,,Two Harbors,MN,55616,800,1630,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lake,Lake,Auditor's Office,601 3rd Ave,,,Two Harbors,MN,55616,800,1630,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lake,Lake,Auditor's Office,601 3rd Ave,,,Two Harbors,MN,55616,800,1630,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lake,Lake,Auditor's Office,601 3rd Ave,,,Two Harbors,MN,55616,800,1630,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lake,Lake,Auditor's Office,601 3rd Ave,,,Two Harbors,MN,55616,800,1630,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lake,Lake,Auditor's Office,601 3rd Ave,,,Two Harbors,MN,55616,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lake,Lake,Auditor's Office,601 3rd Ave,,,Two Harbors,MN,55616,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lake_of_the_woods,Lake of the Woods,Lake of the Woods County Government Center,206 8th Ave SE,Ste 260,,Baudette,MN,56623,730,1600,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lake_of_the_woods,Lake of the Woods,Lake of the Woods County Government Center,206 8th Ave SE,Ste 260,,Baudette,MN,56623,730,1600,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lake_of_the_woods,Lake of the Woods,Lake of the Woods County Government Center,206 8th Ave SE,Ste 260,,Baudette,MN,56623,730,1600,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lake_of_the_woods,Lake of the Woods,Lake of the Woods County Government Center,206 8th Ave SE,Ste 260,,Baudette,MN,56623,730,1600,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lake_of_the_woods,Lake of the Woods,Lake of the Woods County Government Center,206 8th Ave SE,Ste 260,,Baudette,MN,56623,730,1600,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lake_of_the_woods,Lake of the Woods,Lake of the Woods County Government Center,206 8th Ave SE,Ste 260,,Baudette,MN,56623,730,1600,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lake_of_the_woods,Lake of the Woods,Lake of the Woods County Government Center,206 8th Ave SE,Ste 260,,Baudette,MN,56623,730,1600,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lake_of_the_woods,Lake of the Woods,Lake of the Woods County Government Center,206 8th Ave SE,Ste 260,,Baudette,MN,56623,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lake_of_the_woods,Lake of the Woods,Lake of the Woods County Government Center,206 8th Ave SE,Ste 260,,Baudette,MN,56623,730,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:le_sueur,Le Sueur,Le Sueur County Courthouse,88 S Park Ave,,,Le Center,MN,56057,800,1600,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:le_sueur,Le Sueur,Le Sueur County Courthouse,88 S Park Ave,,,Le Center,MN,56057,800,1630,09-26-2016,09-29-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:le_sueur,Le Sueur,Le Sueur County Courthouse,88 S Park Ave,,,Le Center,MN,56057,800,1600,09-30-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:le_sueur,Le Sueur,Le Sueur County Courthouse,88 S Park Ave,,,Le Center,MN,56057,800,1630,10-03-2016,10-06-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:le_sueur,Le Sueur,Le Sueur County Courthouse,88 S Park Ave,,,Le Center,MN,56057,800,1600,10-07-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:le_sueur,Le Sueur,Le Sueur County Courthouse,88 S Park Ave,,,Le Center,MN,56057,800,1630,10-10-2016,10-13-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:le_sueur,Le Sueur,Le Sueur County Courthouse,88 S Park Ave,,,Le Center,MN,56057,800,1600,10-14-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:le_sueur,Le Sueur,Le Sueur County Courthouse,88 S Park Ave,,,Le Center,MN,56057,800,1630,10-17-2016,10-20-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:le_sueur,Le Sueur,Le Sueur County Courthouse,88 S Park Ave,,,Le Center,MN,56057,800,1600,10-21-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:le_sueur,Le Sueur,Le Sueur County Courthouse,88 S Park Ave,,,Le Center,MN,56057,800,1630,10-24-2016,10-27-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:le_sueur,Le Sueur,Le Sueur County Courthouse,88 S Park Ave,,,Le Center,MN,56057,800,1630,10-31-2016,11-03-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:le_sueur,Le Sueur,Le Sueur County Courthouse,88 S Park Ave,,,Le Center,MN,56057,800,1600,11-04-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:le_sueur,Le Sueur,Le Sueur County Courthouse,88 S Park Ave,,,Le Center,MN,56057,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:le_sueur,Le Sueur,Le Sueur County Courthouse,88 S Park Ave,,,Le Center,MN,56057,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lyon,Lyon,Lyon County Government Center,607 W Main,,,Marshall,MN,56258,800,1630,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lyon,Lyon,Lyon County Government Center,607 W Main,,,Marshall,MN,56258,800,1630,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lyon,Lyon,Lyon County Government Center,607 W Main,,,Marshall,MN,56258,800,1630,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lyon,Lyon,Lyon County Government Center,607 W Main,,,Marshall,MN,56258,800,1630,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lyon,Lyon,Lyon County Government Center,607 W Main,,,Marshall,MN,56258,800,1630,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lyon,Lyon,Lyon County Government Center,607 W Main,,,Marshall,MN,56258,800,1630,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lyon,Lyon,Lyon County Government Center,607 W Main,,,Marshall,MN,56258,800,1630,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lyon,Lyon,Lyon County Government Center,607 W Main,,,Marshall,MN,56258,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:lyon,Lyon,Lyon County Government Center,607 W Main,,,Marshall,MN,56258,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:mahnomen,Mahnomen,Mahnomen County Courthouse,311 N Main St,,,Mahnomen,MN,56557,800,1630,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:mahnomen,Mahnomen,Mahnomen County Courthouse,311 N Main St,,,Mahnomen,MN,56557,800,1630,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:mahnomen,Mahnomen,Mahnomen County Courthouse,311 N Main St,,,Mahnomen,MN,56557,800,1630,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:mahnomen,Mahnomen,Mahnomen County Courthouse,311 N Main St,,,Mahnomen,MN,56557,800,1630,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:mahnomen,Mahnomen,Mahnomen County Courthouse,311 N Main St,,,Mahnomen,MN,56557,800,1630,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:mahnomen,Mahnomen,Mahnomen County Courthouse,311 N Main St,,,Mahnomen,MN,56557,800,1630,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:mahnomen,Mahnomen,Mahnomen County Courthouse,311 N Main St,,,Mahnomen,MN,56557,800,1630,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:mahnomen,Mahnomen,Mahnomen County Courthouse,311 N Main St,,,Mahnomen,MN,56557,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:mahnomen,Mahnomen,Mahnomen County Courthouse,311 N Main St,,,Mahnomen,MN,56557,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:marshall,Marshall,Marshall County Auditor-Treasurer,208 E Colvin Ave,Ste 10,,Warren,MN,56762,800,1630,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:marshall,Marshall,Marshall County Auditor-Treasurer,208 E Colvin Ave,Ste 10,,Warren,MN,56762,800,1630,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:marshall,Marshall,Marshall County Auditor-Treasurer,208 E Colvin Ave,Ste 10,,Warren,MN,56762,800,1630,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:marshall,Marshall,Marshall County Auditor-Treasurer,208 E Colvin Ave,Ste 10,,Warren,MN,56762,800,1630,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:marshall,Marshall,Marshall County Auditor-Treasurer,208 E Colvin Ave,Ste 10,,Warren,MN,56762,800,1630,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:marshall,Marshall,Marshall County Auditor-Treasurer,208 E Colvin Ave,Ste 10,,Warren,MN,56762,800,1630,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:marshall,Marshall,Marshall County Auditor-Treasurer,208 E Colvin Ave,Ste 10,,Warren,MN,56762,800,1630,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:marshall,Marshall,Marshall County Auditor-Treasurer,208 E Colvin Ave,Ste 10,,Warren,MN,56762,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:marshall,Marshall,Marshall County Auditor-Treasurer,208 E Colvin Ave,Ste 10,,Warren,MN,56762,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:martin,Martin,,201 Lake Ave,,,Fairmont,MN,56031,800,1700,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:martin,Martin,,201 Lake Ave,,,Fairmont,MN,56031,800,1700,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:martin,Martin,,201 Lake Ave,,,Fairmont,MN,56031,800,1700,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:martin,Martin,,201 Lake Ave,,,Fairmont,MN,56031,800,1700,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:martin,Martin,,201 Lake Ave,,,Fairmont,MN,56031,800,1700,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:martin,Martin,,201 Lake Ave,,,Fairmont,MN,56031,800,1700,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:martin,Martin,,201 Lake Ave,,,Fairmont,MN,56031,800,1700,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:martin,Martin,,201 Lake Ave,,,Fairmont,MN,56031,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:martin,Martin,,201 Lake Ave,,,Fairmont,MN,56031,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hutchinson,McLeod,City Center,111 Hassan Street SE,,,Hutchinson,MN,55350,800,1600,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hutchinson,McLeod,City Center,111 Hassan Street SE,,,Hutchinson,MN,55350,800,1600,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hutchinson,McLeod,City Center,111 Hassan Street SE,,,Hutchinson,MN,55350,800,1600,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hutchinson,McLeod,City Center,111 Hassan Street SE,,,Hutchinson,MN,55350,800,1600,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hutchinson,McLeod,City Center,111 Hassan Street SE,,,Hutchinson,MN,55350,800,1600,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hutchinson,McLeod,City Center,111 Hassan Street SE,,,Hutchinson,MN,55350,800,1600,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hutchinson,McLeod,City Center,111 Hassan Street SE,,,Hutchinson,MN,55350,800,1600,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hutchinson,McLeod,City Center,111 Hassan Street SE,,,Hutchinson,MN,55350,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/place:hutchinson,McLeod,City Center,111 Hassan Street SE,,,Hutchinson,MN,55350,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:mcleod,McLeod,McLeod County Office Building,2391 Hennepin Ave N,,,Glencoe,MN,55336,800,1630,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:mcleod,McLeod,McLeod County Office Building,2391 Hennepin Ave N,,,Glencoe,MN,55336,800,1630,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:mcleod,McLeod,McLeod County Office Building,2391 Hennepin Ave N,,,Glencoe,MN,55336,800,1630,10-03-2016,10-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:mcleod,McLeod,McLeod County Office Building,2391 Hennepin Ave N,,,Glencoe,MN,55336,800,1630,10-10-2016,10-14-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:mcleod,McLeod,McLeod County Office Building,2391 Hennepin Ave N,,,Glencoe,MN,55336,800,1630,10-17-2016,10-21-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:mcleod,McLeod,McLeod County Office Building,2391 Hennepin Ave N,,,Glencoe,MN,55336,800,1630,10-24-2016,10-28-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:mcleod,McLeod,McLeod County Office Building,2391 Hennepin Ave N,,,Glencoe,MN,55336,800,1630,10-31-2016,11-04-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:mcleod,McLeod,McLeod County Office Building,2391 Hennepin Ave N,,,Glencoe,MN,55336,1000,1500,11-05-2016,11-05-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:mcleod,McLeod,McLeod County Office Building,2391 Hennepin Ave N,,,Glencoe,MN,55336,800,1700,11-07-2016,11-07-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:meeker,Meeker,,325 Sibley Ave N,,,Litchfield,MN,55355,800,1630,09-23-2016,09-23-2016,FALSE,FALSE,FALSE
ocd-division/country:us/state:mn/county:meeker,Meeker,,325 Sibley Ave N,,,Litchfield,MN,55355,800,1630,09-26-2016,09-30-2016,FALSE,FALSE,FALSE
