ocd_division,homepage_url,county,location_name,address_1,address_2,city,state,zip_code,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,appointment_phone,is_subject_to_change,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
ocd-division/country:us/state:oh/county:lake,http://www.lakeelections.com/,Lake County,Administration Center,105 Main St.,,Painesville,OH,44077,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,False,False,False,False,385,"105 Main St., Painesville, OH 44077",,08:00 AM-04:00 PM,,ho17189031,false,false,,,,poll13118781
ocd-division/country:us/state:oh/county:lake,http://www.lakeelections.com/,Lake County,Administration Center,105 Main St.,,Painesville,OH,44077,13:00:00 - 05:00,17:00:00 - 05:00,11/6/16,11/6/16,False,False,False,False,386,"105 Main St., Painesville, OH 44077",,01:00 PM-05:00 PM,,ho17189031,false,false,,,,poll13118781
ocd-division/country:us/state:oh/county:lake,http://www.lakeelections.com/,Lake County,Administration Center,105 Main St.,,Painesville,OH,44077,08:00:00 - 05:00,14:00:00 - 05:00,11/7/16,11/7/16,False,False,False,False,387,"105 Main St., Painesville, OH 44077",,08:00 AM-02:00 PM,,ho17189031,false,false,,,,poll13118781
ocd-division/country:us/state:oh/county:lawrence,http://electionsonthe.net/oh/lawrence/,Lawrence County,Veterans Square,111 S. Fourth St.,,Ironton,OH,45638,08:00:00 - 04:00,17:00:00 - 04:00,10/12/16,10/14/16,False,False,False,False,388,"111 S. Fourth St., Ironton, OH 45638",,08:00 AM-05:00 PM,,ho42825183,false,false,,,,poll72008708
ocd-division/country:us/state:oh/county:lawrence,http://electionsonthe.net/oh/lawrence/,Lawrence County,Veterans Square,111 S. Fourth St.,,Ironton,OH,45638,08:00:00 - 04:00,17:00:00 - 04:00,10/17/16,10/21/16,False,False,False,False,389,"111 S. Fourth St., Ironton, OH 45638",,08:00 AM-05:00 PM,,ho42825183,false,false,,,,poll72008708
ocd-division/country:us/state:oh/county:lawrence,http://electionsonthe.net/oh/lawrence/,Lawrence County,Veterans Square,111 S. Fourth St.,,Ironton,OH,45638,08:00:00 - 04:00,18:00:00 - 04:00,10/24/16,10/28/16,False,False,False,False,390,"111 S. Fourth St., Ironton, OH 45638",,08:00 AM-06:00 PM,,ho42825183,false,false,,,,poll72008708
ocd-division/country:us/state:oh/county:lawrence,http://electionsonthe.net/oh/lawrence/,Lawrence County,Veterans Square,111 S. Fourth St.,,Ironton,OH,45638,08:00:00 - 04:00,16:00:00 - 04:00,10/29/16,10/29/16,False,False,False,False,391,"111 S. Fourth St., Ironton, OH 45638",,08:00 AM-04:00 PM,,ho42825183,false,false,,,,poll72008708
ocd-division/country:us/state:oh/county:lawrence,http://electionsonthe.net/oh/lawrence/,Lawrence County,Veterans Square,111 S. Fourth St.,,Ironton,OH,45638,13:00:00 - 04:00,17:00:00 - 04:00,10/30/16,10/30/16,False,False,False,False,392,"111 S. Fourth St., Ironton, OH 45638",,01:00 PM-05:00 PM,,ho42825183,false,false,,,,poll72008708
ocd-division/country:us/state:oh/county:lawrence,http://electionsonthe.net/oh/lawrence/,Lawrence County,Veterans Square,111 S. Fourth St.,,Ironton,OH,45638,08:00:00 - 04:00,19:00:00 - 04:00,10/31/16,11/4/16,False,False,False,False,393,"111 S. Fourth St., Ironton, OH 45638",,08:00 AM-07:00 PM,,ho42825183,false,false,,,,poll72008708
ocd-division/country:us/state:oh/county:lawrence,http://electionsonthe.net/oh/lawrence/,Lawrence County,Veterans Square,111 S. Fourth St.,,Ironton,OH,45638,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,False,False,False,False,394,"111 S. Fourth St., Ironton, OH 45638",,08:00 AM-04:00 PM,,ho42825183,false,false,,,,poll72008708
ocd-division/country:us/state:oh/county:lawrence,http://electionsonthe.net/oh/lawrence/,Lawrence County,Veterans Square,111 S. Fourth St.,,Ironton,OH,45638,13:00:00 - 05:00,17:00:00 - 05:00,11/6/16,11/6/16,False,False,False,False,395,"111 S. Fourth St., Ironton, OH 45638",,01:00 PM-05:00 PM,,ho42825183,false,false,,,,poll72008708
ocd-division/country:us/state:oh/county:lawrence,http://electionsonthe.net/oh/lawrence/,Lawrence County,Veterans Square,111 S. Fourth St.,,Ironton,OH,45638,08:00:00 - 05:00,14:00:00 - 05:00,11/7/16,11/7/16,False,False,False,False,396,"111 S. Fourth St., Ironton, OH 45638",,08:00 AM-02:00 PM,,ho42825183,false,false,,,,poll72008708
ocd-division/country:us/state:oh/county:licking,http://www.electionsonthe.net/oh/licking/,Licking County,County Administration Building,20 S. Second St.,,Newark,OH,43055,08:00:00 - 04:00,17:00:00 - 04:00,10/12/16,10/14/16,False,False,False,False,397,"20 S. Second St., Newark, OH 43055",,08:00 AM-05:00 PM,,ho66093989,false,false,,,,poll17819542
ocd-division/country:us/state:oh/county:licking,http://www.electionsonthe.net/oh/licking/,Licking County,County Administration Building,20 S. Second St.,,Newark,OH,43055,08:00:00 - 04:00,17:00:00 - 04:00,10/17/16,10/21/16,False,False,False,False,398,"20 S. Second St., Newark, OH 43055",,08:00 AM-05:00 PM,,ho66093989,false,false,,,,poll17819542
ocd-division/country:us/state:oh/county:licking,http://www.electionsonthe.net/oh/licking/,Licking County,County Administration Building,20 S. Second St.,,Newark,OH,43055,08:00:00 - 04:00,18:00:00 - 04:00,10/24/16,10/28/16,False,False,False,False,399,"20 S. Second St., Newark, OH 43055",,08:00 AM-06:00 PM,,ho66093989,false,false,,,,poll17819542
ocd-division/country:us/state:oh/county:licking,http://www.electionsonthe.net/oh/licking/,Licking County,County Administration Building,20 S. Second St.,,Newark,OH,43055,08:00:00 - 04:00,16:00:00 - 04:00,10/29/16,10/29/16,False,False,False,False,400,"20 S. Second St., Newark, OH 43055",,08:00 AM-04:00 PM,,ho66093989,false,false,,,,poll17819542
ocd-division/country:us/state:oh/county:licking,http://www.electionsonthe.net/oh/licking/,Licking County,County Administration Building,20 S. Second St.,,Newark,OH,43055,13:00:00 - 04:00,17:00:00 - 04:00,10/30/16,10/30/16,False,False,False,False,401,"20 S. Second St., Newark, OH 43055",,01:00 PM-05:00 PM,,ho66093989,false,false,,,,poll17819542
ocd-division/country:us/state:oh/county:licking,http://www.electionsonthe.net/oh/licking/,Licking County,County Administration Building,20 S. Second St.,,Newark,OH,43055,08:00:00 - 04:00,19:00:00 - 04:00,10/31/16,11/4/16,False,False,False,False,402,"20 S. Second St., Newark, OH 43055",,08:00 AM-07:00 PM,,ho66093989,false,false,,,,poll17819542
ocd-division/country:us/state:oh/county:licking,http://www.electionsonthe.net/oh/licking/,Licking County,County Administration Building,20 S. Second St.,,Newark,OH,43055,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,False,False,False,False,403,"20 S. Second St., Newark, OH 43055",,08:00 AM-04:00 PM,,ho66093989,false,false,,,,poll17819542
ocd-division/country:us/state:oh/county:licking,http://www.electionsonthe.net/oh/licking/,Licking County,County Administration Building,20 S. Second St.,,Newark,OH,43055,13:00:00 - 05:00,17:00:00 - 05:00,11/6/16,11/6/16,False,False,False,False,404,"20 S. Second St., Newark, OH 43055",,01:00 PM-05:00 PM,,ho66093989,false,false,,,,poll17819542
ocd-division/country:us/state:oh/county:licking,http://www.electionsonthe.net/oh/licking/,Licking County,County Administration Building,20 S. Second St.,,Newark,OH,43055,08:00:00 - 05:00,14:00:00 - 05:00,11/7/16,11/7/16,False,False,False,False,405,"20 S. Second St., Newark, OH 43055",,08:00 AM-02:00 PM,,ho66093989,false,false,,,,poll17819542
ocd-division/country:us/state:oh/county:logan,http://www.electionsonthe.net/oh/logan,Logan County,,255 S. Main St.,,Bellefontaine,OH,43311,08:00:00 - 04:00,17:00:00 - 04:00,10/12/16,10/14/16,False,False,False,False,406,"255 S. Main St., Bellefontaine, OH 43311",,08:00 AM-05:00 PM,,ho91600409,false,false,,,,poll81742488
ocd-division/country:us/state:oh/county:logan,http://www.electionsonthe.net/oh/logan,Logan County,,255 S. Main St.,,Bellefontaine,OH,43311,08:00:00 - 04:00,17:00:00 - 04:00,10/17/16,10/21/16,False,False,False,False,407,"255 S. Main St., Bellefontaine, OH 43311",,08:00 AM-05:00 PM,,ho91600409,false,false,,,,poll81742488
ocd-division/country:us/state:oh/county:logan,http://www.electionsonthe.net/oh/logan,Logan County,,255 S. Main St.,,Bellefontaine,OH,43311,08:00:00 - 04:00,18:00:00 - 04:00,10/24/16,10/28/16,False,False,False,False,408,"255 S. Main St., Bellefontaine, OH 43311",,08:00 AM-06:00 PM,,ho91600409,false,false,,,,poll81742488
ocd-division/country:us/state:oh/county:logan,http://www.electionsonthe.net/oh/logan,Logan County,,255 S. Main St.,,Bellefontaine,OH,43311,08:00:00 - 04:00,16:00:00 - 04:00,10/29/16,10/29/16,False,False,False,False,409,"255 S. Main St., Bellefontaine, OH 43311",,08:00 AM-04:00 PM,,ho91600409,false,false,,,,poll81742488
ocd-division/country:us/state:oh/county:logan,http://www.electionsonthe.net/oh/logan,Logan County,,255 S. Main St.,,Bellefontaine,OH,43311,13:00:00 - 04:00,17:00:00 - 04:00,10/30/16,10/30/16,False,False,False,False,410,"255 S. Main St., Bellefontaine, OH 43311",,01:00 PM-05:00 PM,,ho91600409,false,false,,,,poll81742488
ocd-division/country:us/state:oh/county:logan,http://www.electionsonthe.net/oh/logan,Logan County,,255 S. Main St.,,Bellefontaine,OH,43311,08:00:00 - 04:00,19:00:00 - 04:00,10/31/16,11/4/16,False,False,False,False,411,"255 S. Main St., Bellefontaine, OH 43311",,08:00 AM-07:00 PM,,ho91600409,false,false,,,,poll81742488
ocd-division/country:us/state:oh/county:logan,http://www.electionsonthe.net/oh/logan,Logan County,,255 S. Main St.,,Bellefontaine,OH,43311,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,False,False,False,False,412,"255 S. Main St., Bellefontaine, OH 43311",,08:00 AM-04:00 PM,,ho91600409,false,false,,,,poll81742488
ocd-division/country:us/state:oh/county:logan,http://www.electionsonthe.net/oh/logan,Logan County,,255 S. Main St.,,Bellefontaine,OH,43311,13:00:00 - 05:00,17:00:00 - 05:00,11/6/16,11/6/16,False,False,False,False,413,"255 S. Main St., Bellefontaine, OH 43311",,01:00 PM-05:00 PM,,ho91600409,false,false,,,,poll81742488
ocd-division/country:us/state:oh/county:logan,http://www.electionsonthe.net/oh/logan,Logan County,,255 S. Main St.,,Bellefontaine,OH,43311,08:00:00 - 05:00,14:00:00 - 05:00,11/7/16,11/7/16,False,False,False,False,414,"255 S. Main St., Bellefontaine, OH 43311",,08:00 AM-02:00 PM,,ho91600409,false,false,,,,poll81742488
ocd-division/country:us/state:oh/county:lorain,http://www.loraincountyelections.com/,Lorain County,Board of Elections Building,1985 North Ridge Rd. E,,Lorain,OH,44055,08:00:00 - 04:00,17:00:00 - 04:00,10/12/16,10/14/16,False,False,False,False,415,"1985 North Ridge Rd. E, Lorain, OH 44055",,08:00 AM-05:00 PM,,ho67328530,false,false,,,,poll69691099
ocd-division/country:us/state:oh/county:lorain,http://www.loraincountyelections.com/,Lorain County,Board of Elections Building,1985 North Ridge Rd. E,,Lorain,OH,44055,08:00:00 - 04:00,17:00:00 - 04:00,10/17/16,10/21/16,False,False,False,False,416,"1985 North Ridge Rd. E, Lorain, OH 44055",,08:00 AM-05:00 PM,,ho67328530,false,false,,,,poll69691099
ocd-division/country:us/state:oh/county:lorain,http://www.loraincountyelections.com/,Lorain County,Board of Elections Building,1985 North Ridge Rd. E,,Lorain,OH,44055,08:00:00 - 04:00,18:00:00 - 04:00,10/24/16,10/28/16,False,False,False,False,417,"1985 North Ridge Rd. E, Lorain, OH 44055",,08:00 AM-06:00 PM,,ho67328530,false,false,,,,poll69691099
ocd-division/country:us/state:oh/county:lorain,http://www.loraincountyelections.com/,Lorain County,Board of Elections Building,1985 North Ridge Rd. E,,Lorain,OH,44055,08:00:00 - 04:00,16:00:00 - 04:00,10/29/16,10/29/16,False,False,False,False,418,"1985 North Ridge Rd. E, Lorain, OH 44055",,08:00 AM-04:00 PM,,ho67328530,false,false,,,,poll69691099
ocd-division/country:us/state:oh/county:lorain,http://www.loraincountyelections.com/,Lorain County,Board of Elections Building,1985 North Ridge Rd. E,,Lorain,OH,44055,13:00:00 - 04:00,17:00:00 - 04:00,10/30/16,10/30/16,False,False,False,False,419,"1985 North Ridge Rd. E, Lorain, OH 44055",,01:00 PM-05:00 PM,,ho67328530,false,false,,,,poll69691099
ocd-division/country:us/state:oh/county:lorain,http://www.loraincountyelections.com/,Lorain County,Board of Elections Building,1985 North Ridge Rd. E,,Lorain,OH,44055,08:00:00 - 04:00,19:00:00 - 04:00,10/31/16,11/4/16,False,False,False,False,420,"1985 North Ridge Rd. E, Lorain, OH 44055",,08:00 AM-07:00 PM,,ho67328530,false,false,,,,poll69691099
ocd-division/country:us/state:oh/county:lorain,http://www.loraincountyelections.com/,Lorain County,Board of Elections Building,1985 North Ridge Rd. E,,Lorain,OH,44055,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,False,False,False,False,421,"1985 North Ridge Rd. E, Lorain, OH 44055",,08:00 AM-04:00 PM,,ho67328530,false,false,,,,poll69691099
ocd-division/country:us/state:oh/county:lorain,http://www.loraincountyelections.com/,Lorain County,Board of Elections Building,1985 North Ridge Rd. E,,Lorain,OH,44055,13:00:00 - 05:00,17:00:00 - 05:00,11/6/16,11/6/16,False,False,False,False,422,"1985 North Ridge Rd. E, Lorain, OH 44055",,01:00 PM-05:00 PM,,ho67328530,false,false,,,,poll69691099
ocd-division/country:us/state:oh/county:lorain,http://www.loraincountyelections.com/,Lorain County,Board of Elections Building,1985 North Ridge Rd. E,,Lorain,OH,44055,08:00:00 - 05:00,14:00:00 - 05:00,11/7/16,11/7/16,False,False,False,False,423,"1985 North Ridge Rd. E, Lorain, OH 44055",,08:00 AM-02:00 PM,,ho67328530,false,false,,,,poll69691099
ocd-division/country:us/state:oh/county:lucas,http://www.lucascountyvotes.org,Lucas County,City Government Center,1301 Monroe Street,,Toledo,OH,43604,08:00:00 - 04:00,17:00:00 - 04:00,10/12/16,10/14/16,False,False,False,False,424,"1301 Monroe Street, Toledo, OH 43604",,08:00 AM-05:00 PM,,ho41369355,false,false,,,,poll53721850
ocd-division/country:us/state:oh/county:lucas,http://www.lucascountyvotes.org,Lucas County,City Government Center,1301 Monroe Street,,Toledo,OH,43604,08:00:00 - 04:00,17:00:00 - 04:00,10/17/16,10/21/16,False,False,False,False,425,"1301 Monroe Street, Toledo, OH 43604",,08:00 AM-05:00 PM,,ho41369355,false,false,,,,poll53721850
ocd-division/country:us/state:oh/county:lucas,http://www.lucascountyvotes.org,Lucas County,City Government Center,1301 Monroe Street,,Toledo,OH,43604,08:00:00 - 04:00,18:00:00 - 04:00,10/24/16,10/28/16,False,False,False,False,426,"1301 Monroe Street, Toledo, OH 43604",,08:00 AM-06:00 PM,,ho41369355,false,false,,,,poll53721850
ocd-division/country:us/state:oh/county:lucas,http://www.lucascountyvotes.org,Lucas County,City Government Center,1301 Monroe Street,,Toledo,OH,43604,08:00:00 - 04:00,16:00:00 - 04:00,10/29/16,10/29/16,False,False,False,False,427,"1301 Monroe Street, Toledo, OH 43604",,08:00 AM-04:00 PM,,ho41369355,false,false,,,,poll53721850
ocd-division/country:us/state:oh/county:lucas,http://www.lucascountyvotes.org,Lucas County,City Government Center,1301 Monroe Street,,Toledo,OH,43604,13:00:00 - 04:00,17:00:00 - 04:00,10/30/16,10/30/16,False,False,False,False,428,"1301 Monroe Street, Toledo, OH 43604",,01:00 PM-05:00 PM,,ho41369355,false,false,,,,poll53721850
ocd-division/country:us/state:oh/county:lucas,http://www.lucascountyvotes.org,Lucas County,City Government Center,1301 Monroe Street,,Toledo,OH,43604,08:00:00 - 04:00,19:00:00 - 04:00,10/31/16,11/4/16,False,False,False,False,429,"1301 Monroe Street, Toledo, OH 43604",,08:00 AM-07:00 PM,,ho41369355,false,false,,,,poll53721850
ocd-division/country:us/state:oh/county:lucas,http://www.lucascountyvotes.org,Lucas County,City Government Center,1301 Monroe Street,,Toledo,OH,43604,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,False,False,False,False,430,"1301 Monroe Street, Toledo, OH 43604",,08:00 AM-04:00 PM,,ho41369355,false,false,,,,poll53721850
ocd-division/country:us/state:oh/county:lucas,http://www.lucascountyvotes.org,Lucas County,City Government Center,1301 Monroe Street,,Toledo,OH,43604,13:00:00 - 05:00,17:00:00 - 05:00,11/6/16,11/6/16,False,False,False,False,431,"1301 Monroe Street, Toledo, OH 43604",,01:00 PM-05:00 PM,,ho41369355,false,false,,,,poll53721850
ocd-division/country:us/state:oh/county:lucas,http://www.lucascountyvotes.org,Lucas County,City Government Center,1301 Monroe Street,,Toledo,OH,43604,08:00:00 - 05:00,14:00:00 - 05:00,11/7/16,11/7/16,False,False,False,False,432,"1301 Monroe Street, Toledo, OH 43604",,08:00 AM-02:00 PM,,ho41369355,false,false,,,,poll53721850
ocd-division/country:us/state:oh/county:madison,http://www.electionsonthe.net/oh/madison,Madison County,Board of Elections Building,1423 State Route 38 SE,,London,OH,43140,08:00:00 - 04:00,17:00:00 - 04:00,10/12/16,10/14/16,False,False,False,False,433,"1423 State Route 38 SE, London, OH 43140",,08:00 AM-05:00 PM,,ho24429168,false,false,,,,poll80670718
ocd-division/country:us/state:oh/county:madison,http://www.electionsonthe.net/oh/madison,Madison County,Board of Elections Building,1423 State Route 38 SE,,London,OH,43140,08:00:00 - 04:00,17:00:00 - 04:00,10/17/16,10/21/16,False,False,False,False,434,"1423 State Route 38 SE, London, OH 43140",,08:00 AM-05:00 PM,,ho24429168,false,false,,,,poll80670718
ocd-division/country:us/state:oh/county:madison,http://www.electionsonthe.net/oh/madison,Madison County,Board of Elections Building,1423 State Route 38 SE,,London,OH,43140,08:00:00 - 04:00,18:00:00 - 04:00,10/24/16,10/28/16,False,False,False,False,435,"1423 State Route 38 SE, London, OH 43140",,08:00 AM-06:00 PM,,ho24429168,false,false,,,,poll80670718
ocd-division/country:us/state:oh/county:madison,http://www.electionsonthe.net/oh/madison,Madison County,Board of Elections Building,1423 State Route 38 SE,,London,OH,43140,08:00:00 - 04:00,16:00:00 - 04:00,10/29/16,10/29/16,False,False,False,False,436,"1423 State Route 38 SE, London, OH 43140",,08:00 AM-04:00 PM,,ho24429168,false,false,,,,poll80670718
ocd-division/country:us/state:oh/county:madison,http://www.electionsonthe.net/oh/madison,Madison County,Board of Elections Building,1423 State Route 38 SE,,London,OH,43140,13:00:00 - 04:00,17:00:00 - 04:00,10/30/16,10/30/16,False,False,False,False,437,"1423 State Route 38 SE, London, OH 43140",,01:00 PM-05:00 PM,,ho24429168,false,false,,,,poll80670718
ocd-division/country:us/state:oh/county:madison,http://www.electionsonthe.net/oh/madison,Madison County,Board of Elections Building,1423 State Route 38 SE,,London,OH,43140,08:00:00 - 04:00,19:00:00 - 04:00,10/31/16,11/4/16,False,False,False,False,438,"1423 State Route 38 SE, London, OH 43140",,08:00 AM-07:00 PM,,ho24429168,false,false,,,,poll80670718
ocd-division/country:us/state:oh/county:madison,http://www.electionsonthe.net/oh/madison,Madison County,Board of Elections Building,1423 State Route 38 SE,,London,OH,43140,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,False,False,False,False,439,"1423 State Route 38 SE, London, OH 43140",,08:00 AM-04:00 PM,,ho24429168,false,false,,,,poll80670718
ocd-division/country:us/state:oh/county:madison,http://www.electionsonthe.net/oh/madison,Madison County,Board of Elections Building,1423 State Route 38 SE,,London,OH,43140,13:00:00 - 05:00,17:00:00 - 05:00,11/6/16,11/6/16,False,False,False,False,440,"1423 State Route 38 SE, London, OH 43140",,01:00 PM-05:00 PM,,ho24429168,false,false,,,,poll80670718
ocd-division/country:us/state:oh/county:madison,http://www.electionsonthe.net/oh/madison,Madison County,Board of Elections Building,1423 State Route 38 SE,,London,OH,43140,08:00:00 - 05:00,14:00:00 - 05:00,11/7/16,11/7/16,False,False,False,False,441,"1423 State Route 38 SE, London, OH 43140",,08:00 AM-02:00 PM,,ho24429168,false,false,,,,poll80670718
ocd-division/country:us/state:oh/county:mahoning,http://vote.mahoningcountyoh.gov,Mahoning County,City Hall,345 Oak Hill Ave.,Entrance A,Youngstown,OH,44502,08:00:00 - 04:00,17:00:00 - 04:00,10/12/16,10/14/16,False,False,False,False,442,"345 Oak Hill Ave., Youngstown, OH 44502",Entrance A,08:00 AM-05:00 PM,,ho69251636,false,false,,,,poll28507679
ocd-division/country:us/state:oh/county:mahoning,http://vote.mahoningcountyoh.gov,Mahoning County,City Hall,345 Oak Hill Ave.,Entrance A,Youngstown,OH,44502,08:00:00 - 04:00,17:00:00 - 04:00,10/17/16,10/21/16,False,False,False,False,443,"345 Oak Hill Ave., Youngstown, OH 44502",Entrance A,08:00 AM-05:00 PM,,ho69251636,false,false,,,,poll28507679
ocd-division/country:us/state:oh/county:mahoning,http://vote.mahoningcountyoh.gov,Mahoning County,City Hall,345 Oak Hill Ave.,Entrance A,Youngstown,OH,44502,08:00:00 - 04:00,18:00:00 - 04:00,10/24/16,10/28/16,False,False,False,False,444,"345 Oak Hill Ave., Youngstown, OH 44502",Entrance A,08:00 AM-06:00 PM,,ho69251636,false,false,,,,poll28507679
ocd-division/country:us/state:oh/county:mahoning,http://vote.mahoningcountyoh.gov,Mahoning County,City Hall,345 Oak Hill Ave.,Entrance A,Youngstown,OH,44502,08:00:00 - 04:00,16:00:00 - 04:00,10/29/16,10/29/16,False,False,False,False,445,"345 Oak Hill Ave., Youngstown, OH 44502",Entrance A,08:00 AM-04:00 PM,,ho69251636,false,false,,,,poll28507679
ocd-division/country:us/state:oh/county:mahoning,http://vote.mahoningcountyoh.gov,Mahoning County,City Hall,345 Oak Hill Ave.,Entrance A,Youngstown,OH,44502,13:00:00 - 04:00,17:00:00 - 04:00,10/30/16,10/30/16,False,False,False,False,446,"345 Oak Hill Ave., Youngstown, OH 44502",Entrance A,01:00 PM-05:00 PM,,ho69251636,false,false,,,,poll28507679
ocd-division/country:us/state:oh/county:mahoning,http://vote.mahoningcountyoh.gov,Mahoning County,City Hall,345 Oak Hill Ave.,Entrance A,Youngstown,OH,44502,08:00:00 - 04:00,19:00:00 - 04:00,10/31/16,11/4/16,False,False,False,False,447,"345 Oak Hill Ave., Youngstown, OH 44502",Entrance A,08:00 AM-07:00 PM,,ho69251636,false,false,,,,poll28507679
ocd-division/country:us/state:oh/county:mahoning,http://vote.mahoningcountyoh.gov,Mahoning County,City Hall,345 Oak Hill Ave.,Entrance A,Youngstown,OH,44502,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,False,False,False,False,448,"345 Oak Hill Ave., Youngstown, OH 44502",Entrance A,08:00 AM-04:00 PM,,ho69251636,false,false,,,,poll28507679
ocd-division/country:us/state:oh/county:mahoning,http://vote.mahoningcountyoh.gov,Mahoning County,City Hall,345 Oak Hill Ave.,Entrance A,Youngstown,OH,44502,13:00:00 - 05:00,17:00:00 - 05:00,11/6/16,11/6/16,False,False,False,False,449,"345 Oak Hill Ave., Youngstown, OH 44502",Entrance A,01:00 PM-05:00 PM,,ho69251636,false,false,,,,poll28507679
ocd-division/country:us/state:oh/county:mahoning,http://vote.mahoningcountyoh.gov,Mahoning County,City Hall,345 Oak Hill Ave.,Entrance A,Youngstown,OH,44502,08:00:00 - 05:00,14:00:00 - 05:00,11/7/16,11/7/16,False,False,False,False,450,"345 Oak Hill Ave., Youngstown, OH 44502",Entrance A,08:00 AM-02:00 PM,,ho69251636,false,false,,,,poll28507679
ocd-division/country:us/state:oh/county:marion,http://www.marionelections.com/,Marion County,,222 W. Center St.,,Marion,OH,43302,08:00:00 - 04:00,17:00:00 - 04:00,10/12/16,10/14/16,False,False,False,False,451,"222 W. Center St., Marion, OH 43302",,08:00 AM-05:00 PM,,ho36178498,false,false,,,,poll13040841
ocd-division/country:us/state:oh/county:marion,http://www.marionelections.com/,Marion County,,222 W. Center St.,,Marion,OH,43302,08:00:00 - 04:00,17:00:00 - 04:00,10/17/16,10/21/16,False,False,False,False,452,"222 W. Center St., Marion, OH 43302",,08:00 AM-05:00 PM,,ho36178498,false,false,,,,poll13040841
ocd-division/country:us/state:oh/county:marion,http://www.marionelections.com/,Marion County,,222 W. Center St.,,Marion,OH,43302,08:00:00 - 04:00,18:00:00 - 04:00,10/24/16,10/28/16,False,False,False,False,453,"222 W. Center St., Marion, OH 43302",,08:00 AM-06:00 PM,,ho36178498,false,false,,,,poll13040841
ocd-division/country:us/state:oh/county:marion,http://www.marionelections.com/,Marion County,,222 W. Center St.,,Marion,OH,43302,08:00:00 - 04:00,16:00:00 - 04:00,10/29/16,10/29/16,False,False,False,False,454,"222 W. Center St., Marion, OH 43302",,08:00 AM-04:00 PM,,ho36178498,false,false,,,,poll13040841
ocd-division/country:us/state:oh/county:marion,http://www.marionelections.com/,Marion County,,222 W. Center St.,,Marion,OH,43302,13:00:00 - 04:00,17:00:00 - 04:00,10/30/16,10/30/16,False,False,False,False,455,"222 W. Center St., Marion, OH 43302",,01:00 PM-05:00 PM,,ho36178498,false,false,,,,poll13040841
ocd-division/country:us/state:oh/county:marion,http://www.marionelections.com/,Marion County,,222 W. Center St.,,Marion,OH,43302,08:00:00 - 04:00,19:00:00 - 04:00,10/31/16,11/4/16,False,False,False,False,456,"222 W. Center St., Marion, OH 43302",,08:00 AM-07:00 PM,,ho36178498,false,false,,,,poll13040841
ocd-division/country:us/state:oh/county:marion,http://www.marionelections.com/,Marion County,,222 W. Center St.,,Marion,OH,43302,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,False,False,False,False,457,"222 W. Center St., Marion, OH 43302",,08:00 AM-04:00 PM,,ho36178498,false,false,,,,poll13040841
ocd-division/country:us/state:oh/county:marion,http://www.marionelections.com/,Marion County,,222 W. Center St.,,Marion,OH,43302,13:00:00 - 05:00,17:00:00 - 05:00,11/6/16,11/6/16,False,False,False,False,458,"222 W. Center St., Marion, OH 43302",,01:00 PM-05:00 PM,,ho36178498,false,false,,,,poll13040841
ocd-division/country:us/state:oh/county:marion,http://www.marionelections.com/,Marion County,,222 W. Center St.,,Marion,OH,43302,08:00:00 - 05:00,14:00:00 - 05:00,11/7/16,11/7/16,False,False,False,False,459,"222 W. Center St., Marion, OH 43302",,08:00 AM-02:00 PM,,ho36178498,false,false,,,,poll13040841
ocd-division/country:us/state:oh/county:medina,http://www.boe.co.medina.oh.us/,Medina County,,3800 Stonegate Drive,Ste C,Medina,OH,44256,08:00:00 - 04:00,17:00:00 - 04:00,10/12/16,10/14/16,False,False,False,False,460,"3800 Stonegate Drive, Medina, OH 44256",Ste C,08:00 AM-05:00 PM,,ho88522825,false,false,,,,poll15130990
ocd-division/country:us/state:oh/county:medina,http://www.boe.co.medina.oh.us/,Medina County,,3800 Stonegate Drive,Ste C,Medina,OH,44256,08:00:00 - 04:00,17:00:00 - 04:00,10/17/16,10/21/16,False,False,False,False,461,"3800 Stonegate Drive, Medina, OH 44256",Ste C,08:00 AM-05:00 PM,,ho88522825,false,false,,,,poll15130990
ocd-division/country:us/state:oh/county:medina,http://www.boe.co.medina.oh.us/,Medina County,,3800 Stonegate Drive,Ste C,Medina,OH,44256,08:00:00 - 04:00,18:00:00 - 04:00,10/24/16,10/28/16,False,False,False,False,462,"3800 Stonegate Drive, Medina, OH 44256",Ste C,08:00 AM-06:00 PM,,ho88522825,false,false,,,,poll15130990
