name,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Red Wing City Hall,"315 W 4th St, Red Wing, MN 55066", ,08:00 AM-04:30 PM,,ho64143074,false,true,,,,poll64235387
Zumbrota City Hall,"175 West Ave, Zumbrota, MN 55992", ,07:00 AM-05:30 PM,,ho66107371,false,true,,,,poll94019430
Grant,"10 2nd St NE, Elbow Lake, MN 56531", ,08:00 AM-04:00 PM,,ho83748315,false,true,,,,poll30711952
Hennepin County Government Center,"300 South 6th St, Minneapolis, MN 55487",PSL 012 ,08:00 AM-04:30 PM,,ho66812293,false,true,,,,poll77088072
Bloomington City Hall,"1800 W. Old Shakopee Rd, Bloomington, MN 55431", ,08:00 AM-04:30 PM,,ho65151152,false,true,,,,poll31150144
Brooklyn Center City Hall,"6301 Shingle Creek Parkway, Brooklyn Center, MN 55430", ,08:00 AM-04:30 PM,,ho35067575,false,true,,,,poll39594500
Champlin City Hall,"11955 Champlin Drive, Champlin, MN 55316", ,08:00 AM-04:30 PM,,ho73160441,false,true,,,,poll32061754
Corcoran City Hall,"8200 County Rd 116, Corcoran, MN 55340", ,08:00 AM-04:00 PM,,ho20789787,false,true,,,,poll49437283
Crystal City Hall,"4141 Douglas Dr N, Crystal, MN 55422", ,08:00 AM-04:30 PM,,ho69865004,false,true,,,,poll19088395
Dayton City Hall,"12260 South Diamond Lake Road, Dayton, MN 55327", ,08:00 AM-12:00 PM,,ho437523,false,true,,,,poll691543
Deephaven City Hall,"20225 Cottagewood Road, Deephaven, MN 55331", ,08:00 AM-04:30 PM,,ho41491848,false,true,,,,poll92666696
Eden Prairie City Center,"8080 Mitchell Road, Eden Prairie, MN 55344", ,08:00 AM-04:30 PM,,ho57129695,false,true,,,,poll91766339
Excelsior City Hall,"339 Third St, Excelsior, MN 55331", ,07:30 AM-05:30 PM,,ho85373307,false,true,,,,poll90115311
Golden Valley City Hall,"7800 Golden Valley Rd, Golden Valley, MN 55427", ,08:00 AM-04:30 PM,,ho71111343,false,true,,,,poll45137355
Greenfield City Village Hall,"7738 Commerce Cir, Greenfield, MN 55373", ,07:30 AM-05:00 PM,,ho81540549,false,true,,,,poll43491676
