office,name,adr_1,adr_2,dirs,city,state,zip,start_time,end_time,start_date,end_date,appt,ocd-id,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Arctic Village,Arctic Village Traditional Council,Mile 190 Dalton Hwy ,,"Approximately 2 hours from Fairbanks, past the Arctic Village Airport",Arctic Village,AK,99722,09:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:6,501,"Mile 190 Dalton Hwy, Arctic Village, AK 99722","Approximately 2 hours from Fairbanks, past the Arctic Village Airport",09:00 AM - 05:00 PM,,ho72371375,false,true,,,,poll72371375
Napakiak,NAPASKIAK TRIBAL COUNCIL BUILDING,NAPASKIAK,,No address found.,Bethel,AK,99559,,,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:38,502,"Napaskiak, Bethel, AK 99559",No address found.,appointment only,,ho28099174,false,true,,,,poll28099174
Napakiak,NAPASKIAK TRIBAL COUNCIL BUILDING,NAPASKIAK,,No address found.,Bethel,AK,99559,,,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:38,503,"Napaskiak, Bethel, AK 99559",No address found.,appointment only,,ho28099174,false,true,,,,poll28099174
Napakiak,NAPASKIAK TRIBAL COUNCIL BUILDING,NAPASKIAK,,No address found.,Bethel,AK,99559,,,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:38,504,"Napaskiak, Bethel, AK 99559",No address found.,appointment only,,ho28099174,false,true,,,,poll28099174
Nelson Lagoon,NELSON LAGOON COMMUNITY CENTER,NELSON LAGOON COMMUNITY CENTER,,Nelson Lagoon is a census-designated location 580 miles southwest of Anchorage. Only 52 people live there. Have not been able to find precise address for CC.,Cold Bay,AK,99571,,,10/24/16,10/28/16,True,ocd-division/country:us/state:ak/sldl:37,505,"Nelson Lagoon Community Center, Cold Bay, AK 99571",Nelson Lagoon is a census-designated location 580 miles southwest of Anchorage. Only 52 people live there. Have not been able to find precise address for CC.,appointment only,,ho95555146,false,true,,,,poll95555146
Nelson Lagoon,NELSON LAGOON COMMUNITY CENTER,NELSON LAGOON COMMUNITY CENTER,,Nelson Lagoon is a census-designated location 580 miles southwest of Anchorage. Only 52 people live there. Have not been able to find precise address for CC.,Cold Bay,AK,99571,,,10/31/16,11/4/16,True,ocd-division/country:us/state:ak/sldl:37,506,"Nelson Lagoon Community Center, Cold Bay, AK 99571",Nelson Lagoon is a census-designated location 580 miles southwest of Anchorage. Only 52 people live there. Have not been able to find precise address for CC.,appointment only,,ho95555146,false,true,,,,poll95555146
Nelson Lagoon,NELSON LAGOON COMMUNITY CENTER,NELSON LAGOON COMMUNITY CENTER,,Nelson Lagoon is a census-designated location 580 miles southwest of Anchorage. Only 52 people live there. Have not been able to find precise address for CC.,Cold Bay,AK,99571,,,11/7/16,11/7/16,True,ocd-division/country:us/state:ak/sldl:37,507,"Nelson Lagoon Community Center, Cold Bay, AK 99571",Nelson Lagoon is a census-designated location 580 miles southwest of Anchorage. Only 52 people live there. Have not been able to find precise address for CC.,appointment only,,ho95555146,false,true,,,,poll95555146
Nunam Iqua,NATIVE VILLAGE OF NUNAM IQUA BUILDING,101 Mudd St,,,Nunam Iqua,AK,99666,09:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:39,508,"101 Mudd St, Nunam Iqua, AK 99666",,09:00 AM - 05:00 PM,,ho99039174,false,true,,,,poll99039174
Nunam Iqua,NATIVE VILLAGE OF NUNAM IQUA BUILDING,101 Mudd St,,,Nunam Iqua,AK,99666,09:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:39,509,"101 Mudd St, Nunam Iqua, AK 99666",,09:00 AM - 05:00 PM,,ho99039174,false,true,,,,poll99039174
Nunam Iqua,NATIVE VILLAGE OF NUNAM IQUA BUILDING,101 Mudd St,,,Nunam Iqua,AK,99666,09:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:39,510,"101 Mudd St, Nunam Iqua, AK 99666",,09:00 AM - 05:00 PM,,ho99039174,false,true,,,,poll99039174
PELICAN,PELICAN CITY CLERK'S OFFICE,"Pelican City Hall, 106 Salmon Way",,,Pelican,AK,99832,08:00:00 - 08:00,16:30:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:35,511,"Pelican City Hall, 106 Salmon Way, Pelican, AK 99832",,08:00 AM - 04:30 PM,,ho61089697,false,true,,,,poll61089697
PELICAN,PELICAN CITY CLERK'S OFFICE,"Pelican City Hall, 106 Salmon Way",,,Pelican,AK,99832,08:00:00 - 08:00,16:30:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:35,512,"Pelican City Hall, 106 Salmon Way, Pelican, AK 99832",,08:00 AM - 04:30 PM,,ho61089697,false,true,,,,poll61089697
PELICAN,PELICAN CITY CLERK'S OFFICE,"Pelican City Hall, 106 Salmon Way",,,Pelican,AK,99832,08:00:00 - 08:00,16:30:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:35,513,"Pelican City Hall, 106 Salmon Way, Pelican, AK 99832",,08:00 AM - 04:30 PM,,ho61089697,false,true,,,,poll61089697
PRUDHOE BAY,PRUDHOE BAY STATION,"SERVICE AREA 10 CAMP, OLD SPINE RD",,,PRUDHOE BAY,AK,99734,09:00:00 - 08:00,16:00:00 - 08:00,11/4/16,11/7/16,,ocd-division/country:us/state:ak,514,"Service Area 10 Camp, Old Spine Rd, Prudhoe Bay, AK 99734",,09:00 AM - 04:00 PM,,ho36297570,false,true,,,,poll36297570
TANANA,TANANA TRIBAL COUNCIL,130 Front St,,,Tanana,AK,99777,08:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:6,515,"130 Front St, Tanana, AK 99777",,08:00 AM - 05:00 PM,,ho33358092,false,true,,,,poll33358092
TANANA,TANANA TRIBAL COUNCIL,130 Front St,,,Tanana,AK,99777,08:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:6,516,"130 Front St, Tanana, AK 99777",,08:00 AM - 05:00 PM,,ho33358092,false,true,,,,poll33358092
TANANA,TANANA TRIBAL COUNCIL,130 Front St,,,Tanana,AK,99777,08:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:6,517,"130 Front St, Tanana, AK 99777",,08:00 AM - 05:00 PM,,ho33358092,false,true,,,,poll33358092
