index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
1478,"4601 Padre Blvd., South Padre Island, TX 78597",,09:00 AM-06:00 PM,,ho40500039,false,true,,,,poll76083713
1479,"501 Main Street, Panhandle, TX 79068",,08:00 AM-12:00 PM,,ho30900485,false,true,,,,poll95508628
1483,"227 E. Rush, Linden, TX 75563",,08:00 AM-05:00 PM,,ho41566392,false,true,,,,poll97901242
1486,"106 W. MAIN STREET, Atlanta, TX 75551",,08:00 AM-05:00 PM,,ho19568663,false,true,,,,poll32296319
1489,"Anahuac Annex Building, 2128 SH 61, Anahuac, TX 77514",,07:00 AM-07:00 PM,,ho85752433,false,true,,,,poll57376370
1491,"East Chambers County Courthouse Annex, 211 Broadway Ave, Winnie, TX 77665",,07:00 AM-07:00 PM,,ho27332009,false,true,,,,poll76956251
1493,"West Chambers County Courthouse Annex, 10616 Eagle Drive, Mont Belvieu, TX 77580",,07:00 AM-07:00 PM,,ho41443627,false,true,,,,poll28752093
1495,"Cedar Bayou Community Building, 7711 Hwy 146, Baytown, TX 77520",,07:00 AM-07:00 PM,,ho14817895,false,true,,,,poll6295501
1497,"214 N. Main, Henrietta, TX 76365",,08:00 AM-05:00 PM,,ho84624358,false,true,,,,poll3879269
1499,"100 Liveoak St., Ste 105, Coleman, TX 76834",,08:00 AM-04:30 PM,,ho85652606,false,true,,,,poll79492908
1501,"800 W. Ave., Box 10, Wellington, TX 79095",,09:00 AM-05:00 PM,,ho43179297,false,true,,,,poll94802568
1503,"318 Spring Street, Ste 103, Columbus, TX 78934",,08:00 AM-05:00 PM,,ho12254,false,true,,,,poll21568736
1506,"178 E. Mill Street, Ste 101, New Braunfels, TX 78130",,08:00 AM-05:00 PM,,ho21859336,false,true,,,,poll75670446
1510,"Garden Ridge City Hall, 9400 Municipal Parkway, Garden Ridge, TX 78266",,08:00 AM-05:00 PM,,ho78279575,false,true,,,,poll84999424
1522,"Bulverde/Spring Branch Library, 131 Bulverde Crossing, Bulverde, TX 78163",,08:00 AM-05:00 PM,,ho7855094,false,true,,,,poll70882136
1526,"Water Oriented Recreation, District (WORD) Office, 1928 FM 2673, Canyon Lake, TX 78133",,08:00 AM-05:00 PM,,ho93987655,false,true,,,,poll10515749
1530,"152 N. Roberts, Paint Rock, TX 76866",,08:30 AM-05:00 PM,,ho43878371,false,true,,,,poll93761186
1532,"112 S. Dixon St., Gainesville, TX 76240",,08:00 AM-05:00 PM,,ho45907658,false,true,,,,poll88199506
1534,"201 S. 2nd St., St. Copperas Cove, TX 76522",,08:00 AM-05:00 PM,,ho60970672,false,true,,,,poll71942748
1538,"620 E Main St, Gatesville, TX 76528",,08:00 AM-05:00 PM,,ho40327978,false,true,,,,poll92831193
1542,"201 W. 6th Street, Room 110, Crane, TX 79731",,08:00 AM-12:00 PM,,ho44575910,false,true,,,,poll56507510
1552,"400 South 1st Street, Lamesa, TX 79331",,08:30 AM-05:00 PM,,ho77661789,false,true,,,,poll68859703
1554,"115 N. Gonzales St., Cuero, TX 77954",,08:00 AM-04:00 PM,,ho91381533,false,true,,,,poll77909598
1556,"512 Montgomery Street, Dickens, TX 79229",,08:00 AM-12:00 PM,,ho46733266,false,true,,,,poll56446463
1560,"300 South Sully Street, Clarendon, TX 79226",,08:00 AM-05:00 PM,,ho56427500,false,true,,,,poll3552820
1562,"MCH Primary Care West, 6030 W University Blvd, Odessa, TX 79763",,08:00 AM-05:00 PM,,ho40560101,false,true,,,,poll80748328
1566,"Westlake Hardware Store, 4652 East University Blvd, Odessa, TX 79762",,08:00 AM-05:00 PM,,ho72015168,false,true,,,,poll98287821
1570,"Odessa College Sports Center, 201 W University Blvd, Odessa, TX 79764",,08:00 AM-05:00 PM,,ho8757245,false,true,,,,poll46930580
1574,"Family Health Center, 840 W Clements, Odessa, TX 79763",,08:00 AM-05:00 PM,,ho92009776,false,true,,,,poll90010077
1578,"204 E. Jefferson Street, Waxahachie, TX 75165",,08:00 AM-06:00 PM,,ho52992368,false,true,,,,poll39763566
1582,"Fundamental Baptist Church 203 W Jefferson St, Palmer, TX 75152",,08:00 AM-05:00 PM,,ho82309418,false,true,,,,poll72884385
1587,"Ellis County Sub-Courthouse 207 S. Sonoma Trail, Ennis, TX 75119",,08:00 AM-05:00 PM,,ho11161725,false,true,,,,poll11416246
1592,"Red Oak Municipal Center 200 Lakeview Pkwy, Red Oak, TX 75154",,08:00 AM-05:00 PM,,ho74800987,false,true,,,,poll23926989
1597,"Walnut Grove Middle School 990 N Walnut Grove Rd, Glenn Heights, TX 76065",,08:00 AM-05:00 PM,,ho30882330,false,true,,,,poll75134048
1602,"The Heights Baptist Church 501 East Ovilla Rd., Glenn Heights, TX 75154",,08:00 AM-05:00 PM,,ho36860777,false,true,,,,poll49284070
1607,"Conference Center 1 Community Circle Dr, Midlothian, TX 76065",,08:00 AM-05:00 PM,,ho6282438,false,true,,,,poll40216733
1612,"112 W College St, Stephenville, TX 76401",,08:00 AM-05:00 PM,,ho99869655,false,true,,,,poll68773358
1615,"219 South Grafton, Stephenville, TX 76446",,08:00 AM-05:00 PM,,ho16171868,false,true,,,,poll86586532
1617,"101 E. Sam Rayburn #102, Bonham, TX 75418",,08:00 AM-05:00 PM,,ho88789959,false,true,,,,poll39155671
1622,"109 N Angelo, Roby, TX 79543",,08:00 AM-05:00 PM,,ho64638789,false,true,,,,poll52090104
1624,"302 W Sammy Baugh Ave, Rotan, TX 79546",,08:00 AM-05:00 PM,,ho98190233,false,true,,,,poll15964410
1626,"101 S Main St, Crowell, TX 79227",,08:00 AM-05:00 PM,,ho31919061,false,true,,,,poll70047058
1628,"4520 Reading Rd, Rosenberg, TX 77471",,08:00 AM-05:00 PM,,ho90051054,false,true,,,,poll60393584
1632,"2620 Commercial Center Blvd, Katy, TX 77494",,08:00 AM-05:00 PM,,ho51885441,false,true,,,,poll45990258
1636,"3333 Hurricane Lane, Missouri City, TX 77459",,08:00 AM-05:00 PM,,ho64758441,false,true,,,,poll33461
1640,"One Troyan Dr.,, Meadows Place, TX 77477",,08:00 AM-05:00 PM,,ho28463144,false,true,,,,poll50847583
1644,"1522 Texas Parkway, Missouri City, TX 77489",,08:00 AM-05:00 PM,,ho25845119,false,true,,,,poll22246215
1648,"15700 Old Richmond Road, Sugar Land, TX 77478",,08:00 AM-05:00 PM,,ho15906386,false,true,,,,poll40602355
1652,"1504 Avenue D, Rosenberg, TX 77471",,08:00 AM-05:00 PM,,ho32356154,false,true,,,,poll91981653
1656,"21175 SW Freeway, Richmond, TX 77469",,08:00 AM-05:00 PM,,ho23060435,false,true,,,,poll63910023
1660,"6920 Fulshear-Katy Road, Fulshear, TX 77441",,08:00 AM-05:00 PM,,ho80371386,false,true,,,,poll71884333
1663,"319 S. 3rd Street, Beasley, TX 77417",,08:00 AM-05:00 PM,,ho91450825,false,true,,,,poll70134337
1666,"3703 Lost Creek Blvd, Sugar Land, TX 77479",,08:00 AM-05:00 PM,,ho5736899,false,true,,,,poll78568001
1669,"4400 Falcon Landing Blvd, Katy, TX 77494",,08:00 AM-05:00 PM,,ho38342383,false,true,,,,poll3028048
1672,"7622 Chasewood Drive, Missouri City, TX 77489",,10:00 AM-07:00 PM,,ho23944645,false,true,,,,poll99545246
1676,"3232 Austin Parkway, Sugar Land, TX 77479",,10:00 AM-07:00 PM,,ho49457444,false,true,,,,poll81582547
1680,"3743 School Street, Needville, TX 77461",,10:00 AM-07:00 PM,,ho67283440,false,true,,,,poll28905516
1684,"5800 New Territory Blvd, Sugar Land, TX 77479",,10:00 AM-07:00 PM,,ho41750255,false,true,,,,poll98654126
1688,"8411 Sienna Springs Blvd, Missouri City, TX 77459",,10:00 AM-07:00 PM,,ho32830378,false,true,,,,poll41918501
1692,"550 Eldridge, Sugar Land, TX 77478",,10:00 AM-07:00 PM,,ho90804237,false,true,,,,poll99767594
1695,"700 Plantation Dr, Richmond, TX 77406",,10:00 AM-07:00 PM,,ho87666472,false,true,,,,poll6809035
1698,"3603 Glenn Lakes, Missouri City, TX 77459",,10:00 AM-07:00 PM,,ho31866940,false,true,,,,poll30740863
1701,"110 N. 8th St, Richmond, TX 77469",,10:00 AM-07:00 PM,,ho27956335,false,true,,,,poll87764425
1704,"839 East Commerce, Fairfield, TX 75840",,08:00 AM-05:00 PM,,ho15094636,false,true,,,,poll75535037
1707,"Butler Community Center FM489, Butler, TX 75840",,08:00 AM-04:00 PM,,ho4220434,false,true,,,,poll79681688
1708,"Dew School Hwy. 179 & FM 489, Dew, TX 75840",,08:00 AM-04:00 PM,,ho56539060,false,true,,,,poll62008424
1709,"Donie Community Center, State Hwy. 164 West, Donie, TX 75840",,08:00 AM-04:00 PM,,ho9943334,false,true,,,,poll23907977
1710,"Southern Oaks Clubhouse, North of FM 416, St. Elmo, TX 75840",,08:00 AM-04:00 PM,,ho70312078,false,true,,,,poll86463759
1711,"105 S 4th Ave., Teague, TX 75840",,08:00 AM-04:00 PM,,ho32198145,false,true,,,,poll84720583
1712,"Wortham Community Center, E. Main St., Wortham, TX 75840",,08:00 AM-04:00 PM,,ho4833773,false,true,,,,poll29737463
1713,"101 East ave A, Seminole, TX 79360",,08:00 AM-05:00 PM,,ho85297352,false,true,,,,poll4695214
1715,"512 14th St, Seminole, TX 79358",,08:00 AM-05:00 PM,,ho67390597,false,true,,,,poll1271140
1717,"Courthouse 1st Floor, 300 West Main Street, Post, TX 79356",,08:00 AM-05:00 PM,,ho48824037,false,true,,,,poll38581336
1719,"101 West Main Unit #13, Fredericksburg, TX 78624",,08:00 AM-04:00 PM,,ho75260795,false,true,,,,poll26248622
1723,"600 North Main, Garden City, TX 79739",,08:30 AM-04:00 PM,,ho79239297,false,true,,,,poll54004347
1725,"1709 Sarah DeWitt Drive, Gonzales, TX 78629",,08:00 AM-04:30 PM,,ho78470987,false,true,,,,poll65005946
1727,"City of Nixon Building, 100 W 3rd St, Nixon, TX 78629",,08:00 AM-04:30 PM,,ho3522427,false,true,,,,poll49682688
1729,"City of Waelder Building 300 Hwy 90W, Waelder, TX 78629",,08:00 AM-04:30 PM,,ho78776986,false,true,,,,poll89632283
1731,"205 North Russell, 2nd Floor, Pampa, TX 79065",,08:00 AM-05:00 PM,,ho98348866,false,true,,,,poll10840336
1733,"100 Main Street, Anderson, TX 77830",,07:00 AM-07:00 PM,,ho49898362,false,true,,,,poll46098422
1737,"101 Stadium Drive, Navasota, TX 77830",,07:00 AM-07:00 PM,,ho26973801,false,true,,,,poll75177674
1741,"215 S. Milam St, Sequin, TX 78155",,07:00 AM-07:00 PM,,ho27339357,false,true,,,,poll89401118
1744,"Room 118 Conference Room, 2189 FM 758, New Braunfels, TX 78130",,07:00 AM-07:00 PM,,ho89024486,false,true,,,,poll77482518
1747,"GRACE MEMORIAL CHURCH, 3240 FM 725, New Braunfels, TX 78130",,07:00 AM-07:00 PM,,ho45702153,false,true,,,,poll94264230
1750,"9180 Fm 775, La Vernia, TX 78121",,07:00 AM-07:00 PM,,ho88305229,false,true,,,,poll17476402
1753,"SCHERTZ ELECTIONS OFFICE ANNEX 1101 Elbel Road, Schertz, TX 78154",,07:00 AM-07:00 PM,,ho67105219,false,true,,,,poll86386734
1756,"ADMINISTRATION BLDG 1221 E. Kingsbury St., Seguin, TX 78155",,07:00 AM-07:00 PM,,ho39353237,false,true,,,,poll3849703
1759,"SELMA CITY HALL 9375 Corporate Drive, Selma, TX 78154",,07:00 AM-07:00 PM,,ho57190143,false,true,,,,poll58383367
1762,"712 South Stagecoach Trail, Ste 1045, San Marcos, TX 78666",,08:00 AM-05:00 PM,,ho66030249,false,true,,,,poll62496912
1766,"401 A Broadway St, San Marcos, TX 78666",,08:00 AM-05:00 PM,,ho29166194,false,true,,,,poll943634
1770,"195 Roger Hanks Pkwy, Dripping Springs, TX 78620",,08:00 AM-05:00 PM,,ho91043399,false,true,,,,poll89615658
1774,"5458 FM 2770, Kyle, TX 78640",,08:00 AM-05:00 PM,,ho83441900,false,true,,,,poll79554726
1778,"14068 Ranch Rd. 12, Wimberley, TX 78676",,08:00 AM-05:00 PM,,ho23437528,false,true,,,,poll74978881
1782,"700 Student Center Dr., San Marcos, TX 78666",,11:00 AM-07:00 PM,,ho51766099,false,true,,,,poll33669705
1783,"151 Trinity Hills Dr, Austin, TX 78737",,07:00 AM-07:00 PM,,ho43415270,false,true,,,,poll14943176
1785,"121 N Main St, Buda, TX 78610",,07:00 AM-07:00 PM,,ho75813117,false,true,,,,poll6699024
1786,"400 Main Street, Ste 203, Canadian, TX 79014",,08:00 AM-05:00 PM,,ho9301165,false,true,,,,poll73494822
1788,"201 East Larkin St, Athens, TX 75751",,07:00 AM-07:00 PM,,ho46885419,false,true,,,,poll37440754
1793,"811 Hwy 31 East, Chandler, TX 75758",,07:00 AM-07:00 PM,,ho8792825,false,true,,,,poll43638578
1798,"428 E. Cedar Creek Pkwy, Seven Points, TX 75143",,07:00 AM-07:00 PM,,ho56444143,false,true,,,,poll61540968
1803,"911 AUSTIN ST., Levelland, TX 79336",,09:00 AM-05:00 PM,,ho60028940,false,true,,,,poll527631
1805,"400 SPADE RD, ANTON, TX 79313",,08:00 AM-12:00 PM,,ho4441938,false,true,,,,poll23201495
1809,"809 S SLAUGHTER, SUNDOWN, TX 79372",,08:00 AM-05:00 PM,,ho23424364,false,true,,,,poll47987664
1811,"107 HOCKLEY MAIN, ROPESVILLE, TX 79358",,08:00 AM-12:00 PM,,ho13931857,false,true,,,,poll41307604
1815,"128 Jefferson St., JP #2 Courtroom, Sulphur Springs, TX 75482",,08:00 AM-05:00 PM,,ho27824976,false,true,,,,poll39626230
1823,"401 East Goliad, 1st Floor, Crockett, TX 75835",,08:00 AM-04:30 PM,,ho7112781,false,true,,,,poll49519527
1825,"300 Main Street, Room 303, Big Spring, TX 79720",,08:00 AM-05:00 PM,,ho49263287,false,true,,,,poll67716881
1831,"2217A Washington, Greenville, TX 75401",,08:00 AM-05:00 PM,,ho9360342,false,true,,,,poll51856782
1838,"500 Main Street, Ste 211, Stinnett, TX 79083",,08:00 AM-06:00 PM,,ho44541911,false,true,,,,poll22393105
1842,"1400 Veta St, Borger, TX 79007",,08:00 AM-06:00 PM,,ho5578975,false,true,,,,poll83907565
1846,"205 N Cornell Ave, Fritch, TX 79036",,08:00 AM-06:00 PM,,ho3990409,false,true,,,,poll84322032
1850,"115 W. Main, Room 101, Edna, TX 77957",,08:00 AM-05:00 PM,,ho7183255,false,true,,,,poll17628817
1852,"1085 Pearl St., Beaumont, TX 77701",,08:00 AM-05:00 PM,,ho3900319,false,true,,,,poll38148267
1856,"525 Lakeshore Dr, Port Arthur, TX 77640",,08:00 AM-05:00 PM,,ho85880284,false,true,,,,poll7934723
1860,"6540 Gladys Ave, Beaumont, TX 77706",,08:00 AM-05:00 PM,,ho76117159,false,true,,,,poll89785338
1864,"4615 9th Ave, Port Arthur, TX 77642",,08:00 AM-05:00 PM,,ho69834858,false,true,,,,poll89590532
1868,"4255 Fannett Rd, Beaumont, TX 77705",,08:00 AM-05:00 PM,,ho13877550,false,true,,,,poll67782310
1872,"3580 E. Lucas, Beaumont, TX 77708",,08:00 AM-05:00 PM,,ho24081110,false,true,,,,poll9830288
1876,"2715 Nederland Ave, Nederland, TX 77627",,08:00 AM-05:00 PM,,ho27605606,false,true,,,,poll3800654
1880,"6150 39th St, Groves, TX 77619",,08:00 AM-05:00 PM,,ho58655125,false,true,,,,poll24375539
1884,"2025 Merriman St, Port Neches , TX 77651",,08:00 AM-05:00 PM,,ho62111743,false,true,,,,poll78625967
1888,"19217 FM 365, Beaumont, TX 77705",,07:00 AM-07:00 PM,,ho47433052,false,true,,,,poll40528510
1890,"1201 W Highway 90, China, TX 77613",,07:00 AM-07:00 PM,,ho84245200,false,true,,,,poll25167371
1892,"102 E Tilley St, Hebbronville, TX 78361",,09:00 AM-05:00 PM,,ho95064853,false,true,,,,poll91578050
1894,"200 N. Almond Street, Ste 104, Alice, TX 78332",,08:00 AM-05:00 PM,,ho30172943,false,true,,,,poll67591809
1901,"172 Badger Ln, Ben Bolt, TX 78342",,08:00 AM-05:00 PM,,ho23926974,false,true,,,,poll37330428
1903,"310 W Pundt, Orange Grove, TX 78372",,08:00 AM-12:00 PM,,ho29052059,false,true,,,,poll12889347
1907,"501 S Ventura, San Diego, TX 78384",,08:00 AM-05:00 PM,,ho57518241,false,true,,,,poll32736067
1913,"200 SW 1st St., Premont, TX 78375",,08:00 AM-12:00 PM,,ho30846769,false,true,,,,poll57916870
1917,"100 Courthouse Sq, Anson, TX 79501",,08:00 AM-05:00 PM,,ho7437521,false,true,,,,poll29769465
1923,"221 Fawn Valley Drive, Ste 100, Boerne, TX 78006",,08:00 AM-06:00 PM,,ho77326144,false,true,,,,poll67539327
1927,"100 Amber Drive, Comfort, TX 78013",,09:00 AM-05:00 PM,,ho89245988,false,true,,,,poll87776275
1928,"150 N Turcotte St, Sarita, TX 78385",,08:30 AM-04:30 PM,,ho62724859,false,true,,,,poll51665943
1930,"910 Main St., Kerrville, TX 78028",,08:00 AM-05:00 PM,,ho9036162,false,true,,,,poll90196364
1934,"3350 TX-27, Ingram, TX 78025",,08:00 AM-05:00 PM,,ho25428586,false,true,,,,poll32323530
1938,"231 Lamar Ave, Paris, TX 75460",,08:00 AM-05:00 PM,,ho67277476,false,true,,,,poll12473411
1942,"100 6th Drive Room 103, Littlefield, TX 79339",,08:30 AM-05:00 PM,,ho46473308,false,true,,,,poll66437805
1946,"412 N. Texana, Hallettsville, TX 77964",,08:00 AM-05:00 PM,,ho96644121,false,true,,,,poll99248820
1948,"155 N. Cass Street, Centerville, TX 75833",,08:00 AM-05:00 PM,,ho24521516,false,true,,,,poll31747356
1952,"318 San Jacinto St., Liberty, TX 77575",,07:00 AM-07:00 PM,,ho31445614,false,true,,,,poll41499697
1955,"210 Peach St., Cleveland, TX 77327",,07:00 AM-07:00 PM,,ho62160421,false,true,,,,poll94782015
1958,"801 S. Cleveland St., Dayton, TX 77535",,07:00 AM-07:00 PM,,ho84336148,false,true,,,,poll76007370
1961,"142 CR 2010, Hardin, TX 77561",,07:00 AM-07:00 PM,,ho71537105,false,true,,,,poll73544691
1964,"200 W State Street,, Groesbeck,, TX 76642",,08:00 AM-05:00 PM,,ho65863104,false,true,,,,poll18254173
1967,"205 S McKinney,, Mexia, TX 76667",,09:00 AM-04:00 PM,,ho73676862,false,true,,,,poll52806454
1970,"102 E. Haynie, Llano, TX 78643",,07:00 AM-07:00 PM,,ho65746400,false,true,,,,poll12682258
1977,"125 W. Polk, Kingsland, TX 78639",,07:00 AM-07:00 PM,,ho4786073,false,true,,,,poll11709120
1984,"107 Twilight, Horseshoe Bay, TX 78657",,09:00 AM-03:30 PM,,ho77102808,false,true,,,,poll37483320
1986,"1308 Crickets Avenue, Lubbock, TX 79401",,08:00 AM-08:00 PM,,ho6721983,false,true,,,,poll35628729
1989,"2630 Parkway Dr, Lubbock, TX 79403",,08:00 AM-08:00 PM,,ho92589836,false,true,,,,poll46748160
1992,"112 N University Ave, Unit A, Lubbock, TX 79415",,08:00 AM-08:00 PM,,ho93065154,false,true,,,,poll14078412
1995,"401 Slide Road, Lubbock, TX 79416",,08:00 AM-08:00 PM,,ho56385562,false,true,,,,poll34375471
1998,"1701 50th St, Lubbock, TX 79412",,08:00 AM-08:00 PM,,ho43397958,false,true,,,,poll22149880
2001,"4425 19th Street, Lubbock, TX 79407",,08:00 AM-08:00 PM,,ho70893834,false,true,,,,poll32109016
2004,"2703 82nd St, Lubbock, TX 79423",,08:00 AM-08:00 PM,,ho67375347,false,true,,,,poll75364017
2007,"8010 Frankford Ave, Lubbock, TX 79424",,08:00 AM-08:00 PM,,ho62895636,false,true,,,,poll83044246
2010,"4205 98th St (at Quaker Ave.), Lubbock, TX 79423",,08:00 AM-08:00 PM,,ho92857323,false,true,,,,poll77835168
2013,"2500 Broadway,, Lubbock, TX 79401",,08:00 AM-08:00 PM,,ho50987626,false,true,,,,poll70072978
2016,"TTU Student Rec - Hartford Avenue and Main Street, Lubbock, TX 79401",,08:00 AM-08:00 PM,,ho11233358,false,true,,,,poll45414661
2019,"140 E Panhandle St,, Slaton, TX 79364",,08:00 AM-08:00 PM,,ho44898766,false,true,,,,poll56766343
2022,"1400 CR 3300, Lubbock, TX 79403",,08:00 AM-08:00 PM,,ho56818347,false,true,,,,poll94747383
2025,"501 7th Street, Wolfforth, TX 79382",,08:00 AM-08:00 PM,,ho77042367,false,true,,,,poll34898860
2026,"3026 54th St, Lubbock, TX 79413",,09:00 AM-02:00 PM,,ho46649694,false,true,,,,poll36216046
2027,"202 W 7th, Idalou, TX 79329",,08:00 AM-08:00 PM,,ho24689093,false,true,,,,poll96930552
2028,"5301 66th Street, Lubbock, TX 79424",,09:00 AM-02:00 PM,,ho58548305,false,true,,,,poll18693060
2029,"24 Lee Kitchens Dr, Ransom Canyon, TX 79366",,08:00 AM-08:00 PM,,ho84594581,false,true,,,,poll70619353
2030,"8240 Boston Ave, Lubbock, TX 79423",,09:00 AM-02:00 PM,,ho51350164,false,true,,,,poll66811798
2031,"811 Avenue D, Abernathy, TX 79311",,08:00 AM-08:00 PM,,ho85602700,false,true,,,,poll29279869
2032,"3815 20th St, Lubbock, TX 79410",,09:00 AM-02:00 PM,,ho85920201,false,true,,,,poll32932804
2033,"902 Avenue H, Shallowater, TX 79363",,08:00 AM-08:00 PM,,ho2716905,false,true,,,,poll7675294
2034,"507 Martin Luther King Blvd, Lubbock, TX 79403",,09:00 AM-02:00 PM,,ho73277724,false,true,,,,poll39354760
2035,"1717 Norfolk Ave Bldg B, Lubbock, TX 79416",,10:00 AM-04:00 PM,,ho45014333,false,true,,,,poll50222930
2036,"602 Indiana Ave,, Lubbock, TX 79415",,08:00 AM-08:00 PM,,ho56218145,false,true,,,,poll36922291
2037,"3615 19th St, Lubbock, TX 79410",,08:00 AM-08:00 PM,,ho73510653,false,true,,,,poll80605647
2038,"401 S Auburn Ave, New Deal , TX 79350",,08:00 AM-08:00 PM,,ho74132868,false,true,,,,poll94465037
2039,"4000 24th St, Lubbock, TX 79410",,08:00 AM-08:00 PM,,ho74589152,false,true,,,,poll54391459
2040,"6548 43rd St, Lubbock, TX 79407",,09:00 AM-02:00 PM,,ho78615801,false,true,,,,poll99362282
2041,"1600 Main Courthouse Square, Tahoka, TX 79373",,08:30 AM-12:00 PM,,ho54229323,false,true,,,,poll86717925
2045,"101 W. Main Room 121, Madisonville, TX 77864",,08:00 AM-05:00 PM,,ho53727235,false,true,,,,poll73195204
2047,"11390 5th St, North Zulch, TX 77872",,08:00 AM-05:00 PM,,ho45174444,false,true,,,,poll66475092
2049,"102 W. Austin St., Room 206, Jefferson, TX 75657",,08:00 AM-05:00 PM,,ho69382150,false,true,,,,poll82612753
2051,"110 W School, Stanton, TX 79782",,08:00 AM-12:00 PM,,ho26261652,false,true,,,,poll60960965
2055,"480 S Adams St, Eagle Pass, TX 78852",,08:00 AM-05:00 PM,,ho15250409,false,true,,,,poll81161110
2058,"214 N 4th Street, Ste 300, Waco, TX 76701",,08:00 AM-05:00 PM,,ho59134848,false,true,,,,poll69913150
2062,"106 W. Lyndale, Robinson, TX 76706",,08:00 AM-05:00 PM,,ho18641053,false,true,,,,poll14260324
2066,"6701 Bosque Blvd., Waco, TX 76710",,08:00 AM-05:00 PM,,ho68026499,false,true,,,,poll70907201
2070,"1020 Elm St., Waco, TX 76704",,08:00 AM-05:00 PM,,ho32106124,false,true,,,,poll83006994
2074,"625 S. Hewitt Dr, Hewitt, TX 76643",,08:00 AM-05:00 PM,,ho93248222,false,true,,,,poll57036918
2078,"501 River Street, Tilden, TX 78072",,08:00 AM-04:00 PM,,ho90384409,false,true,,,,poll49956521
2080,"206 E. San Saba, Menard, TX 76859",,08:00 AM-05:00 PM,,ho85876284,false,true,,,,poll26186373
2082,"202 Gay St, Menard, TX 76859",,08:00 AM-05:00 PM,,ho29396779,false,true,,,,poll4769172
2084,"13402 Saline Rd, London, TX 76841",,08:00 AM-05:00 PM,,ho43770265,false,true,,,,poll2343794
2086,"15867 State Highway 29, Hext, TX 76848",,08:00 AM-05:00 PM,,ho62979405,false,true,,,,poll4171367
2088,"2110 North ""A"" Street, Ste 103, Midland, TX 79705",,08:00 AM-05:00 PM,,ho24531412,false,true,,,,poll89267895
2092,"2503 W Loop 250 N, Midland, TX 79705",,08:00 AM-05:00 PM,,ho64243799,false,true,,,,poll65752254
2096,"201 W Florida Ave, Midland, TX 79701",,08:00 AM-05:00 PM,,ho25124463,false,true,,,,poll30345391
2100,"5206 N Midland Dr, Midland, TX 79707",,08:00 AM-05:00 PM,,ho80242792,false,true,,,,poll72991037
2104,"2208 N N St, Midland, TX 79705",,08:00 AM-05:00 PM,,ho63946000,false,true,,,,poll2445770
2108,"349 Oak St., Room 103, Colorado City, TX 79512",,08:00 AM-05:00 PM,,ho3582517,false,true,,,,poll11880260
2111,"11339 State Highway 59 N, Montague, TX 76251",,08:00 AM-05:00 PM,,ho13153010,false,true,,,,poll7267420
2117,"807 W. Hwy 82, Nocona, TX 76255",,08:00 AM-05:00 PM,,ho6320331,false,true,,,,poll70050498
2119,"307 N. Mason St, Bowie, TX 76230",,08:00 AM-05:00 PM,,ho22844128,false,true,,,,poll86005320
2121,"102 E. Square, Saint Jo, TX 76265",,08:00 AM-05:00 PM,,ho59037690,false,true,,,,poll4937836
2123,"9159 Airport Road, Conroe, TX 77303",,08:00 AM-05:00 PM,,ho89266488,false,true,,,,poll9065838
2127,"8125 Ashlane Way, The Woodlands , TX 77382",,08:00 AM-05:00 PM,,ho36408363,false,true,,,,poll96315289
2131,"207 W Phillips Street, Conroe, TX 77301",,08:00 AM-05:00 PM,,ho58290914,false,true,,,,poll4454488
2135,"2235 Lake Robbins Drive, The Woodlands , TX 77301",,08:00 AM-05:00 PM,,ho31869596,false,true,,,,poll93856379
2139,"21130 Highway 59 South, New Caney , TX 77357",,07:00 AM-07:00 PM,,ho58933900,false,true,,,,poll7348425
2142,"422 Melton Street, Magnolia, TX 77354",,08:00 AM-05:00 PM,,ho99095601,false,true,,,,poll89668620
2146,"2500 Lone Star Parkway, Montgomery, TX 77356",,08:00 AM-05:00 PM,,ho50413867,false,true,,,,poll13745476
2150,"600 Gerald Street, Willis, TX 77378",,08:00 AM-05:00 PM,,ho228491,false,true,,,,poll41470624
2154,"500 Broadnax St., Ste D, Daingerfield, TX 75638",,08:00 AM-12:00 PM,,ho9737031,false,true,,,,poll8679918
2158,"701 Dundee, Matador, TX 79244",,09:00 AM-12:00 PM,,ho19220510,false,true,,,,poll80378693
2162,"600 N 13th St, Corsicana, TX 75110",,08:00 AM-05:00 PM,,ho17190895,false,true,,,,poll56750212
2166,"115 Court Street, Newton, TX 75966",,08:00 AM-04:30 PM,,ho72646916,false,true,,,,poll75667703
2168,"JP Dana Ashmore's Office, Spur 272, Deweyville, TX 77614",,09:00 AM-07:00 PM,,ho58348589,false,true,,,,poll85430979
2170,"100 E. 3rd, Ste 106, Sweetwater, TX 79556",,08:30 AM-05:00 PM,,ho80986294,false,true,,,,poll17300087
2172,"511 S. Main St., Perryton, TX 79070",,08:30 AM-05:00 PM,,ho94017769,false,true,,,,poll41000646
2174,"105 S. Main, Vega, TX 79092",,08:30 AM-12:00 PM,,ho79843058,false,true,,,,poll18503540
2178,"435 Oak Street, Palo Pinto, TX 76484",,08:30 AM-04:30 PM,,ho3801891,false,true,,,,poll18919097
2187,"Palo Pinto County Mineral Wells Annex Building (Postons Building), 109 N. Oak Avenue, Mineral Wells, TX 76067",,08:30 AM-04:30 PM,,ho89790723,false,true,,,,poll15980848
