ocd-division,COUNTY,Location Name,Address 1,Address 2,City,State,Zip,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,Appointment Phone #,is_subject_to_change
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Rogers City Hall,22350 S Diamond Lk Rd,,Rogers,MN,55374,730,1330,9/30/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Rogers City Hall,22350 S Diamond Lk Rd,,Rogers,MN,55374,730,1330,10/7/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Rogers City Hall,22350 S Diamond Lk Rd,,Rogers,MN,55374,730,1330,10/14/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Rogers City Hall,22350 S Diamond Lk Rd,,Rogers,MN,55374,730,1330,10/21/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Rogers City Hall,22350 S Diamond Lk Rd,,Rogers,MN,55374,730,1330,10/28/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Rogers City Hall,22350 S Diamond Lk Rd,,Rogers,MN,55374,730,1330,11/4/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Shorewood City Hall,5755 Country Club Road,,Shorewood,MN,55331,800,1630,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Shorewood City Hall,5755 Country Club Road,,Shorewood,MN,55331,800,1630,9/26/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Shorewood City Hall,5755 Country Club Road,,Shorewood,MN,55331,800,1630,10/3/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Shorewood City Hall,5755 Country Club Road,,Shorewood,MN,55331,800,1630,10/10/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Shorewood City Hall,5755 Country Club Road,,Shorewood,MN,55331,800,1630,10/17/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Shorewood City Hall,5755 Country Club Road,,Shorewood,MN,55331,800,1630,10/24/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Shorewood City Hall,5755 Country Club Road,,Shorewood,MN,55331,800,1630,10/31/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Shorewood City Hall,5755 Country Club Road,,Shorewood,MN,55331,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Shorewood City Hall,5755 Country Club Road,,Shorewood,MN,55331,800,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Spring Park City Hall,4349 Warren Ave,,Spring Park,MN,55384,800,1630,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Spring Park City Hall,4349 Warren Ave,,Spring Park,MN,55384,800,1630,9/26/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Spring Park City Hall,4349 Warren Ave,,Spring Park,MN,55384,800,1630,10/3/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Spring Park City Hall,4349 Warren Ave,,Spring Park,MN,55384,800,1630,10/10/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Spring Park City Hall,4349 Warren Ave,,Spring Park,MN,55384,800,1630,10/17/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Spring Park City Hall,4349 Warren Ave,,Spring Park,MN,55384,800,1630,10/24/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Spring Park City Hall,4349 Warren Ave,,Spring Park,MN,55384,800,1630,10/31/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Spring Park City Hall,4349 Warren Ave,,Spring Park,MN,55384,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Spring Park City Hall,4349 Warren Ave,,Spring Park,MN,55384,800,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,St. Anthony City Hall,3301 Silver Lake Rd,,St. Anthony,MN,55418,800,1630,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,St. Anthony City Hall,3301 Silver Lake Rd,,St. Anthony,MN,55418,800,1630,9/26/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,St. Anthony City Hall,3301 Silver Lake Rd,,St. Anthony,MN,55418,800,1630,10/3/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,St. Anthony City Hall,3301 Silver Lake Rd,,St. Anthony,MN,55418,800,1630,10/10/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,St. Anthony City Hall,3301 Silver Lake Rd,,St. Anthony,MN,55418,800,1630,10/17/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,St. Anthony City Hall,3301 Silver Lake Rd,,St. Anthony,MN,55418,800,1630,10/24/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,St. Anthony City Hall,3301 Silver Lake Rd,,St. Anthony,MN,55418,800,1630,10/31/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,St. Anthony City Hall,3301 Silver Lake Rd,,St. Anthony,MN,55418,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,St. Anthony City Hall,3301 Silver Lake Rd,,St. Anthony,MN,55418,800,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,8535 Kennedy Memorial Dr,,St. Bonifacius,MN,55375,800,1630,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,8535 Kennedy Memorial Dr,,St. Bonifacius,MN,55375,800,1630,9/26/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,8535 Kennedy Memorial Dr,,St. Bonifacius,MN,55375,800,1630,10/3/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,8535 Kennedy Memorial Dr,,St. Bonifacius,MN,55375,800,1630,10/10/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,8535 Kennedy Memorial Dr,,St. Bonifacius,MN,55375,800,1630,10/17/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,8535 Kennedy Memorial Dr,,St. Bonifacius,MN,55375,800,1630,10/24/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,8535 Kennedy Memorial Dr,,St. Bonifacius,MN,55375,800,1630,10/31/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,8535 Kennedy Memorial Dr,,St. Bonifacius,MN,55375,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,,8535 Kennedy Memorial Dr,,St. Bonifacius,MN,55375,800,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,St. Louis Park City Hall,5005 Minnetonka Boulevard,,St. Louis Park,MN,55416,730,1630,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,St. Louis Park City Hall,5005 Minnetonka Boulevard,,St. Louis Park,MN,55416,730,1630,9/26/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,St. Louis Park City Hall,5005 Minnetonka Boulevard,,St. Louis Park,MN,55416,730,1630,10/3/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,St. Louis Park City Hall,5005 Minnetonka Boulevard,,St. Louis Park,MN,55416,730,1630,10/10/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,St. Louis Park City Hall,5005 Minnetonka Boulevard,,St. Louis Park,MN,55416,730,1630,10/17/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,St. Louis Park City Hall,5005 Minnetonka Boulevard,,St. Louis Park,MN,55416,730,1630,10/24/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,St. Louis Park City Hall,5005 Minnetonka Boulevard,,St. Louis Park,MN,55416,730,1630,10/31/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,St. Louis Park City Hall,5005 Minnetonka Boulevard,,St. Louis Park,MN,55416,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,St. Louis Park City Hall,5005 Minnetonka Boulevard,,St. Louis Park,MN,55416,730,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Tonka Bay City Hall,4901 Manitou Rd,,Tonka Bay,MN,55331,730,1730,9/26/2016,9/29/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Tonka Bay City Hall,4901 Manitou Rd,,Tonka Bay,MN,55331,730,1730,10/3/2016,10/6/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Tonka Bay City Hall,4901 Manitou Rd,,Tonka Bay,MN,55331,730,1730,10/10/2016,10/13/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Tonka Bay City Hall,4901 Manitou Rd,,Tonka Bay,MN,55331,730,1730,10/17/2016,10/20/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Tonka Bay City Hall,4901 Manitou Rd,,Tonka Bay,MN,55331,730,1730,10/24/2016,10/27/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Tonka Bay City Hall,4901 Manitou Rd,,Tonka Bay,MN,55331,730,1730,10/31/2016,11/3/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Tonka Bay City Hall,4901 Manitou Rd,,Tonka Bay,MN,55331,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Tonka Bay City Hall,4901 Manitou Rd,,Tonka Bay,MN,55331,730,1730,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Wayzata City Hall,600 Rice St E,,Wayzata,MN,55391,700,1130,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Wayzata City Hall,600 Rice St E,,Wayzata,MN,55391,700,1630,9/26/2016,9/29/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Wayzata City Hall,600 Rice St E,,Wayzata,MN,55391,700,1630,10/3/2016,10/6/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Wayzata City Hall,600 Rice St E,,Wayzata,MN,55391,700,1630,10/10/2016,10/13/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Wayzata City Hall,600 Rice St E,,Wayzata,MN,55391,700,1630,10/17/2016,10/20/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Wayzata City Hall,600 Rice St E,,Wayzata,MN,55391,700,1630,10/24/2016,10/27/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Wayzata City Hall,600 Rice St E,,Wayzata,MN,55391,700,1630,10/31/2016,11/3/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Wayzata City Hall,600 Rice St E,,Wayzata,MN,55391,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Wayzata City Hall,600 Rice St E,,Wayzata,MN,55391,700,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Wayzata City Hall,600 Rice St E,,Wayzata,MN,55391,700,1100,9/30/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Wayzata City Hall,600 Rice St E,,Wayzata,MN,55391,700,1100,10/7/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Wayzata City Hall,600 Rice St E,,Wayzata,MN,55391,700,1100,10/14/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Wayzata City Hall,600 Rice St E,,Wayzata,MN,55391,700,1100,10/21/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Wayzata City Hall,600 Rice St E,,Wayzata,MN,55391,700,1100,10/28/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Wayzata City Hall,600 Rice St E,,Wayzata,MN,55391,700,1100,11/4/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Hennepin County Government Center,300 South 6th St,PSL 012,Minneapolis,MN,55487,800,1630,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Hennepin County Government Center,300 South 6th St,PSL 012,Minneapolis,MN,55487,800,1630,9/26/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Hennepin County Government Center,300 South 6th St,PSL 012,Minneapolis,MN,55487,800,1630,10/3/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Hennepin County Government Center,300 South 6th St,PSL 012,Minneapolis,MN,55487,800,1630,10/10/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Hennepin County Government Center,300 South 6th St,PSL 012,Minneapolis,MN,55487,800,1630,10/17/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Hennepin County Government Center,300 South 6th St,PSL 012,Minneapolis,MN,55487,800,1630,10/24/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Hennepin County Government Center,300 South 6th St,PSL 012,Minneapolis,MN,55487,800,1630,10/31/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Hennepin County Government Center,300 South 6th St,PSL 012,Minneapolis,MN,55487,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Hennepin County Government Center,300 South 6th St,PSL 012,Minneapolis,MN,55487,800,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minneapolis Urban League,2100 Plymouth Ave N,,Minneapolis,MN,55411,830,1700,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minneapolis Urban League,2100 Plymouth Ave N,,Minneapolis,MN,55411,830,1700,9/26/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minneapolis Urban League,2100 Plymouth Ave N,,Minneapolis,MN,55411,830,1700,10/3/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minneapolis Urban League,2100 Plymouth Ave N,,Minneapolis,MN,55411,830,1700,10/10/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minneapolis Urban League,2100 Plymouth Ave N,,Minneapolis,MN,55411,830,1700,10/17/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minneapolis Urban League,2100 Plymouth Ave N,,Minneapolis,MN,55411,830,1700,10/24/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minneapolis Urban League,2100 Plymouth Ave N,,Minneapolis,MN,55411,830,1700,10/31/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minneapolis Urban League,2100 Plymouth Ave N,,Minneapolis,MN,55411,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Minneapolis Urban League,2100 Plymouth Ave N,,Minneapolis,MN,55411,800,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Water Bar,2516 Central Avenue NE,,Minneapolis,MN,55418,,,,,,,,
ocd-division/country:us/state:mn/county:hennepin,Hennepin,Roof Depot,1860 E 28th Street,,Minneapolis,MN,55407,,,,,,,,
ocd-division/country:us/state:mn/county:houston,Houston,Houston County Courthouse,304 S Marshall St,Rm 116,Caledonia,MN,55921,800,1630,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:houston,Houston,Houston County Courthouse,304 S Marshall St,Rm 116,Caledonia,MN,55921,800,1630,9/26/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:houston,Houston,Houston County Courthouse,304 S Marshall St,Rm 116,Caledonia,MN,55921,800,1630,10/3/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:houston,Houston,Houston County Courthouse,304 S Marshall St,Rm 116,Caledonia,MN,55921,800,1630,10/10/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:houston,Houston,Houston County Courthouse,304 S Marshall St,Rm 116,Caledonia,MN,55921,800,1630,10/17/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:houston,Houston,Houston County Courthouse,304 S Marshall St,Rm 116,Caledonia,MN,55921,800,1630,10/24/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:houston,Houston,Houston County Courthouse,304 S Marshall St,Rm 116,Caledonia,MN,55921,800,1630,10/31/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:houston,Houston,Houston County Courthouse,304 S Marshall St,Rm 116,Caledonia,MN,55921,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:houston,Houston,Houston County Courthouse,304 S Marshall St,Rm 116,Caledonia,MN,55921,800,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hubbard,Hubbard,Hubbard County Courthouse,301 Court Ave,,Park Rapids,MN,56470,800,1630,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:hubbard,Hubbard,Hubbard County Courthouse,301 Court Ave,,Park Rapids,MN,56470,800,1630,9/26/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:hubbard,Hubbard,Hubbard County Courthouse,301 Court Ave,,Park Rapids,MN,56470,800,1630,10/3/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:hubbard,Hubbard,Hubbard County Courthouse,301 Court Ave,,Park Rapids,MN,56470,800,1630,10/10/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:hubbard,Hubbard,Hubbard County Courthouse,301 Court Ave,,Park Rapids,MN,56470,800,1630,10/17/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:hubbard,Hubbard,Hubbard County Courthouse,301 Court Ave,,Park Rapids,MN,56470,800,1630,10/24/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:hubbard,Hubbard,Hubbard County Courthouse,301 Court Ave,,Park Rapids,MN,56470,800,1630,10/31/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:hubbard,Hubbard,Hubbard County Courthouse,301 Court Ave,,Park Rapids,MN,56470,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:hubbard,Hubbard,Hubbard County Courthouse,301 Court Ave,,Park Rapids,MN,56470,800,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:isanti,Isanti,Isanti County Government Center,555 18th Avenue SW,,Cambridge,MN,55008,800,1630,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:isanti,Isanti,Isanti County Government Center,555 18th Avenue SW,,Cambridge,MN,55008,800,1630,9/26/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:isanti,Isanti,Isanti County Government Center,555 18th Avenue SW,,Cambridge,MN,55008,800,1630,10/3/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:isanti,Isanti,Isanti County Government Center,555 18th Avenue SW,,Cambridge,MN,55008,800,1630,10/10/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:isanti,Isanti,Isanti County Government Center,555 18th Avenue SW,,Cambridge,MN,55008,800,1630,10/17/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:isanti,Isanti,Isanti County Government Center,555 18th Avenue SW,,Cambridge,MN,55008,800,1630,10/24/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:isanti,Isanti,Isanti County Government Center,555 18th Avenue SW,,Cambridge,MN,55008,800,1630,10/31/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:isanti,Isanti,Isanti County Government Center,555 18th Avenue SW,,Cambridge,MN,55008,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:isanti,Isanti,Isanti County Government Center,555 18th Avenue SW,,Cambridge,MN,55008,800,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:itasca,Itasca,Itsaca County County Offices,123 NE 4th St,,Grand Rapids,MN,55744,800,1630,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:itasca,Itasca,Itsaca County County Offices,123 NE 4th St,,Grand Rapids,MN,55744,800,1630,9/26/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:itasca,Itasca,Itsaca County County Offices,123 NE 4th St,,Grand Rapids,MN,55744,800,1630,10/3/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:itasca,Itasca,Itsaca County County Offices,123 NE 4th St,,Grand Rapids,MN,55744,800,1630,10/10/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:itasca,Itasca,Itsaca County County Offices,123 NE 4th St,,Grand Rapids,MN,55744,800,1630,10/17/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:itasca,Itasca,Itsaca County County Offices,123 NE 4th St,,Grand Rapids,MN,55744,800,1630,10/24/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:itasca,Itasca,Itsaca County County Offices,123 NE 4th St,,Grand Rapids,MN,55744,800,1630,10/31/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:itasca,Itasca,Itsaca County County Offices,123 NE 4th St,,Grand Rapids,MN,55744,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:itasca,Itasca,Itsaca County County Offices,123 NE 4th St,,Grand Rapids,MN,55744,800,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:jackson,Jackson,Jackson County Courthouse,405 4th St,,Jackson,MN,56143,800,1630,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:jackson,Jackson,Jackson County Courthouse,405 4th St,,Jackson,MN,56143,800,1630,9/26/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:jackson,Jackson,Jackson County Courthouse,405 4th St,,Jackson,MN,56143,800,1630,10/3/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:jackson,Jackson,Jackson County Courthouse,405 4th St,,Jackson,MN,56143,800,1630,10/10/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:jackson,Jackson,Jackson County Courthouse,405 4th St,,Jackson,MN,56143,800,1630,10/17/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:jackson,Jackson,Jackson County Courthouse,405 4th St,,Jackson,MN,56143,800,1630,10/24/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:jackson,Jackson,Jackson County Courthouse,405 4th St,,Jackson,MN,56143,800,1630,10/31/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:jackson,Jackson,Jackson County Courthouse,405 4th St,,Jackson,MN,56143,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:jackson,Jackson,Jackson County Courthouse,405 4th St,,Jackson,MN,56143,800,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:kanabec,Kanabec,,18 N Vine St,Ste 261-A,Mora,MN,55051,800,1630,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:kanabec,Kanabec,,18 N Vine St,Ste 261-A,Mora,MN,55051,800,1630,9/26/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:kanabec,Kanabec,,18 N Vine St,Ste 261-A,Mora,MN,55051,800,1630,10/3/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:kanabec,Kanabec,,18 N Vine St,Ste 261-A,Mora,MN,55051,800,1630,10/10/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:kanabec,Kanabec,,18 N Vine St,Ste 261-A,Mora,MN,55051,800,1630,10/17/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:kanabec,Kanabec,,18 N Vine St,Ste 261-A,Mora,MN,55051,800,1630,10/24/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:kanabec,Kanabec,,18 N Vine St,Ste 261-A,Mora,MN,55051,800,1630,10/31/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:kanabec,Kanabec,,18 N Vine St,Ste 261-A,Mora,MN,55051,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:kanabec,Kanabec,,18 N Vine St,Ste 261-A,Mora,MN,55051,800,1700,11/7/2016,11/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:kandiyohi,Kandiyohi,Kandiyohi County Office Building,400 Benson Ave Sw,,Willmar,MN,56201,800,1630,9/23/2016,9/23/2016,no,no,,no
ocd-division/country:us/state:mn/county:kandiyohi,Kandiyohi,Kandiyohi County Office Building,400 Benson Ave Sw,,Willmar,MN,56201,800,1630,9/26/2016,9/30/2016,no,no,,no
ocd-division/country:us/state:mn/county:kandiyohi,Kandiyohi,Kandiyohi County Office Building,400 Benson Ave Sw,,Willmar,MN,56201,800,1630,10/3/2016,10/7/2016,no,no,,no
ocd-division/country:us/state:mn/county:kandiyohi,Kandiyohi,Kandiyohi County Office Building,400 Benson Ave Sw,,Willmar,MN,56201,800,1630,10/10/2016,10/14/2016,no,no,,no
ocd-division/country:us/state:mn/county:kandiyohi,Kandiyohi,Kandiyohi County Office Building,400 Benson Ave Sw,,Willmar,MN,56201,800,1630,10/17/2016,10/21/2016,no,no,,no
ocd-division/country:us/state:mn/county:kandiyohi,Kandiyohi,Kandiyohi County Office Building,400 Benson Ave Sw,,Willmar,MN,56201,800,1630,10/24/2016,10/28/2016,no,no,,no
ocd-division/country:us/state:mn/county:kandiyohi,Kandiyohi,Kandiyohi County Office Building,400 Benson Ave Sw,,Willmar,MN,56201,800,1630,10/31/2016,11/4/2016,no,no,,no
ocd-division/country:us/state:mn/county:kandiyohi,Kandiyohi,Kandiyohi County Office Building,400 Benson Ave Sw,,Willmar,MN,56201,1000,1300,11/5/2016,11/5/2016,no,no,,no
ocd-division/country:us/state:mn/county:kandiyohi,Kandiyohi,Kandiyohi County Office Building,400 Benson Ave Sw,,Willmar,MN,56201,800,1700,11/7/2016,11/7/2016,no,no,,no
