ocd-division,county,name,address_one,address_two,dirs,city,state,zip,start_time,end_time,start_date,end_date,appt_1,appt_2,appt_3,subject_to_change,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
ocd-division/country:us/state:ca/county:placer,Placer County,County Clerk Office,2956 Richardson Drive,,,Auburn,CA,95603,8:00:00,17:00:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE,146,"2956 Richardson Drive, Auburn, CA 95603",,08:00 AM-05:00 PM,,ho11169864,FALSE,TRUE,,,,poll92627841
ocd-division/country:us/state:ca/county:placer,Placer County,County Clerk Office,2956 Richardson Drive,,,Auburn,CA,95603,8:00:00,17:00:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE,147,"2956 Richardson Drive, Auburn, CA 95603",,08:00 AM-05:00 PM,,ho11169864,FALSE,TRUE,,,,poll92627841
ocd-division/country:us/state:ca/county:placer,Placer County,County Clerk Office,2956 Richardson Drive,,,Auburn,CA,95603,9:00:00,16:00:00,10/29/16,10/29/16,FALSE,FALSE,FALSE,FALSE,148,"2956 Richardson Drive, Auburn, CA 95603",,09:00 AM-04:00 PM,,ho11169864,FALSE,TRUE,,,,poll92627841
ocd-division/country:us/state:ca/county:placer,Placer County,County Clerk Office,2956 Richardson Drive,,,Auburn,CA,95603,9:00:00,16:00:00,10/30/16,10/30/16,FALSE,FALSE,FALSE,FALSE,149,"2956 Richardson Drive, Auburn, CA 95603",,09:00 AM-04:00 PM,,ho11169864,FALSE,TRUE,,,,poll92627841
ocd-division/country:us/state:ca/county:placer,Placer County,County Clerk Office,2956 Richardson Drive,,,Auburn,CA,95603,8:00:00,17:00:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE,150,"2956 Richardson Drive, Auburn, CA 95603",,08:00 AM-05:00 PM,,ho11169864,FALSE,TRUE,,,,poll92627841
ocd-division/country:us/state:ca/county:placer,Placer County,County Clerk Office,2956 Richardson Drive,,,Auburn,CA,95603,9:00:00,16:00:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,FALSE,151,"2956 Richardson Drive, Auburn, CA 95603",,09:00 AM-04:00 PM,,ho11169864,FALSE,TRUE,,,,poll92627841
ocd-division/country:us/state:ca/county:placer,Placer County,County Clerk Office,2956 Richardson Drive,,,Auburn,CA,95603,9:00:00,16:00:00,11/6/16,11/6/16,FALSE,FALSE,FALSE,FALSE,152,"2956 Richardson Drive, Auburn, CA 95603",,09:00 AM-04:00 PM,,ho11169864,FALSE,TRUE,,,,poll92627841
ocd-division/country:us/state:ca/county:placer,Placer County,County Clerk Office,2956 Richardson Drive,,,Auburn,CA,95603,8:00:00,17:00:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE,153,"2956 Richardson Drive, Auburn, CA 95603",,08:00 AM-05:00 PM,,ho11169864,FALSE,TRUE,,,,poll92627841
ocd-division/country:us/state:ca/county:riverside,Riverside County,Registrar of Voters,2724 Gateway Drive,,,Riverside,CA,92507-0918,8:00:00,17:00:00,10/10/16,10/14/16,FALSE,FALSE,FALSE,FALSE,154,"2724 Gateway Drive, Riverside, CA 92507",,08:00 AM-05:00 PM,,ho45223742,FALSE,TRUE,,,,poll63894622
ocd-division/country:us/state:ca/county:riverside,Riverside County,Registrar of Voters,2724 Gateway Drive,,,Riverside,CA,92507-0918,8:00:00,17:00:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE,155,"2724 Gateway Drive, Riverside, CA 92507",,08:00 AM-05:00 PM,,ho45223742,FALSE,TRUE,,,,poll63894622
ocd-division/country:us/state:ca/county:riverside,Riverside County,Registrar of Voters,2724 Gateway Drive,,,Riverside,CA,92507-0918,8:00:00,17:00:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE,156,"2724 Gateway Drive, Riverside, CA 92507",,08:00 AM-05:00 PM,,ho45223742,FALSE,TRUE,,,,poll63894622
ocd-division/country:us/state:ca/county:riverside,Riverside County,Registrar of Voters,2724 Gateway Drive,,,Riverside,CA,92507-0918,8:00:00,17:00:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE,157,"2724 Gateway Drive, Riverside, CA 92507",,08:00 AM-05:00 PM,,ho45223742,FALSE,TRUE,,,,poll63894622
ocd-division/country:us/state:ca/county:riverside,Riverside County,Registrar of Voters,2724 Gateway Drive,,,Riverside,CA,92507-0918,8:00:00,17:00:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE,158,"2724 Gateway Drive, Riverside, CA 92507",,08:00 AM-05:00 PM,,ho45223742,FALSE,TRUE,,,,poll63894622
ocd-division/country:us/state:ca/county:san_benito,San Benito County,San Benito County Elections Office ,"440 Fifth Street, 2nd Floor Room 206",,,Hollister,CA,95023,8:00:00,17:00:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,FALSE,159,"440 Fifth Street, 2nd Floor Room 206, Hollister, CA 95023",,08:00 AM-05:00 PM,,ho31962409,FALSE,TRUE,,,,poll8160068
ocd-division/country:us/state:ca/county:san_benito,San Benito County,San Benito County Elections Office ,"440 Fifth Street, 2nd Floor Room 206",,,Hollister,CA,95023,8:00:00,17:00:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE,160,"440 Fifth Street, 2nd Floor Room 206, Hollister, CA 95023",,08:00 AM-05:00 PM,,ho31962409,FALSE,TRUE,,,,poll8160068
ocd-division/country:us/state:ca/county:san_benito,San Benito County,San Benito County Elections Office ,"440 Fifth Street, 2nd Floor Room 206",,,Hollister,CA,95023,8:00:00,17:00:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE,161,"440 Fifth Street, 2nd Floor Room 206, Hollister, CA 95023",,08:00 AM-05:00 PM,,ho31962409,FALSE,TRUE,,,,poll8160068
ocd-division/country:us/state:ca/county:san_benito,San Benito County,San Benito County Elections Office ,"440 Fifth Street, 2nd Floor Room 206",,,Hollister,CA,95023,8:00:00,17:00:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE,162,"440 Fifth Street, 2nd Floor Room 206, Hollister, CA 95023",,08:00 AM-05:00 PM,,ho31962409,FALSE,TRUE,,,,poll8160068
ocd-division/country:us/state:ca/county:san_benito,San Benito County,San Benito County Elections Office ,"440 Fifth Street, 2nd Floor Room 206",,,Hollister,CA,95023,9:00:00,15:00:00,11/5/16,11/6/16,FALSE,FALSE,FALSE,FALSE,163,"440 Fifth Street, 2nd Floor Room 206, Hollister, CA 95023",,09:00 AM-03:00 PM,,ho31962409,FALSE,TRUE,,,,poll8160068
ocd-division/country:us/state:ca/county:san_benito,San Benito County,San Benito County Elections Office ,"440 Fifth Street, 2nd Floor Room 206",,,Hollister,CA,95023,8:00:00,17:00:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE,164,"440 Fifth Street, 2nd Floor Room 206, Hollister, CA 95023",,08:00 AM-05:00 PM,,ho31962409,FALSE,TRUE,,,,poll8160068
ocd-division/country:us/state:ca/county:san_bernardino,San Bernardino County,San Bernardino Elections Office,777 E. Rialto Avenue,,,San Bernardino,CA,92415,7:30:00,17:30:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,FALSE,165,"777 E. Rialto Avenue, San Bernardino, CA 92415",,07:30 AM-05:30 PM,,ho52407834,FALSE,TRUE,,,,poll5652823
ocd-division/country:us/state:ca/county:san_bernardino,San Bernardino County,San Bernardino Elections Office,777 E. Rialto Avenue,,,San Bernardino,CA,92415,7:30:00,17:30:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE,166,"777 E. Rialto Avenue, San Bernardino, CA 92415",,07:30 AM-05:30 PM,,ho52407834,FALSE,TRUE,,,,poll5652823
ocd-division/country:us/state:ca/county:san_bernardino,San Bernardino County,San Bernardino Elections Office,777 E. Rialto Avenue,,,San Bernardino,CA,92415,7:30:00,17:30:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE,167,"777 E. Rialto Avenue, San Bernardino, CA 92415",,07:30 AM-05:30 PM,,ho52407834,FALSE,TRUE,,,,poll5652823
ocd-division/country:us/state:ca/county:san_bernardino,San Bernardino County,San Bernardino Elections Office,777 E. Rialto Avenue,,,San Bernardino,CA,92415,7:30:00,17:30:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE,168,"777 E. Rialto Avenue, San Bernardino, CA 92415",,07:30 AM-05:30 PM,,ho52407834,FALSE,TRUE,,,,poll5652823
ocd-division/country:us/state:ca/county:san_bernardino,San Bernardino County,San Bernardino Elections Office,777 E. Rialto Avenue,,,San Bernardino,CA,92415,7:30:00,17:30:00,11/5/16,11/6/16,FALSE,FALSE,FALSE,FALSE,169,"777 E. Rialto Avenue, San Bernardino, CA 92415",,07:30 AM-05:30 PM,,ho52407834,FALSE,TRUE,,,,poll5652823
ocd-division/country:us/state:ca/county:san_bernardino,San Bernardino County,San Bernardino Elections Office,777 E. Rialto Avenue,,,San Bernardino,CA,92415,7:30:00,17:30:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE,170,"777 E. Rialto Avenue, San Bernardino, CA 92415",,07:30 AM-05:30 PM,,ho52407834,FALSE,TRUE,,,,poll5652823
ocd-division/country:us/state:ca/county:san_bernardino,San Bernardino County,Ontario Conference Center,1947 E Convention Center Way ,,,Ontario,CA,91764,7:30:00,17:30:00,10/31/16,11/4/16,,,,,171,"1947 E Convention Center Way, Ontario, CA 91764",,07:30 AM-05:30 PM,,ho55230000,FALSE,TRUE,,,,poll37814339
ocd-division/country:us/state:ca/county:san_bernardino,San Bernardino County,Ontario Conference Center,1947 E Convention Center Way ,,,Ontario,CA,91764,7:30:00,17:30:00,11/5/16,11/6/16,,,,,172,"1947 E Convention Center Way, Ontario, CA 91764",,07:30 AM-05:30 PM,,ho55230000,FALSE,TRUE,,,,poll37814339
ocd-division/country:us/state:ca/county:san_bernardino,San Bernardino County,Ontario Conference Center,1947 E Convention Center Way ,,,Ontario,CA,91764,7:30:00,17:30:00,11/7/16,11/7/16,,,,,173,"1947 E Convention Center Way, Ontario, CA 91764",,07:30 AM-05:30 PM,,ho55230000,FALSE,TRUE,,,,poll37814339
ocd-division/country:us/state:ca/county:san_bernardino,San Bernardino County,Rim of the World High School,27400 Highway 18,,,Lake Arrowhead,CA,92352,7:30:00,17:30:00,10/31/16,11/4/16,,,,,174,"27400 Highway 18, Lake Arrowhead, CA 92352",,07:30 AM-05:30 PM,,ho64238566,FALSE,TRUE,,,,poll29140925
ocd-division/country:us/state:ca/county:san_bernardino,San Bernardino County,Rim of the World High School,27400 Highway 18,,,Lake Arrowhead,CA,92352,7:30:00,17:30:00,11/5/16,11/6/16,,,,,175,"27400 Highway 18, Lake Arrowhead, CA 92352",,07:30 AM-05:30 PM,,ho64238566,FALSE,TRUE,,,,poll29140925
ocd-division/country:us/state:ca/county:san_bernardino,San Bernardino County,Rim of the World High School,27400 Highway 18,,,Lake Arrowhead,CA,92352,7:30:00,17:30:00,11/7/16,11/7/16,,,,,176,"27400 Highway 18, Lake Arrowhead, CA 92352",,07:30 AM-05:30 PM,,ho64238566,FALSE,TRUE,,,,poll29140925
ocd-division/country:us/state:ca/county:san_bernardino,San Bernardino County,Victorville City Hall,14343 Civic Drive,,,Victorville,CA,92392,7:30:00,17:30:00,10/31/16,11/4/16,,,,,177,"14343 Civic Drive, Victorville, CA 92392",,07:30 AM-05:30 PM,,ho99890627,FALSE,TRUE,,,,poll59823621
ocd-division/country:us/state:ca/county:san_bernardino,San Bernardino County,Victorville City Hall,14343 Civic Drive,,,Victorville,CA,92392,7:30:00,17:30:00,11/5/16,11/6/16,,,,,178,"14343 Civic Drive, Victorville, CA 92392",,07:30 AM-05:30 PM,,ho99890627,FALSE,TRUE,,,,poll59823621
ocd-division/country:us/state:ca/county:san_bernardino,San Bernardino County,Victorville City Hall,14343 Civic Drive,,,Victorville,CA,92392,7:30:00,17:30:00,11/7/16,11/7/16,,,,,179,"14343 Civic Drive, Victorville, CA 92392",,07:30 AM-05:30 PM,,ho99890627,FALSE,TRUE,,,,poll59823621
ocd-division/country:us/state:ca/county:san_bernardino,San Bernardino County,Yucca Valley Town Hall,57090 Twentynine Palms Highway,,,Yucca Valley,CA,92284,7:30:00,17:30:00,10/31/16,11/4/16,,,,,180,"57090 Twentynine Palms Highway, Yucca Valley, CA 92284",,07:30 AM-05:30 PM,,ho73809306,FALSE,TRUE,,,,poll66357284
ocd-division/country:us/state:ca/county:san_bernardino,San Bernardino County,Yucca Valley Town Hall,57090 Twentynine Palms Highway,,,Yucca Valley,CA,92284,7:30:00,17:30:00,11/5/16,11/6/16,,,,,181,"57090 Twentynine Palms Highway, Yucca Valley, CA 92284",,07:30 AM-05:30 PM,,ho73809306,FALSE,TRUE,,,,poll66357284
ocd-division/country:us/state:ca/county:san_bernardino,San Bernardino County,Yucca Valley Town Hall,57090 Twentynine Palms Highway,,,Yucca Valley,CA,92284,7:30:00,17:30:00,11/7/16,11/7/16,,,,,182,"57090 Twentynine Palms Highway, Yucca Valley, CA 92284",,07:30 AM-05:30 PM,,ho73809306,FALSE,TRUE,,,,poll66357284
ocd-division/country:us/state:ca/county:san_diego,San Diego County,Registrar of Voters,5600 Overland Avenue,,,San Diego,CA,92123,8:00:00,17:00:00,10/10/16,10/14/16,FALSE,FALSE,FALSE,FALSE,183,"5600 Overland Avenue, San Diego, CA 92123",,08:00 AM-05:00 PM,,ho60954883,FALSE,TRUE,,,,poll91978198
ocd-division/country:us/state:ca/county:san_diego,San Diego County,Registrar of Voters,5600 Overland Avenue,,,San Diego,CA,92123,8:00:00,17:00:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE,184,"5600 Overland Avenue, San Diego, CA 92123",,08:00 AM-05:00 PM,,ho60954883,FALSE,TRUE,,,,poll91978198
ocd-division/country:us/state:ca/county:san_diego,San Diego County,Registrar of Voters,5600 Overland Avenue,,,San Diego,CA,92123,8:00:00,17:00:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE,185,"5600 Overland Avenue, San Diego, CA 92123",,08:00 AM-05:00 PM,,ho60954883,FALSE,TRUE,,,,poll91978198
ocd-division/country:us/state:ca/county:san_diego,San Diego County,Registrar of Voters,5600 Overland Avenue,,,San Diego,CA,92123,8:00:00,17:00:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE,186,"5600 Overland Avenue, San Diego, CA 92123",,08:00 AM-05:00 PM,,ho60954883,FALSE,TRUE,,,,poll91978198
ocd-division/country:us/state:ca/county:san_diego,San Diego County,Registrar of Voters,5600 Overland Avenue,,,San Diego,CA,92123,8:00:00,17:00:00,11/5/16,11/6/16,FALSE,FALSE,FALSE,FALSE,187,"5600 Overland Avenue, San Diego, CA 92123",,08:00 AM-05:00 PM,,ho60954883,FALSE,TRUE,,,,poll91978198
ocd-division/country:us/state:ca/county:san_diego,San Diego County,Registrar of Voters,5600 Overland Avenue,,,San Diego,CA,92123,8:00:00,17:00:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE,188,"5600 Overland Avenue, San Diego, CA 92123",,08:00 AM-05:00 PM,,ho60954883,FALSE,TRUE,,,,poll91978198
ocd-division/country:us/state:ca/county:san_francisco,San Francisco County,Early Voting Center ,City Hall,"1 Dr. Carlton B. Goodlett Place, Room 48",,,CA,94102,8:00:00,17:00:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,FALSE,189,"City Hall 1 Dr. Carlton B. Goodlett Place, Room 48, , CA 94102",,08:00 AM-05:00 PM,,ho27922668,FALSE,TRUE,,,,poll78885144
ocd-division/country:us/state:ca/county:san_francisco,San Francisco County,Early Voting Center ,City Hall,"1 Dr. Carlton B. Goodlett Place, Room 48",,,CA,94102,8:00:00,17:00:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE,190,"City Hall 1 Dr. Carlton B. Goodlett Place, Room 48, , CA 94102",,08:00 AM-05:00 PM,,ho27922668,FALSE,TRUE,,,,poll78885144
ocd-division/country:us/state:ca/county:san_francisco,San Francisco County,Early Voting Center ,City Hall,"1 Dr. Carlton B. Goodlett Place, Room 48",,,CA,94102,8:00:00,17:00:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE,191,"City Hall 1 Dr. Carlton B. Goodlett Place, Room 48, , CA 94102",,08:00 AM-05:00 PM,,ho27922668,FALSE,TRUE,,,,poll78885144
ocd-division/country:us/state:ca/county:san_francisco,San Francisco County,Early Voting Center ,City Hall,"1 Dr. Carlton B. Goodlett Place, Room 48",,,CA,94102,10:00:00,4:00:00,10/29/16,10/30/16,FALSE,FALSE,FALSE,FALSE,192,"City Hall 1 Dr. Carlton B. Goodlett Place, Room 48, , CA 94102",,10:00 AM-04:00 AM,,ho27922668,FALSE,TRUE,,,,poll78885144
ocd-division/country:us/state:ca/county:san_francisco,San Francisco County,Early Voting Center ,City Hall,"1 Dr. Carlton B. Goodlett Place, Room 48",,,CA,94102,8:00:00,17:00:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE,193,"City Hall 1 Dr. Carlton B. Goodlett Place, Room 48, , CA 94102",,08:00 AM-05:00 PM,,ho27922668,FALSE,TRUE,,,,poll78885144
ocd-division/country:us/state:ca/county:san_francisco,San Francisco County,Early Voting Center ,City Hall,"1 Dr. Carlton B. Goodlett Place, Room 48",,,CA,94102,10:00:00,4:00:00,11/5/16,11/6/16,FALSE,FALSE,FALSE,FALSE,194,"City Hall 1 Dr. Carlton B. Goodlett Place, Room 48, , CA 94102",,10:00 AM-04:00 AM,,ho27922668,FALSE,TRUE,,,,poll78885144
ocd-division/country:us/state:ca/county:san_joaquin,San Joaquin County,San Joaquin County Registrar of Voters,44 N San Joaquin St Suite 350,,,Stockton,CA,95202,8:00:00,17:00:00,10/10/16,10/14/16,,,,,195,"44 N San Joaquin St Suite 350, Stockton, CA 95202",,08:00 AM-05:00 PM,,ho17923542,FALSE,TRUE,,,,poll27163421
ocd-division/country:us/state:ca/county:san_joaquin,San Joaquin County,San Joaquin County Registrar of Voters,44 N San Joaquin St Suite 350,,,Stockton,CA,95202,8:00:00,17:00:00,10/17/16,10/21/16,,,,,196,"44 N San Joaquin St Suite 350, Stockton, CA 95202",,08:00 AM-05:00 PM,,ho17923542,FALSE,TRUE,,,,poll27163421
ocd-division/country:us/state:ca/county:san_joaquin,San Joaquin County,San Joaquin County Registrar of Voters,44 N San Joaquin St Suite 350,,,Stockton,CA,95202,8:00:00,17:00:00,10/24/16,10/28/16,,,,,197,"44 N San Joaquin St Suite 350, Stockton, CA 95202",,08:00 AM-05:00 PM,,ho17923542,FALSE,TRUE,,,,poll27163421
ocd-division/country:us/state:ca/county:san_joaquin,San Joaquin County,San Joaquin County Registrar of Voters,44 N San Joaquin St Suite 350,,,Stockton,CA,95202,8:00:00,17:00:00,10/31/16,11/4/16,,,,,198,"44 N San Joaquin St Suite 350, Stockton, CA 95202",,08:00 AM-05:00 PM,,ho17923542,FALSE,TRUE,,,,poll27163421
ocd-division/country:us/state:ca/county:san_joaquin,San Joaquin County,San Joaquin County Registrar of Voters,44 N San Joaquin St Suite 350,,,Stockton,CA,95202,8:00:00,17:00:00,11/7/16,11/7/16,,,,,199,"44 N San Joaquin St Suite 350, Stockton, CA 95202",,08:00 AM-05:00 PM,,ho17923542,FALSE,TRUE,,,,poll27163421
ocd-division/country:us/state:ca/county:san_mateo,San Mateo County,San Mateo County Registration & Elections,40 Tower Road,,,San Mateo,CA,94402,8:00:00,17:00:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,FALSE,200,"40 Tower Road, San Mateo, CA 94402",,08:00 AM-05:00 PM,,ho10449321,FALSE,TRUE,,,,poll13101045
ocd-division/country:us/state:ca/county:san_mateo,San Mateo County,San Mateo County Registration & Elections,40 Tower Road,,,San Mateo,CA,94402,8:00:00,17:00:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE,201,"40 Tower Road, San Mateo, CA 94402",,08:00 AM-05:00 PM,,ho10449321,FALSE,TRUE,,,,poll13101045
ocd-division/country:us/state:ca/county:san_mateo,San Mateo County,San Mateo County Registration & Elections,40 Tower Road,,,San Mateo,CA,94402,8:00:00,17:00:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE,202,"40 Tower Road, San Mateo, CA 94402",,08:00 AM-05:00 PM,,ho10449321,FALSE,TRUE,,,,poll13101045
ocd-division/country:us/state:ca/county:san_mateo,San Mateo County,San Mateo County Registration & Elections,40 Tower Road,,,San Mateo,CA,94402,10:00:00,15:00:00,10/29/16,10/29/16,FALSE,FALSE,FALSE,FALSE,203,"40 Tower Road, San Mateo, CA 94402",,10:00 AM-03:00 PM,,ho10449321,FALSE,TRUE,,,,poll13101045
ocd-division/country:us/state:ca/county:san_mateo,San Mateo County,San Mateo County Registration & Elections,40 Tower Road,,,San Mateo,CA,94402,8:00:00,17:00:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE,204,"40 Tower Road, San Mateo, CA 94402",,08:00 AM-05:00 PM,,ho10449321,FALSE,TRUE,,,,poll13101045
ocd-division/country:us/state:ca/county:san_mateo,San Mateo County,San Mateo County Registration & Elections,40 Tower Road,,,San Mateo,CA,94402,10:00:00,15:00:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,FALSE,205,"40 Tower Road, San Mateo, CA 94402",,10:00 AM-03:00 PM,,ho10449321,FALSE,TRUE,,,,poll13101045
ocd-division/country:us/state:ca/county:san_mateo,San Mateo County,San Mateo County Registration & Elections,40 Tower Road,,,San Mateo,CA,94402,8:00:00,17:00:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE,206,"40 Tower Road, San Mateo, CA 94402",,08:00 AM-05:00 PM,,ho10449321,FALSE,TRUE,,,,poll13101045
ocd-division/country:us/state:ca/county:san_mateo,San Mateo County,Office of the Assessor-County Clerk-Recorder,"555 County Center, 1st Floor",,,Redwood City,CA,94063,8:00:00,17:00:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,FALSE,207,"555 County Center, 1st Floor, Redwood City, CA 94063",,08:00 AM-05:00 PM,,ho21463823,FALSE,TRUE,,,,poll31547540
ocd-division/country:us/state:ca/county:san_mateo,San Mateo County,Office of the Assessor-County Clerk-Recorder,"555 County Center, 1st Floor",,,Redwood City,CA,94063,8:00:00,17:00:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE,208,"555 County Center, 1st Floor, Redwood City, CA 94063",,08:00 AM-05:00 PM,,ho21463823,FALSE,TRUE,,,,poll31547540
ocd-division/country:us/state:ca/county:san_mateo,San Mateo County,Office of the Assessor-County Clerk-Recorder,"555 County Center, 1st Floor",,,Redwood City,CA,94063,8:00:00,17:00:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE,209,"555 County Center, 1st Floor, Redwood City, CA 94063",,08:00 AM-05:00 PM,,ho21463823,FALSE,TRUE,,,,poll31547540
ocd-division/country:us/state:ca/county:san_mateo,San Mateo County,Office of the Assessor-County Clerk-Recorder,"555 County Center, 1st Floor",,,Redwood City,CA,94063,10:00:00,15:00:00,10/29/16,10/29/16,FALSE,FALSE,FALSE,FALSE,210,"555 County Center, 1st Floor, Redwood City, CA 94063",,10:00 AM-03:00 PM,,ho21463823,FALSE,TRUE,,,,poll31547540
ocd-division/country:us/state:ca/county:san_mateo,San Mateo County,Office of the Assessor-County Clerk-Recorder,"555 County Center, 1st Floor",,,Redwood City,CA,94063,8:00:00,17:00:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE,211,"555 County Center, 1st Floor, Redwood City, CA 94063",,08:00 AM-05:00 PM,,ho21463823,FALSE,TRUE,,,,poll31547540
ocd-division/country:us/state:ca/county:san_mateo,San Mateo County,Office of the Assessor-County Clerk-Recorder,"555 County Center, 1st Floor",,,Redwood City,CA,94063,10:00:00,15:00:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,FALSE,212,"555 County Center, 1st Floor, Redwood City, CA 94063",,10:00 AM-03:00 PM,,ho21463823,FALSE,TRUE,,,,poll31547540
ocd-division/country:us/state:ca/county:san_mateo,San Mateo County,Office of the Assessor-County Clerk-Recorder,"555 County Center, 1st Floor",,,Redwood City,CA,94063,8:00:00,17:00:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE,213,"555 County Center, 1st Floor, Redwood City, CA 94063",,08:00 AM-05:00 PM,,ho21463823,FALSE,TRUE,,,,poll31547540
ocd-division/country:us/state:ca/county:san_mateo,San Mateo County,South San Francisco Public Library,840 West Orange Avenue,,,South San Francisco,CA,94080,8:00:00,17:00:00,10/11/16,10/14/16,FALSE,FALSE,FALSE,FALSE,214,"840 West Orange Avenue, South San Francisco, CA 94080",,08:00 AM-05:00 PM,,ho83041839,FALSE,TRUE,,,,poll11819629
ocd-division/country:us/state:ca/county:san_mateo,San Mateo County,South San Francisco Public Library,840 West Orange Avenue,,,South San Francisco,CA,94080,8:00:00,17:00:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE,215,"840 West Orange Avenue, South San Francisco, CA 94080",,08:00 AM-05:00 PM,,ho83041839,FALSE,TRUE,,,,poll11819629
ocd-division/country:us/state:ca/county:san_mateo,San Mateo County,South San Francisco Public Library,840 West Orange Avenue,,,South San Francisco,CA,94080,8:00:00,17:00:00,10/24/16,10/28/16,FALSE,FALSE,FALSE,FALSE,216,"840 West Orange Avenue, South San Francisco, CA 94080",,08:00 AM-05:00 PM,,ho83041839,FALSE,TRUE,,,,poll11819629
ocd-division/country:us/state:ca/county:san_mateo,San Mateo County,South San Francisco Public Library,840 West Orange Avenue,,,South San Francisco,CA,94080,10:00:00,15:00:00,10/29/16,10/29/16,FALSE,FALSE,FALSE,FALSE,217,"840 West Orange Avenue, South San Francisco, CA 94080",,10:00 AM-03:00 PM,,ho83041839,FALSE,TRUE,,,,poll11819629
ocd-division/country:us/state:ca/county:san_mateo,San Mateo County,South San Francisco Public Library,840 West Orange Avenue,,,South San Francisco,CA,94080,8:00:00,17:00:00,10/31/16,11/4/16,FALSE,FALSE,FALSE,FALSE,218,"840 West Orange Avenue, South San Francisco, CA 94080",,08:00 AM-05:00 PM,,ho83041839,FALSE,TRUE,,,,poll11819629
ocd-division/country:us/state:ca/county:san_mateo,San Mateo County,South San Francisco Public Library,840 West Orange Avenue,,,South San Francisco,CA,94080,10:00:00,15:00:00,11/5/16,11/5/16,FALSE,FALSE,FALSE,FALSE,219,"840 West Orange Avenue, South San Francisco, CA 94080",,10:00 AM-03:00 PM,,ho83041839,FALSE,TRUE,,,,poll11819629
ocd-division/country:us/state:ca/county:san_mateo,San Mateo County,South San Francisco Public Library,840 West Orange Avenue,,,South San Francisco,CA,94080,8:00:00,17:00:00,11/7/16,11/7/16,FALSE,FALSE,FALSE,FALSE,220,"840 West Orange Avenue, South San Francisco, CA 94080",,08:00 AM-05:00 PM,,ho83041839,FALSE,TRUE,,,,poll11819629
ocd-division/country:us/state:ca/county:santa_barbara,Santa Barbara County,County Clerk-Recorder-Assessor,4440-a Calle Real,,,Santa Barbara,CA,93110,8:00:00,17:00:00,10/10/16,10/14/16,FALSE,FALSE,FALSE,FALSE,221,"4440-a Calle Real, Santa Barbara, CA 93110",,08:00 AM-05:00 PM,,ho37939285,FALSE,TRUE,,,,poll30546351
ocd-division/country:us/state:ca/county:santa_barbara,Santa Barbara County,County Clerk-Recorder-Assessor,4440-a Calle Real,,,Santa Barbara,CA,93110,8:00:00,17:00:00,10/17/16,10/21/16,FALSE,FALSE,FALSE,FALSE,222,"4440-a Calle Real, Santa Barbara, CA 93110",,08:00 AM-05:00 PM,,ho37939285,FALSE,TRUE,,,,poll30546351
