office-name,official-title,types,ocd-division,description,homepage,phone,email,street,city,state,zip,start_time,end_time,start_date,end_date,appt,notes,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Monroe Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monroe,Monroe Town ME,,(207) 525-3515,,8 Swanlake Avenue,Monroe,ME,4951,08:00:00 - 04:00 ,14:00:00 - 04:00,10/19/16,10/19/16,,,1829,"8 Swanlake Avenue, Monroe, ME 04951",,08:00 AM-02:00 PM,,ho84132354,false,true,,,,poll84812537
Monroe Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monroe,Monroe Town ME,,(207) 525-3515,,8 Swanlake Avenue,Monroe,ME,4951,16:00:00 - 04:00,19:00:00 - 04:00,10/19/16,10/19/16,,,1830,"8 Swanlake Avenue, Monroe, ME 04951",,04:00 PM-07:00 PM,,ho84132354,false,true,,,,poll84812537
Monroe Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monroe,Monroe Town ME,,(207) 525-3515,,8 Swanlake Avenue,Monroe,ME,4951,08:00:00 - 04:00 ,17:00:00 - 04:00,10/21/16,10/21/16,,,1831,"8 Swanlake Avenue, Monroe, ME 04951",,08:00 AM-05:00 PM,,ho84132354,false,true,,,,poll84812537
Monroe Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monroe,Monroe Town ME,,(207) 525-3515,,8 Swanlake Avenue,Monroe,ME,4951,08:00:00 - 04:00 ,17:00:00 - 04:00,10/24/16,10/24/16,,,1832,"8 Swanlake Avenue, Monroe, ME 04951",,08:00 AM-05:00 PM,,ho84132354,false,true,,,,poll84812537
Monroe Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monroe,Monroe Town ME,,(207) 525-3515,,8 Swanlake Avenue,Monroe,ME,4951,08:00:00 - 04:00 ,14:00:00 - 04:00,10/26/16,10/26/16,,,1833,"8 Swanlake Avenue, Monroe, ME 04951",,08:00 AM-02:00 PM,,ho84132354,false,true,,,,poll84812537
Monroe Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monroe,Monroe Town ME,,(207) 525-3515,,8 Swanlake Avenue,Monroe,ME,4951,16:00:00 - 04:00,19:00:00 - 04:00,10/26/16,10/26/16,,,1834,"8 Swanlake Avenue, Monroe, ME 04951",,04:00 PM-07:00 PM,,ho84132354,false,true,,,,poll84812537
Monroe Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monroe,Monroe Town ME,,(207) 525-3515,,8 Swanlake Avenue,Monroe,ME,4951,08:00:00 - 04:00 ,17:00:00 - 04:00,10/28/16,10/28/16,,,1835,"8 Swanlake Avenue, Monroe, ME 04951",,08:00 AM-05:00 PM,,ho84132354,false,true,,,,poll84812537
Monroe Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monroe,Monroe Town ME,,(207) 525-3515,,8 Swanlake Avenue,Monroe,ME,4951,08:00:00 - 04:00 ,17:00:00 - 04:00,10/31/16,10/31/16,,,1836,"8 Swanlake Avenue, Monroe, ME 04951",,08:00 AM-05:00 PM,,ho84132354,false,true,,,,poll84812537
Monroe Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monroe,Monroe Town ME,,(207) 525-3515,,8 Swanlake Avenue,Monroe,ME,4951,08:00:00 - 04:00 ,14:00:00 - 04:00,11/2/16,11/2/16,,,1837,"8 Swanlake Avenue, Monroe, ME 04951",,08:00 AM-02:00 PM,,ho84132354,false,true,,,,poll84812537
Monroe Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monroe,Monroe Town ME,,(207) 525-3515,,8 Swanlake Avenue,Monroe,ME,4951,16:00:00 - 04:00,19:00:00 - 04:00,11/2/16,11/2/16,,,1838,"8 Swanlake Avenue, Monroe, ME 04951",,04:00 PM-07:00 PM,,ho84132354,false,true,,,,poll84812537
Monson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monson,Monson Town ME,,(207) 997-3641,,10 Tenney Hill Road,Monson,ME,4464,08:00:00 - 04:00,16:00:00 - 04:00,10/11/16,10/11/16,,"Oct 11 - Nov 3, T 8-4, TH 8-6 Friday 7:30-3:30",1839,"10 Tenney Hill Road, Monson, ME 04464",,08:00 AM-04:00 PM,,ho18634302,false,true,,,,poll37409768
Monson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monson,Monson Town ME,,(207) 997-3641,,10 Tenney Hill Road,Monson,ME,4464,08:00:00 - 04:00,18:00:00 - 04:00,10/13/16,10/13/16,,,1840,"10 Tenney Hill Road, Monson, ME 04464",,08:00 AM-06:00 PM,,ho18634302,false,true,,,,poll37409768
Monson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monson,Monson Town ME,,(207) 997-3641,,10 Tenney Hill Road,Monson,ME,4464,07:30:00 - 04:00,15:30:00 - 04:00,10/14/16,10/14/16,,,1841,"10 Tenney Hill Road, Monson, ME 04464",,07:30 AM-03:30 PM,,ho18634302,false,true,,,,poll37409768
Monson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monson,Monson Town ME,,(207) 997-3641,,10 Tenney Hill Road,Monson,ME,4464,08:00:00 - 04:00,16:00:00 - 04:00,10/18/16,10/18/16,,,1842,"10 Tenney Hill Road, Monson, ME 04464",,08:00 AM-04:00 PM,,ho18634302,false,true,,,,poll37409768
Monson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monson,Monson Town ME,,(207) 997-3641,,10 Tenney Hill Road,Monson,ME,4464,08:00:00 - 04:00,18:00:00 - 04:00,10/20/16,10/20/16,,,1843,"10 Tenney Hill Road, Monson, ME 04464",,08:00 AM-06:00 PM,,ho18634302,false,true,,,,poll37409768
Monson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monson,Monson Town ME,,(207) 997-3641,,10 Tenney Hill Road,Monson,ME,4464,07:30:00 - 04:00,15:30:00 - 04:00,10/21/16,10/21/16,,,1844,"10 Tenney Hill Road, Monson, ME 04464",,07:30 AM-03:30 PM,,ho18634302,false,true,,,,poll37409768
Monson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monson,Monson Town ME,,(207) 997-3641,,10 Tenney Hill Road,Monson,ME,4464,08:00:00 - 04:00,16:00:00 - 04:00,10/25/16,10/25/16,,,1845,"10 Tenney Hill Road, Monson, ME 04464",,08:00 AM-04:00 PM,,ho18634302,false,true,,,,poll37409768
Monson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monson,Monson Town ME,,(207) 997-3641,,10 Tenney Hill Road,Monson,ME,4464,08:00:00 - 04:00,18:00:00 - 04:00,10/27/16,10/27/16,,,1846,"10 Tenney Hill Road, Monson, ME 04464",,08:00 AM-06:00 PM,,ho18634302,false,true,,,,poll37409768
Monson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monson,Monson Town ME,,(207) 997-3641,,10 Tenney Hill Road,Monson,ME,4464,07:30:00 - 04:00,15:30:00 - 04:00,10/28/16,10/28/16,,,1847,"10 Tenney Hill Road, Monson, ME 04464",,07:30 AM-03:30 PM,,ho18634302,false,true,,,,poll37409768
Monson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monson,Monson Town ME,,(207) 997-3641,,10 Tenney Hill Road,Monson,ME,4464,08:00:00 - 04:00,16:00:00 - 04:00,11/1/16,11/1/16,,,1848,"10 Tenney Hill Road, Monson, ME 04464",,08:00 AM-04:00 PM,,ho18634302,false,true,,,,poll37409768
Monson Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:monson,Monson Town ME,,(207) 997-3641,,10 Tenney Hill Road,Monson,ME,4464,08:00:00 - 04:00,18:00:00 - 04:00,11/3/16,11/3/16,,,1849,"10 Tenney Hill Road, Monson, ME 04464",,08:00 AM-06:00 PM,,ho18634302,false,true,,,,poll37409768
Pittston Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pittston,Pittston Town ME,,(207) 582-4438,,38 Whitefield Rd,Pittston,ME,4345,09:00:00 - 04:00,17:00:00 - 04:00,10/11/16,10/11/16,,"Oct 11 - Nov 3, M/T/TH/F 9-5,  Wed12-8pm",1850,"38 Whitefield Rd, Pittston, ME 04345",,09:00 AM-05:00 PM,,ho33543444,false,true,,,,poll44953387
Pittston Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pittston,Pittston Town ME,,(207) 582-4438,,38 Whitefield Rd,Pittston,ME,4345,12:00:00 - 04:00,20:00:00 - 04:00,10/12/16,10/12/16,,,1851,"38 Whitefield Rd, Pittston, ME 04345",,12:00 PM-08:00 PM,,ho33543444,false,true,,,,poll44953387
Pittston Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pittston,Pittston Town ME,,(207) 582-4438,,38 Whitefield Rd,Pittston,ME,4345,09:00:00 - 04:00,17:00:00 - 04:00,10/13/16,10/14/16,,,1852,"38 Whitefield Rd, Pittston, ME 04345",,09:00 AM-05:00 PM,,ho33543444,false,true,,,,poll44953387
Pittston Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pittston,Pittston Town ME,,(207) 582-4438,,38 Whitefield Rd,Pittston,ME,4345,09:00:00 - 04:00,17:00:00 - 04:00,10/17/16,10/18/16,,,1853,"38 Whitefield Rd, Pittston, ME 04345",,09:00 AM-05:00 PM,,ho33543444,false,true,,,,poll44953387
Pittston Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pittston,Pittston Town ME,,(207) 582-4438,,38 Whitefield Rd,Pittston,ME,4345,12:00:00 - 04:00,20:00:00 - 04:00,10/19/16,10/19/16,,,1854,"38 Whitefield Rd, Pittston, ME 04345",,12:00 PM-08:00 PM,,ho33543444,false,true,,,,poll44953387
Pittston Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pittston,Pittston Town ME,,(207) 582-4438,,38 Whitefield Rd,Pittston,ME,4345,09:00:00 - 04:00,17:00:00 - 04:00,10/20/16,10/21/16,,,1855,"38 Whitefield Rd, Pittston, ME 04345",,09:00 AM-05:00 PM,,ho33543444,false,true,,,,poll44953387
Pittston Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pittston,Pittston Town ME,,(207) 582-4438,,38 Whitefield Rd,Pittston,ME,4345,09:00:00 - 04:00,17:00:00 - 04:00,10/24/16,10/25/16,,,1856,"38 Whitefield Rd, Pittston, ME 04345",,09:00 AM-05:00 PM,,ho33543444,false,true,,,,poll44953387
Pittston Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pittston,Pittston Town ME,,(207) 582-4438,,38 Whitefield Rd,Pittston,ME,4345,12:00:00 - 04:00,20:00:00 - 04:00,10/26/16,10/26/16,,,1857,"38 Whitefield Rd, Pittston, ME 04345",,12:00 PM-08:00 PM,,ho33543444,false,true,,,,poll44953387
Pittston Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pittston,Pittston Town ME,,(207) 582-4438,,38 Whitefield Rd,Pittston,ME,4345,09:00:00 - 04:00,17:00:00 - 04:00,10/27/16,10/28/16,,,1858,"38 Whitefield Rd, Pittston, ME 04345",,09:00 AM-05:00 PM,,ho33543444,false,true,,,,poll44953387
Pittston Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pittston,Pittston Town ME,,(207) 582-4438,,38 Whitefield Rd,Pittston,ME,4345,09:00:00 - 04:00,17:00:00 - 04:00,10/31/16,11/1/16,,,1859,"38 Whitefield Rd, Pittston, ME 04345",,09:00 AM-05:00 PM,,ho33543444,false,true,,,,poll44953387
Pittston Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pittston,Pittston Town ME,,(207) 582-4438,,38 Whitefield Rd,Pittston,ME,4345,12:00:00 - 04:00,20:00:00 - 04:00,11/2/16,11/2/16,,,1860,"38 Whitefield Rd, Pittston, ME 04345",,12:00 PM-08:00 PM,,ho33543444,false,true,,,,poll44953387
Pittston Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pittston,Pittston Town ME,,(207) 582-4438,,38 Whitefield Rd,Pittston,ME,4345,09:00:00 - 04:00,17:00:00 - 04:00,11/3/16,11/3/16,,,1861,"38 Whitefield Rd, Pittston, ME 04345",,09:00 AM-05:00 PM,,ho33543444,false,true,,,,poll44953387
Pleasant Point,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pleasant_point,Pleasant Point,,(207) 853-2600,,Sakom Road,Pleasant Point,ME,4667,08:00:00 - 04:00,16:30:00 - 04:00,10/11/16,10/14/16,,Oct 11 - Nov 7 8-4:30 pm,1862,"Sakom Road, Pleasant Point, ME 04667",,08:00 AM-04:30 PM,,ho48477590,false,true,,,,poll94823851
Pleasant Point,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pleasant_point,Pleasant Point,,(207) 853-2600,,Sakom Road,Pleasant Point,ME,4667,08:00:00 - 04:00,16:30:00 - 04:00,10/17/16,10/21/16,,,1863,"Sakom Road, Pleasant Point, ME 04667",,08:00 AM-04:30 PM,,ho48477590,false,true,,,,poll94823851
Pleasant Point,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pleasant_point,Pleasant Point,,(207) 853-2600,,Sakom Road,Pleasant Point,ME,4667,08:00:00 - 04:00,16:30:00 - 04:00,10/24/16,10/28/16,,,1864,"Sakom Road, Pleasant Point, ME 04667",,08:00 AM-04:30 PM,,ho48477590,false,true,,,,poll94823851
Pleasant Point,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pleasant_point,Pleasant Point,,(207) 853-2600,,Sakom Road,Pleasant Point,ME,4667,08:00:00 - 04:00,16:30:00 - 04:00,10/31/16,11/3/16,,,1865,"Sakom Road, Pleasant Point, ME 04667",,08:00 AM-04:30 PM,,ho48477590,false,true,,,,poll94823851
Plymouth Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:plymouth,Plymouth Town ME,,(207) 257-4646,,1947 Moosehead Trail,Plymouth,ME,4969,11:00:00 - 04:00,18:00:00 - 04:00,10/3/16,10/3/16,,"Oct 3 - Nov 3, M 11-6, T-TH 11-4, F 7 am - noon",1866,"1947 Moosehead Trail, Plymouth, ME 04969",,11:00 AM-06:00 PM,,ho43307224,false,true,,,,poll32440240
Plymouth Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:plymouth,Plymouth Town ME,,(207) 257-4646,,1947 Moosehead Trail,Plymouth,ME,4969,11:00:00 - 04:00 ,16:00:00 - 04:00,10/4/16,10/6/16,,,1867,"1947 Moosehead Trail, Plymouth, ME 04969",,11:00 AM-04:00 PM,,ho43307224,false,true,,,,poll32440240
Plymouth Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:plymouth,Plymouth Town ME,,(207) 257-4646,,1947 Moosehead Trail,Plymouth,ME,4969,07:00:00 - 04:00,12:00:00 - 04:00,10/7/16,10/7/16,,,1868,"1947 Moosehead Trail, Plymouth, ME 04969",,07:00 AM-12:00 PM,,ho43307224,false,true,,,,poll32440240
Plymouth Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:plymouth,Plymouth Town ME,,(207) 257-4646,,1947 Moosehead Trail,Plymouth,ME,4969,11:00:00 - 04:00 ,16:00:00 - 04:00,10/11/16,10/3/16,,,1869,"1947 Moosehead Trail, Plymouth, ME 04969",,11:00 AM-04:00 PM,,ho43307224,false,true,,,,poll32440240
Plymouth Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:plymouth,Plymouth Town ME,,(207) 257-4646,,1947 Moosehead Trail,Plymouth,ME,4969,07:00:00 - 04:00,12:00:00 - 04:00,10/14/16,10/14/16,,,1870,"1947 Moosehead Trail, Plymouth, ME 04969",,07:00 AM-12:00 PM,,ho43307224,false,true,,,,poll32440240
Plymouth Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:plymouth,Plymouth Town ME,,(207) 257-4646,,1947 Moosehead Trail,Plymouth,ME,4969,11:00:00 - 04:00,18:00:00 - 04:00,10/17/16,10/17/16,,,1871,"1947 Moosehead Trail, Plymouth, ME 04969",,11:00 AM-06:00 PM,,ho43307224,false,true,,,,poll32440240
Plymouth Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:plymouth,Plymouth Town ME,,(207) 257-4646,,1947 Moosehead Trail,Plymouth,ME,4969,11:00:00 - 04:00 ,16:00:00 - 04:00,10/18/16,10/20/16,,,1872,"1947 Moosehead Trail, Plymouth, ME 04969",,11:00 AM-04:00 PM,,ho43307224,false,true,,,,poll32440240
Plymouth Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:plymouth,Plymouth Town ME,,(207) 257-4646,,1947 Moosehead Trail,Plymouth,ME,4969,07:00:00 - 04:00,12:00:00 - 04:00,10/21/16,10/21/16,,,1873,"1947 Moosehead Trail, Plymouth, ME 04969",,07:00 AM-12:00 PM,,ho43307224,false,true,,,,poll32440240
Plymouth Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:plymouth,Plymouth Town ME,,(207) 257-4646,,1947 Moosehead Trail,Plymouth,ME,4969,11:00:00 - 04:00,18:00:00 - 04:00,10/24/16,10/24/16,,,1874,"1947 Moosehead Trail, Plymouth, ME 04969",,11:00 AM-06:00 PM,,ho43307224,false,true,,,,poll32440240
Plymouth Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:plymouth,Plymouth Town ME,,(207) 257-4646,,1947 Moosehead Trail,Plymouth,ME,4969,11:00:00 - 04:00 ,16:00:00 - 04:00,10/25/16,10/27/16,,,1875,"1947 Moosehead Trail, Plymouth, ME 04969",,11:00 AM-04:00 PM,,ho43307224,false,true,,,,poll32440240
Plymouth Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:plymouth,Plymouth Town ME,,(207) 257-4646,,1947 Moosehead Trail,Plymouth,ME,4969,07:00:00 - 04:00,12:00:00 - 04:00,10/28/16,10/28/16,,,1876,"1947 Moosehead Trail, Plymouth, ME 04969",,07:00 AM-12:00 PM,,ho43307224,false,true,,,,poll32440240
Plymouth Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:plymouth,Plymouth Town ME,,(207) 257-4646,,1947 Moosehead Trail,Plymouth,ME,4969,11:00:00 - 04:00,18:00:00 - 04:00,10/31/16,10/31/16,,,1877,"1947 Moosehead Trail, Plymouth, ME 04969",,11:00 AM-06:00 PM,,ho43307224,false,true,,,,poll32440240
Plymouth Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:plymouth,Plymouth Town ME,,(207) 257-4646,,1947 Moosehead Trail,Plymouth,ME,4969,11:00:00 - 04:00 ,16:00:00 - 04:00,11/1/16,11/3/16,,,1878,"1947 Moosehead Trail, Plymouth, ME 04969",,11:00 AM-04:00 PM,,ho43307224,false,true,,,,poll32440240
Portage Lake Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:portage_lake,Portage Lake Town ME,,(207) 435-4361,,20 School St.,Portage Lake,ME,4768,08:00:00 - 04:00,16:30:00 - 04:00,10/11/16,10/13/16,,"Oct 11 - nov 3, M-TH 8-4:30, F 8-2",1879,"20 School St., Portage Lake, ME 04768",,08:00 AM-04:30 PM,,ho53032048,false,true,,,,poll61431525
Portage Lake Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:portage_lake,Portage Lake Town ME,,(207) 435-4361,,20 School St.,Portage Lake,ME,4768,08:00:00 - 04:00,14:00:00 - 04:00,10/14/16,10/14/16,,,1880,"20 School St., Portage Lake, ME 04768",,08:00 AM-02:00 PM,,ho53032048,false,true,,,,poll61431525
Portage Lake Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:portage_lake,Portage Lake Town ME,,(207) 435-4361,,20 School St.,Portage Lake,ME,4768,08:00:00 - 04:00,16:30:00 - 04:00,10/17/16,10/20/16,,,1881,"20 School St., Portage Lake, ME 04768",,08:00 AM-04:30 PM,,ho53032048,false,true,,,,poll61431525
Portage Lake Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:portage_lake,Portage Lake Town ME,,(207) 435-4361,,20 School St.,Portage Lake,ME,4768,08:00:00 - 04:00,14:00:00 - 04:00,10/21/16,10/21/16,,,1882,"20 School St., Portage Lake, ME 04768",,08:00 AM-02:00 PM,,ho53032048,false,true,,,,poll61431525
Portage Lake Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:portage_lake,Portage Lake Town ME,,(207) 435-4361,,20 School St.,Portage Lake,ME,4768,08:00:00 - 04:00,16:30:00 - 04:00,10/24/16,10/27/16,,,1883,"20 School St., Portage Lake, ME 04768",,08:00 AM-04:30 PM,,ho53032048,false,true,,,,poll61431525
Portage Lake Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:portage_lake,Portage Lake Town ME,,(207) 435-4361,,20 School St.,Portage Lake,ME,4768,08:00:00 - 04:00,14:00:00 - 04:00,10/28/16,10/28/16,,,1884,"20 School St., Portage Lake, ME 04768",,08:00 AM-02:00 PM,,ho53032048,false,true,,,,poll61431525
Portage Lake Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:portage_lake,Portage Lake Town ME,,(207) 435-4361,,20 School St.,Portage Lake,ME,4768,08:00:00 - 04:00,16:30:00 - 04:00,10/31/16,11/3/16,,,1885,"20 School St., Portage Lake, ME 04768",,08:00 AM-04:30 PM,,ho53032048,false,true,,,,poll61431525
Portland City,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:portland,Portland City ME,,(207) 874-8677,,"389 Congress Street, Rm 203",Portland,ME,4101,09:00:00 - 04:00,16:30:00 - 04:00,10/11/16,10/14/16,,"Oct 11 - Nov 3, 9-4:30 M-F",1886,"389 Congress Street, Rm 203, Portland, ME 04101",,09:00 AM-04:30 PM,,ho13033880,false,true,,,,poll80936476
Portland City,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:portland,Portland City ME,,(207) 874-8677,,"389 Congress Street, Rm 203",Portland,ME,4101,09:00:00 - 04:00,16:30:00 - 04:00,10/17/16,10/21/16,,,1887,"389 Congress Street, Rm 203, Portland, ME 04101",,09:00 AM-04:30 PM,,ho13033880,false,true,,,,poll80936476
Portland City,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:portland,Portland City ME,,(207) 874-8677,,"389 Congress Street, Rm 203",Portland,ME,4101,09:00:00 - 04:00,16:30:00 - 04:00,10/24/16,10/28/16,,,1888,"389 Congress Street, Rm 203, Portland, ME 04101",,09:00 AM-04:30 PM,,ho13033880,false,true,,,,poll80936476
Portland City,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:portland,Portland City ME,,(207) 874-8677,,"389 Congress Street, Rm 203",Portland,ME,4101,09:00:00 - 04:00,16:30:00 - 04:00,10/31/16,11/3/16,,,1889,"389 Congress Street, Rm 203, Portland, ME 04101",,09:00 AM-04:30 PM,,ho13033880,false,true,,,,poll80936476
Pownal Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pownal,Pownal Town ME,,(207) 688-4611,,429 Hallowell Road,Pownal,ME,4069,08:30:00 - 04:00,16:30:00 - 04:00,10/11/16,10/13/16,,"Oct 11 - nov 3, M 8:30-6:30 T/W/TH 8:30-4:30",1890,"429 Hallowell Road, Pownal, ME 04069",,08:30 AM-04:30 PM,,ho25816951,false,true,,,,poll1328061
Pownal Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pownal,Pownal Town ME,,(207) 688-4611,,429 Hallowell Road,Pownal,ME,4069,08:30:00 - 04:00,18:30:00 - 04:00,10/17/16,10/17/16,,,1891,"429 Hallowell Road, Pownal, ME 04069",,08:30 AM-06:30 PM,,ho25816951,false,true,,,,poll1328061
Pownal Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pownal,Pownal Town ME,,(207) 688-4611,,429 Hallowell Road,Pownal,ME,4069,08:30:00 - 04:00,16:30:00 - 04:00,10/18/16,10/20/16,,,1892,"429 Hallowell Road, Pownal, ME 04069",,08:30 AM-04:30 PM,,ho25816951,false,true,,,,poll1328061
Pownal Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pownal,Pownal Town ME,,(207) 688-4611,,429 Hallowell Road,Pownal,ME,4069,08:30:00 - 04:00,18:30:00 - 04:00,10/24/16,10/24/16,,,1893,"429 Hallowell Road, Pownal, ME 04069",,08:30 AM-06:30 PM,,ho25816951,false,true,,,,poll1328061
Pownal Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pownal,Pownal Town ME,,(207) 688-4611,,429 Hallowell Road,Pownal,ME,4069,08:30:00 - 04:00,16:30:00 - 04:00,10/25/16,10/27/16,,,1894,"429 Hallowell Road, Pownal, ME 04069",,08:30 AM-04:30 PM,,ho25816951,false,true,,,,poll1328061
Pownal Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pownal,Pownal Town ME,,(207) 688-4611,,429 Hallowell Road,Pownal,ME,4069,08:30:00 - 04:00,18:30:00 - 04:00,10/31/16,10/31/16,,,1895,"429 Hallowell Road, Pownal, ME 04069",,08:30 AM-06:30 PM,,ho25816951,false,true,,,,poll1328061
Pownal Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:pownal,Pownal Town ME,,(207) 688-4611,,429 Hallowell Road,Pownal,ME,4069,08:30:00 - 04:00,16:30:00 - 04:00,11/1/16,11/3/16,,,1896,"429 Hallowell Road, Pownal, ME 04069",,08:30 AM-04:30 PM,,ho25816951,false,true,,,,poll1328061
Trenton Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:trenton,Trenton Town ME,,(207) 667-7207,,59 Oak Point Road,Trenton,ME,4605,09:00:00 - 04:00,17:00:00 - 04:00,10/11/16,10/12/16,,"Oct 11 - Nov 3, M/TW 9-5, TH 10-6, F 9-1pm",1897,"59 Oak Point Road, Trenton, ME 04605",,09:00 AM-05:00 PM,,ho43925957,false,true,,,,poll47509278
Trenton Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:trenton,Trenton Town ME,,(207) 667-7207,,59 Oak Point Road,Trenton,ME,4605,10:00:00 - 04:00,18:00:00 - 04:00,10/13/16,10/13/16,,,1898,"59 Oak Point Road, Trenton, ME 04605",,10:00 AM-06:00 PM,,ho43925957,false,true,,,,poll47509278
Trenton Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:trenton,Trenton Town ME,,(207) 667-7207,,59 Oak Point Road,Trenton,ME,4605,09:00:00 - 04:00,13:00:00 - 04:00,10/14/16,10/14/16,,,1899,"59 Oak Point Road, Trenton, ME 04605",,09:00 AM-01:00 PM,,ho43925957,false,true,,,,poll47509278
Trenton Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:trenton,Trenton Town ME,,(207) 667-7207,,59 Oak Point Road,Trenton,ME,4605,09:00:00 - 04:00,17:00:00 - 04:00,10/17/16,10/19/16,,,1900,"59 Oak Point Road, Trenton, ME 04605",,09:00 AM-05:00 PM,,ho43925957,false,true,,,,poll47509278
Trenton Town,Municipal Clerk,":election,:registration",ocd-division/country:us/state:me/place:trenton,Trenton Town ME,,(207) 667-7207,,59 Oak Point Road,Trenton,ME,4605,10:00:00 - 04:00,18:00:00 - 04:00,10/20/16,10/20/16,,,1901,"59 Oak Point Road, Trenton, ME 04605",,10:00 AM-06:00 PM,,ho43925957,false,true,,,,poll47509278
