ocd_division,homepage_url,county,location_name,address_1,address_2,city,state,zip_code,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,appointment_phone,is_subject_to_change,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
ocd-division/country:us/state:oh/county:lake,http://www.lakeelections.com/,Lake County,Administration Center,105 Main St.,,Painesville,OH,44077,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,False,False,False,False,381,"Administration Center, 105 Main St., Painesville, OH 44077",,08:00 AM-06:00 PM,,ho97027247,false,false,,,,poll24541816
ocd-division/country:us/state:oh/county:lake,http://www.lakeelections.com/,Lake County,Administration Center,105 Main St.,,Painesville,OH,44077,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,False,False,False,False,382,"Administration Center, 105 Main St., Painesville, OH 44077",,08:00 AM-04:00 PM,,ho97027247,false,false,,,,poll24541816
ocd-division/country:us/state:oh/county:lake,http://www.lakeelections.com/,Lake County,Administration Center,105 Main St.,,Painesville,OH,44077,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,False,False,False,False,383,"Administration Center, 105 Main St., Painesville, OH 44077",,01:00 PM-05:00 PM,,ho97027247,false,false,,,,poll24541816
ocd-division/country:us/state:oh/county:lake,http://www.lakeelections.com/,Lake County,Administration Center,105 Main St.,,Painesville,OH,44077,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,False,False,False,False,384,"Administration Center, 105 Main St., Painesville, OH 44077",,08:00 AM-07:00 PM,,ho97027247,false,false,,,,poll24541816
ocd-division/country:us/state:oh/county:lake,http://www.lakeelections.com/,Lake County,Administration Center,105 Main St.,,Painesville,OH,44077,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,False,False,False,False,385,"Administration Center, 105 Main St., Painesville, OH 44077",,08:00 AM-04:00 PM,,ho97027247,false,false,,,,poll24541816
ocd-division/country:us/state:oh/county:lake,http://www.lakeelections.com/,Lake County,Administration Center,105 Main St.,,Painesville,OH,44077,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,False,False,False,False,386,"Administration Center, 105 Main St., Painesville, OH 44077",,01:00 PM-05:00 PM,,ho97027247,false,false,,,,poll24541816
ocd-division/country:us/state:oh/county:lake,http://www.lakeelections.com/,Lake County,Administration Center,105 Main St.,,Painesville,OH,44077,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,False,False,False,False,387,"Administration Center, 105 Main St., Painesville, OH 44077",,08:00 AM-02:00 PM,,ho97027247,false,false,,,,poll24541816
ocd-division/country:us/state:oh/county:lawrence,http://electionsonthe.net/oh/lawrence/,Lawrence County,Veterans Square,111 S. Fourth St.,,Ironton,OH,45638,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,False,False,False,False,388,"Veterans Square, 111 S. Fourth St., Ironton, OH 45638",,08:00 AM-05:00 PM,,ho30204757,false,false,,,,poll3177945
ocd-division/country:us/state:oh/county:lawrence,http://electionsonthe.net/oh/lawrence/,Lawrence County,Veterans Square,111 S. Fourth St.,,Ironton,OH,45638,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,False,False,False,False,389,"Veterans Square, 111 S. Fourth St., Ironton, OH 45638",,08:00 AM-05:00 PM,,ho30204757,false,false,,,,poll3177945
ocd-division/country:us/state:oh/county:lawrence,http://electionsonthe.net/oh/lawrence/,Lawrence County,Veterans Square,111 S. Fourth St.,,Ironton,OH,45638,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,False,False,False,False,390,"Veterans Square, 111 S. Fourth St., Ironton, OH 45638",,08:00 AM-06:00 PM,,ho30204757,false,false,,,,poll3177945
ocd-division/country:us/state:oh/county:lawrence,http://electionsonthe.net/oh/lawrence/,Lawrence County,Veterans Square,111 S. Fourth St.,,Ironton,OH,45638,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,False,False,False,False,391,"Veterans Square, 111 S. Fourth St., Ironton, OH 45638",,08:00 AM-04:00 PM,,ho30204757,false,false,,,,poll3177945
ocd-division/country:us/state:oh/county:lawrence,http://electionsonthe.net/oh/lawrence/,Lawrence County,Veterans Square,111 S. Fourth St.,,Ironton,OH,45638,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,False,False,False,False,392,"Veterans Square, 111 S. Fourth St., Ironton, OH 45638",,01:00 PM-05:00 PM,,ho30204757,false,false,,,,poll3177945
ocd-division/country:us/state:oh/county:lawrence,http://electionsonthe.net/oh/lawrence/,Lawrence County,Veterans Square,111 S. Fourth St.,,Ironton,OH,45638,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,False,False,False,False,393,"Veterans Square, 111 S. Fourth St., Ironton, OH 45638",,08:00 AM-07:00 PM,,ho30204757,false,false,,,,poll3177945
ocd-division/country:us/state:oh/county:lawrence,http://electionsonthe.net/oh/lawrence/,Lawrence County,Veterans Square,111 S. Fourth St.,,Ironton,OH,45638,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,False,False,False,False,394,"Veterans Square, 111 S. Fourth St., Ironton, OH 45638",,08:00 AM-04:00 PM,,ho30204757,false,false,,,,poll3177945
ocd-division/country:us/state:oh/county:lawrence,http://electionsonthe.net/oh/lawrence/,Lawrence County,Veterans Square,111 S. Fourth St.,,Ironton,OH,45638,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,False,False,False,False,395,"Veterans Square, 111 S. Fourth St., Ironton, OH 45638",,01:00 PM-05:00 PM,,ho30204757,false,false,,,,poll3177945
ocd-division/country:us/state:oh/county:lawrence,http://electionsonthe.net/oh/lawrence/,Lawrence County,Veterans Square,111 S. Fourth St.,,Ironton,OH,45638,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,False,False,False,False,396,"Veterans Square, 111 S. Fourth St., Ironton, OH 45638",,08:00 AM-02:00 PM,,ho30204757,false,false,,,,poll3177945
ocd-division/country:us/state:oh/county:licking,http://www.electionsonthe.net/oh/licking/,Licking County,County Administration Building,20 S. Second St.,,Newark,OH,43055,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,False,False,False,False,397,"County Administration Building, 20 S. Second St., Newark, OH 43055",,08:00 AM-05:00 PM,,ho23834523,false,false,,,,poll92134741
ocd-division/country:us/state:oh/county:licking,http://www.electionsonthe.net/oh/licking/,Licking County,County Administration Building,20 S. Second St.,,Newark,OH,43055,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,False,False,False,False,398,"County Administration Building, 20 S. Second St., Newark, OH 43055",,08:00 AM-05:00 PM,,ho23834523,false,false,,,,poll92134741
ocd-division/country:us/state:oh/county:licking,http://www.electionsonthe.net/oh/licking/,Licking County,County Administration Building,20 S. Second St.,,Newark,OH,43055,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,False,False,False,False,399,"County Administration Building, 20 S. Second St., Newark, OH 43055",,08:00 AM-06:00 PM,,ho23834523,false,false,,,,poll92134741
ocd-division/country:us/state:oh/county:licking,http://www.electionsonthe.net/oh/licking/,Licking County,County Administration Building,20 S. Second St.,,Newark,OH,43055,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,False,False,False,False,400,"County Administration Building, 20 S. Second St., Newark, OH 43055",,08:00 AM-04:00 PM,,ho23834523,false,false,,,,poll92134741
ocd-division/country:us/state:oh/county:licking,http://www.electionsonthe.net/oh/licking/,Licking County,County Administration Building,20 S. Second St.,,Newark,OH,43055,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,False,False,False,False,401,"County Administration Building, 20 S. Second St., Newark, OH 43055",,01:00 PM-05:00 PM,,ho23834523,false,false,,,,poll92134741
ocd-division/country:us/state:oh/county:licking,http://www.electionsonthe.net/oh/licking/,Licking County,County Administration Building,20 S. Second St.,,Newark,OH,43055,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,False,False,False,False,402,"County Administration Building, 20 S. Second St., Newark, OH 43055",,08:00 AM-07:00 PM,,ho23834523,false,false,,,,poll92134741
ocd-division/country:us/state:oh/county:licking,http://www.electionsonthe.net/oh/licking/,Licking County,County Administration Building,20 S. Second St.,,Newark,OH,43055,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,False,False,False,False,403,"County Administration Building, 20 S. Second St., Newark, OH 43055",,08:00 AM-04:00 PM,,ho23834523,false,false,,,,poll92134741
ocd-division/country:us/state:oh/county:licking,http://www.electionsonthe.net/oh/licking/,Licking County,County Administration Building,20 S. Second St.,,Newark,OH,43055,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,False,False,False,False,404,"County Administration Building, 20 S. Second St., Newark, OH 43055",,01:00 PM-05:00 PM,,ho23834523,false,false,,,,poll92134741
ocd-division/country:us/state:oh/county:licking,http://www.electionsonthe.net/oh/licking/,Licking County,County Administration Building,20 S. Second St.,,Newark,OH,43055,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,False,False,False,False,405,"County Administration Building, 20 S. Second St., Newark, OH 43055",,08:00 AM-02:00 PM,,ho23834523,false,false,,,,poll92134741
ocd-division/country:us/state:oh/county:logan,http://www.electionsonthe.net/oh/logan,Logan County,,255 S. Main St.,,Bellefontaine,OH,43311,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,False,False,False,False,406,"255 S. Main St., Bellefontaine, OH 43311",,08:00 AM-05:00 PM,,ho91600409,false,false,,,,poll39027024
ocd-division/country:us/state:oh/county:logan,http://www.electionsonthe.net/oh/logan,Logan County,,255 S. Main St.,,Bellefontaine,OH,43311,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,False,False,False,False,407,"255 S. Main St., Bellefontaine, OH 43311",,08:00 AM-05:00 PM,,ho91600409,false,false,,,,poll39027024
ocd-division/country:us/state:oh/county:logan,http://www.electionsonthe.net/oh/logan,Logan County,,255 S. Main St.,,Bellefontaine,OH,43311,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,False,False,False,False,408,"255 S. Main St., Bellefontaine, OH 43311",,08:00 AM-06:00 PM,,ho91600409,false,false,,,,poll39027024
ocd-division/country:us/state:oh/county:logan,http://www.electionsonthe.net/oh/logan,Logan County,,255 S. Main St.,,Bellefontaine,OH,43311,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,False,False,False,False,409,"255 S. Main St., Bellefontaine, OH 43311",,08:00 AM-04:00 PM,,ho91600409,false,false,,,,poll39027024
ocd-division/country:us/state:oh/county:logan,http://www.electionsonthe.net/oh/logan,Logan County,,255 S. Main St.,,Bellefontaine,OH,43311,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,False,False,False,False,410,"255 S. Main St., Bellefontaine, OH 43311",,01:00 PM-05:00 PM,,ho91600409,false,false,,,,poll39027024
ocd-division/country:us/state:oh/county:logan,http://www.electionsonthe.net/oh/logan,Logan County,,255 S. Main St.,,Bellefontaine,OH,43311,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,False,False,False,False,411,"255 S. Main St., Bellefontaine, OH 43311",,08:00 AM-07:00 PM,,ho91600409,false,false,,,,poll39027024
ocd-division/country:us/state:oh/county:logan,http://www.electionsonthe.net/oh/logan,Logan County,,255 S. Main St.,,Bellefontaine,OH,43311,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,False,False,False,False,412,"255 S. Main St., Bellefontaine, OH 43311",,08:00 AM-04:00 PM,,ho91600409,false,false,,,,poll39027024
ocd-division/country:us/state:oh/county:logan,http://www.electionsonthe.net/oh/logan,Logan County,,255 S. Main St.,,Bellefontaine,OH,43311,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,False,False,False,False,413,"255 S. Main St., Bellefontaine, OH 43311",,01:00 PM-05:00 PM,,ho91600409,false,false,,,,poll39027024
ocd-division/country:us/state:oh/county:logan,http://www.electionsonthe.net/oh/logan,Logan County,,255 S. Main St.,,Bellefontaine,OH,43311,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,False,False,False,False,414,"255 S. Main St., Bellefontaine, OH 43311",,08:00 AM-02:00 PM,,ho91600409,false,false,,,,poll39027024
ocd-division/country:us/state:oh/county:lorain,http://www.loraincountyelections.com/,Lorain County,Board of Elections Building,1985 North Ridge Rd. E,,Lorain,OH,44055,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,False,False,False,False,415,"Board of Elections Building, 1985 North Ridge Rd. E, Lorain, OH 44055",,08:00 AM-05:00 PM,,ho8471826,false,false,,,,poll58448899
ocd-division/country:us/state:oh/county:lorain,http://www.loraincountyelections.com/,Lorain County,Board of Elections Building,1985 North Ridge Rd. E,,Lorain,OH,44055,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,False,False,False,False,416,"Board of Elections Building, 1985 North Ridge Rd. E, Lorain, OH 44055",,08:00 AM-05:00 PM,,ho8471826,false,false,,,,poll58448899
ocd-division/country:us/state:oh/county:lorain,http://www.loraincountyelections.com/,Lorain County,Board of Elections Building,1985 North Ridge Rd. E,,Lorain,OH,44055,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,False,False,False,False,417,"Board of Elections Building, 1985 North Ridge Rd. E, Lorain, OH 44055",,08:00 AM-06:00 PM,,ho8471826,false,false,,,,poll58448899
ocd-division/country:us/state:oh/county:lorain,http://www.loraincountyelections.com/,Lorain County,Board of Elections Building,1985 North Ridge Rd. E,,Lorain,OH,44055,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,False,False,False,False,418,"Board of Elections Building, 1985 North Ridge Rd. E, Lorain, OH 44055",,08:00 AM-04:00 PM,,ho8471826,false,false,,,,poll58448899
ocd-division/country:us/state:oh/county:lorain,http://www.loraincountyelections.com/,Lorain County,Board of Elections Building,1985 North Ridge Rd. E,,Lorain,OH,44055,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,False,False,False,False,419,"Board of Elections Building, 1985 North Ridge Rd. E, Lorain, OH 44055",,01:00 PM-05:00 PM,,ho8471826,false,false,,,,poll58448899
ocd-division/country:us/state:oh/county:lorain,http://www.loraincountyelections.com/,Lorain County,Board of Elections Building,1985 North Ridge Rd. E,,Lorain,OH,44055,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,False,False,False,False,420,"Board of Elections Building, 1985 North Ridge Rd. E, Lorain, OH 44055",,08:00 AM-07:00 PM,,ho8471826,false,false,,,,poll58448899
ocd-division/country:us/state:oh/county:lorain,http://www.loraincountyelections.com/,Lorain County,Board of Elections Building,1985 North Ridge Rd. E,,Lorain,OH,44055,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,False,False,False,False,421,"Board of Elections Building, 1985 North Ridge Rd. E, Lorain, OH 44055",,08:00 AM-04:00 PM,,ho8471826,false,false,,,,poll58448899
ocd-division/country:us/state:oh/county:lorain,http://www.loraincountyelections.com/,Lorain County,Board of Elections Building,1985 North Ridge Rd. E,,Lorain,OH,44055,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,False,False,False,False,422,"Board of Elections Building, 1985 North Ridge Rd. E, Lorain, OH 44055",,01:00 PM-05:00 PM,,ho8471826,false,false,,,,poll58448899
ocd-division/country:us/state:oh/county:lorain,http://www.loraincountyelections.com/,Lorain County,Board of Elections Building,1985 North Ridge Rd. E,,Lorain,OH,44055,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,False,False,False,False,423,"Board of Elections Building, 1985 North Ridge Rd. E, Lorain, OH 44055",,08:00 AM-02:00 PM,,ho8471826,false,false,,,,poll58448899
ocd-division/country:us/state:oh/county:lucas,http://www.lucascountyvotes.org,Lucas County,City Government Center,One Government Center,Ste 300,Toledo,OH,43604,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,False,False,False,False,424,"City Government Center, One Government Center Ste 300, Toledo, OH 43604",,08:00 AM-05:00 PM,,ho78428324,false,false,,,,poll45588381
ocd-division/country:us/state:oh/county:lucas,http://www.lucascountyvotes.org,Lucas County,City Government Center,One Government Center,Ste 300,Toledo,OH,43604,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,False,False,False,False,425,"City Government Center, One Government Center Ste 300, Toledo, OH 43604",,08:00 AM-05:00 PM,,ho78428324,false,false,,,,poll45588381
ocd-division/country:us/state:oh/county:lucas,http://www.lucascountyvotes.org,Lucas County,City Government Center,One Government Center,Ste 300,Toledo,OH,43604,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,False,False,False,False,426,"City Government Center, One Government Center Ste 300, Toledo, OH 43604",,08:00 AM-06:00 PM,,ho78428324,false,false,,,,poll45588381
ocd-division/country:us/state:oh/county:lucas,http://www.lucascountyvotes.org,Lucas County,City Government Center,One Government Center,Ste 300,Toledo,OH,43604,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,False,False,False,False,427,"City Government Center, One Government Center Ste 300, Toledo, OH 43604",,08:00 AM-04:00 PM,,ho78428324,false,false,,,,poll45588381
ocd-division/country:us/state:oh/county:lucas,http://www.lucascountyvotes.org,Lucas County,City Government Center,One Government Center,Ste 300,Toledo,OH,43604,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,False,False,False,False,428,"City Government Center, One Government Center Ste 300, Toledo, OH 43604",,01:00 PM-05:00 PM,,ho78428324,false,false,,,,poll45588381
ocd-division/country:us/state:oh/county:lucas,http://www.lucascountyvotes.org,Lucas County,City Government Center,One Government Center,Ste 300,Toledo,OH,43604,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,False,False,False,False,429,"City Government Center, One Government Center Ste 300, Toledo, OH 43604",,08:00 AM-07:00 PM,,ho78428324,false,false,,,,poll45588381
ocd-division/country:us/state:oh/county:lucas,http://www.lucascountyvotes.org,Lucas County,City Government Center,One Government Center,Ste 300,Toledo,OH,43604,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,False,False,False,False,430,"City Government Center, One Government Center Ste 300, Toledo, OH 43604",,08:00 AM-04:00 PM,,ho78428324,false,false,,,,poll45588381
ocd-division/country:us/state:oh/county:lucas,http://www.lucascountyvotes.org,Lucas County,City Government Center,One Government Center,Ste 300,Toledo,OH,43604,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,False,False,False,False,431,"City Government Center, One Government Center Ste 300, Toledo, OH 43604",,01:00 PM-05:00 PM,,ho78428324,false,false,,,,poll45588381
ocd-division/country:us/state:oh/county:lucas,http://www.lucascountyvotes.org,Lucas County,City Government Center,One Government Center,Ste 300,Toledo,OH,43604,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,False,False,False,False,432,"City Government Center, One Government Center Ste 300, Toledo, OH 43604",,08:00 AM-02:00 PM,,ho78428324,false,false,,,,poll45588381
ocd-division/country:us/state:oh/county:madison,http://www.electionsonthe.net/oh/madison,Madison County,Board of Elections Building,1423 State Route 38 SE,,London,OH,43140,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,False,False,False,False,433,"Board of Elections Building, 1423 State Route 38 SE, London, OH 43140",,08:00 AM-05:00 PM,,ho74101719,false,false,,,,poll30087397
ocd-division/country:us/state:oh/county:madison,http://www.electionsonthe.net/oh/madison,Madison County,Board of Elections Building,1423 State Route 38 SE,,London,OH,43140,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,False,False,False,False,434,"Board of Elections Building, 1423 State Route 38 SE, London, OH 43140",,08:00 AM-05:00 PM,,ho74101719,false,false,,,,poll30087397
ocd-division/country:us/state:oh/county:madison,http://www.electionsonthe.net/oh/madison,Madison County,Board of Elections Building,1423 State Route 38 SE,,London,OH,43140,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,False,False,False,False,435,"Board of Elections Building, 1423 State Route 38 SE, London, OH 43140",,08:00 AM-06:00 PM,,ho74101719,false,false,,,,poll30087397
ocd-division/country:us/state:oh/county:madison,http://www.electionsonthe.net/oh/madison,Madison County,Board of Elections Building,1423 State Route 38 SE,,London,OH,43140,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,False,False,False,False,436,"Board of Elections Building, 1423 State Route 38 SE, London, OH 43140",,08:00 AM-04:00 PM,,ho74101719,false,false,,,,poll30087397
ocd-division/country:us/state:oh/county:madison,http://www.electionsonthe.net/oh/madison,Madison County,Board of Elections Building,1423 State Route 38 SE,,London,OH,43140,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,False,False,False,False,437,"Board of Elections Building, 1423 State Route 38 SE, London, OH 43140",,01:00 PM-05:00 PM,,ho74101719,false,false,,,,poll30087397
ocd-division/country:us/state:oh/county:madison,http://www.electionsonthe.net/oh/madison,Madison County,Board of Elections Building,1423 State Route 38 SE,,London,OH,43140,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,False,False,False,False,438,"Board of Elections Building, 1423 State Route 38 SE, London, OH 43140",,08:00 AM-07:00 PM,,ho74101719,false,false,,,,poll30087397
ocd-division/country:us/state:oh/county:madison,http://www.electionsonthe.net/oh/madison,Madison County,Board of Elections Building,1423 State Route 38 SE,,London,OH,43140,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,False,False,False,False,439,"Board of Elections Building, 1423 State Route 38 SE, London, OH 43140",,08:00 AM-04:00 PM,,ho74101719,false,false,,,,poll30087397
ocd-division/country:us/state:oh/county:madison,http://www.electionsonthe.net/oh/madison,Madison County,Board of Elections Building,1423 State Route 38 SE,,London,OH,43140,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,False,False,False,False,440,"Board of Elections Building, 1423 State Route 38 SE, London, OH 43140",,01:00 PM-05:00 PM,,ho74101719,false,false,,,,poll30087397
ocd-division/country:us/state:oh/county:madison,http://www.electionsonthe.net/oh/madison,Madison County,Board of Elections Building,1423 State Route 38 SE,,London,OH,43140,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,False,False,False,False,441,"Board of Elections Building, 1423 State Route 38 SE, London, OH 43140",,08:00 AM-02:00 PM,,ho74101719,false,false,,,,poll30087397
ocd-division/country:us/state:oh/county:mahoning,http://vote.mahoningcountyoh.gov,Mahoning County,City Hall,345 Oak Hill Ave.,Entrance A,Youngstown,OH,44502,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,False,False,False,False,442,"City Hall, 345 Oak Hill Ave. Entrance A, Youngstown, OH 44502",,08:00 AM-05:00 PM,,ho6742838,false,false,,,,poll90256667
ocd-division/country:us/state:oh/county:mahoning,http://vote.mahoningcountyoh.gov,Mahoning County,City Hall,345 Oak Hill Ave.,Entrance A,Youngstown,OH,44502,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,False,False,False,False,443,"City Hall, 345 Oak Hill Ave. Entrance A, Youngstown, OH 44502",,08:00 AM-05:00 PM,,ho6742838,false,false,,,,poll90256667
ocd-division/country:us/state:oh/county:mahoning,http://vote.mahoningcountyoh.gov,Mahoning County,City Hall,345 Oak Hill Ave.,Entrance A,Youngstown,OH,44502,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,False,False,False,False,444,"City Hall, 345 Oak Hill Ave. Entrance A, Youngstown, OH 44502",,08:00 AM-06:00 PM,,ho6742838,false,false,,,,poll90256667
ocd-division/country:us/state:oh/county:mahoning,http://vote.mahoningcountyoh.gov,Mahoning County,City Hall,345 Oak Hill Ave.,Entrance A,Youngstown,OH,44502,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,False,False,False,False,445,"City Hall, 345 Oak Hill Ave. Entrance A, Youngstown, OH 44502",,08:00 AM-04:00 PM,,ho6742838,false,false,,,,poll90256667
ocd-division/country:us/state:oh/county:mahoning,http://vote.mahoningcountyoh.gov,Mahoning County,City Hall,345 Oak Hill Ave.,Entrance A,Youngstown,OH,44502,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,False,False,False,False,446,"City Hall, 345 Oak Hill Ave. Entrance A, Youngstown, OH 44502",,01:00 PM-05:00 PM,,ho6742838,false,false,,,,poll90256667
ocd-division/country:us/state:oh/county:mahoning,http://vote.mahoningcountyoh.gov,Mahoning County,City Hall,345 Oak Hill Ave.,Entrance A,Youngstown,OH,44502,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,False,False,False,False,447,"City Hall, 345 Oak Hill Ave. Entrance A, Youngstown, OH 44502",,08:00 AM-07:00 PM,,ho6742838,false,false,,,,poll90256667
ocd-division/country:us/state:oh/county:mahoning,http://vote.mahoningcountyoh.gov,Mahoning County,City Hall,345 Oak Hill Ave.,Entrance A,Youngstown,OH,44502,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,False,False,False,False,448,"City Hall, 345 Oak Hill Ave. Entrance A, Youngstown, OH 44502",,08:00 AM-04:00 PM,,ho6742838,false,false,,,,poll90256667
ocd-division/country:us/state:oh/county:mahoning,http://vote.mahoningcountyoh.gov,Mahoning County,City Hall,345 Oak Hill Ave.,Entrance A,Youngstown,OH,44502,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,False,False,False,False,449,"City Hall, 345 Oak Hill Ave. Entrance A, Youngstown, OH 44502",,01:00 PM-05:00 PM,,ho6742838,false,false,,,,poll90256667
ocd-division/country:us/state:oh/county:mahoning,http://vote.mahoningcountyoh.gov,Mahoning County,City Hall,345 Oak Hill Ave.,Entrance A,Youngstown,OH,44502,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,False,False,False,False,450,"City Hall, 345 Oak Hill Ave. Entrance A, Youngstown, OH 44502",,08:00 AM-02:00 PM,,ho6742838,false,false,,,,poll90256667
ocd-division/country:us/state:oh/county:marion,http://www.marionelections.com/,Marion County,,222 W. Center St.,,Marion,OH,43302,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,False,False,False,False,451,"222 W. Center St., Marion, OH 43302",,08:00 AM-05:00 PM,,ho36178498,false,false,,,,poll27590435
ocd-division/country:us/state:oh/county:marion,http://www.marionelections.com/,Marion County,,222 W. Center St.,,Marion,OH,43302,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,False,False,False,False,452,"222 W. Center St., Marion, OH 43302",,08:00 AM-05:00 PM,,ho36178498,false,false,,,,poll27590435
ocd-division/country:us/state:oh/county:marion,http://www.marionelections.com/,Marion County,,222 W. Center St.,,Marion,OH,43302,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,False,False,False,False,453,"222 W. Center St., Marion, OH 43302",,08:00 AM-06:00 PM,,ho36178498,false,false,,,,poll27590435
ocd-division/country:us/state:oh/county:marion,http://www.marionelections.com/,Marion County,,222 W. Center St.,,Marion,OH,43302,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,False,False,False,False,454,"222 W. Center St., Marion, OH 43302",,08:00 AM-04:00 PM,,ho36178498,false,false,,,,poll27590435
