id,date,name,election_type,state_id,is_statewide,registration_info,absentee_ballot_info,results_uri,polling_hours,has_election_day_registration,registration_deadline,absentee_request_deadline,hours_open_id
e0088,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0089,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0090,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0091,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0092,2016-11-08,,federal,st16,true,,,,08:30 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0093,2016-11-08,,federal,st16,true,,,,08:30 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0094,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0095,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0096,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0097,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0098,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0099,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0100,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0101,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0102,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0103,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0104,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0105,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0106,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0107,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0108,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0109,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0110,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0111,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0112,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0113,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0114,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0115,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0116,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0117,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0118,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0119,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0120,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0121,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0122,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0123,2016-11-08,,federal,st16,true,,,,09:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0124,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0125,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0126,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0127,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0128,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0129,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0130,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0131,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0132,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0133,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0134,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0135,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0136,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
e0137,2016-11-08,,federal,st16,true,,,,08:00 AM - 05:00 PM,false,2016-10-14,2016-11-02,
