name,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Athens Regional Library,"2025 Baxter Street, Athens, GA 30606",,10:00 AM - 06:00 PM,,ho51484410,false,true,,,,poll81865928
UGA Tate Student Center,"45 Baxter St, Athens, GA 30612",Room 137,08:00 AM - 05:00 PM,,ho30218328,false,true,,,,poll85404953
Clay County Courthouse,"210 South Washington Street, Fort Gaines, GA 39851",,08:00 AM - 04:30 PM,,ho73550711,false,true,,,,poll75379853
South Cobb Recreation Center,"875 Six Flags Drive, Austell, GA 30168",,08:00 AM - 07:00 PM,,ho83711165,false,true,,,,poll9105803
Ron Anderson Recreation Center,"3820 Macedonia Rd, Powder Springs, GA 30127",,08:00 AM - 07:00 PM,,ho93776435,false,true,,,,poll59802737
East Cobb Senior Center,"3332 Sandy Plains Rd, Marietta, GA 30066",,08:00 AM - 07:00 PM,,ho19173509,false,true,,,,poll22358661
Windy Hill Community Center,"1885 Roswell St, Smyrna, GA 30080",,08:00 AM - 07:00 PM,,ho41475087,false,true,,,,poll80624521
Elections Office,"736 Whitlock Ave. NW, Marietta, GA 30064",,08:00 AM - 05:00 PM,,ho37999063,false,true,,,,poll23724570
Cobb Civic Center,"548 S. Marietta Pkwy, Marietta, GA 30060",,08:00 AM - 07:00 PM,,ho95657100,false,true,,,,poll75359352
East Cobb Government Svcs. Center,"4400 Lower Roswell Rd, Marietta, GA 30068",,08:00 AM - 07:00 PM,,ho15646651,false,true,,,,poll48344487
South Cobb Community Center,"620 Lions Club Dr, Mableton, GA 30126",,08:00 AM - 07:00 PM,,ho37330130,false,true,,,,poll29398896
Boots Ward Recreation Center,"4845 Dallas Hwy, Powder Springs, GA 30127",,08:00 AM - 07:00 PM,,ho66624927,false,true,,,,poll63777586
NorthStar Church,"3413 Blue Springs Rd. NW, Kennesaw, GA 30144",,08:00 AM - 07:00 PM,,ho89911023,false,true,,,,poll66644274
Noonday Baptist Church Sanctuary,"4120 Canton Rd, Marietta, GA 30066",,08:00 AM - 07:00 PM,,ho80643063,false,true,,,,poll85122992
Courthouse Annex,"101 East Central Avenue, Moultrie, GA 31768",Room 221,08:00 AM - 04:30 PM,,ho97613667,false,true,,,,poll63802571
Columbia County Early Voting,"610 Ronald Reagan Drive, Evans, GA 30809",Building G3 - next to Zaxbys,08:00 AM - 05:00 PM,,ho3634334,false,true,,,,poll32349591
Stevens Creek Community Church,"600 Stevens Creek Road, Augusta, GA 30907",,09:00 AM - 04:00 PM,,ho54694833,false,true,,,,poll93720196
Patriots Park,"5445 Columbia Road, Grovetown, GA 30813",,09:00 AM - 04:00 PM,,ho12682137,false,true,,,,poll53025110
Cook County Administration Building,"1200 S Hutchinson Ave, Adel, GA 31620",,08:30 AM - 04:30 PM,,ho33666649,false,true,,,,poll70468891
Coweta County Voter Registration Office,"22 East Broad Street, Newnan, GA 30263",Room 128,08:30 AM - 04:30 PM,,ho51261453,false,true,,,,poll41090396
East Side Central Community Center,"65 Literary Lane, Newnan, GA 30265",,08:30 AM - 04:30 PM,,ho29101109,false,true,,,,poll68425348
Government Center,"210 S 7th St, Cordele, GA 31015",Room 103,08:00 AM - 05:00 PM,,ho52128405,false,true,,,,poll343645
Government Center Annex,"110 W 13th Ave, Cordele, GA 31015",,08:30 AM - 04:30 PM,,ho33807824,false,true,,,,poll65039349
Board of Elections and Registration,"96 Academy Avenue, Dawsonville, GA 30534",,08:00 AM - 05:00 PM,,ho21446070,false,true,,,,poll85096385
Memorial Drive Complex,"4380 Memorial Drive, Decatur, GA 30032",Suite 300,07:00 AM - 07:00 PM,,ho35688023,false,true,,,,poll48764716
Clark Harrison Center - Decatur,"330 West Ponce de Leon Ave, Decatur, GA 30030",Room A,07:00 AM - 07:00 PM,,ho8394318,false,true,,,,poll7690583
Tucker Recreation Center,"4898 LaVista Road, Tucker, GA 30084",,07:00 AM - 07:00 PM,,ho78103901,false,true,,,,poll26202437
Berean Christian Church Community Center,"2440 Young Road, Stone Mountain, GA 30088",,07:00 AM - 07:00 PM,,ho34497027,false,true,,,,poll26557713
The Gallery at South DeKalb Mall,"2801 Candler Road, Decatur, GA 30034",,09:00 AM - 08:00 PM,,ho4100857,false,true,,,,poll93851928
Brookhaven City Hall,"4362 Peachtree Road NE, Brookhaven, GA 30319",,07:00 AM - 07:00 PM,,ho89153035,false,true,,,,poll5672903
Stonecrest Library,"3123 Klondike Road, Lithonia, GA 30038",,07:00 AM - 07:00 PM,,ho63213183,false,true,,,,poll77974578
Dunwoody Library,"5339 Chamblee Dunwoody Road, Dunwoody, GA 30338",,07:00 AM - 07:00 PM,,ho65293995,false,true,,,,poll42748054
Coan Recreation Center-Atlanta,"1530 Woodbine Avenue SE, Atlanta, GA 30317",,07:00 AM - 07:00 PM,,ho94798735,false,true,,,,poll45261000
"North DeKalb, Chamblee Civic Center","3540 Broad Street, Chamblee, GA 30341",,12:00 PM - 05:00 PM,,ho59252604,false,true,,,,poll48769354
Dodge County Registrar Office,"5401 Anson Avenue, Eastman, GA 31023",,09:00 AM - 12:00 PM,,ho96006554,false,true,,,,poll74256932
Vienna Voting Precinct,"402 Hawkinsville Road, Vienna, GA 31092",,08:00 AM - 05:00 PM,,ho49090309,false,true,,,,poll90693509
Board of Elections and Registration,"8700 Hospital Drive, Douglasville, GA 30134",,08:00 AM - 05:00 PM,,ho82150912,false,true,,,,poll23208305
