name,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Cooper Memorial Library,"2525 Oakley Seaver Dr, Clermont, FL 34711",,09:00 AM-06:00 PM,,ho1195118,false,true,,,,poll86196405
Eustis Memorial Library,"120 N Center St, Eustis, FL 32726",,09:00 AM-06:00 PM,,ho79277343,false,true,,,,poll32136429
Lady Lake Public Library,"225 W Guava St, Lady Lake, FL 32159",,09:00 AM-06:00 PM,,ho78279938,false,true,,,,poll30730827
Leesburg Public Library,"100 E Main St, Leesburg, FL 34748",,09:00 AM-06:00 PM,,ho5114459,false,true,,,,poll15960814
Minneola City Hall,"800 N US Hwy 27, Minneola, FL 34755",,09:00 AM-06:00 PM,,ho38502100,false,true,,,,poll23166368
W.T. Bland Public Library,"1995 N Donnelly St, Mount Dora, FL 32757",,09:00 AM-06:00 PM,,ho22066200,false,true,,,,poll24346417
Lake County Administration Bldg,"315 W Main St, Tavares, FL 32778",2nd Floor,09:00 AM-06:00 PM,,ho25525968,false,true,,,,poll33093143
Southside Community Bldg,"17107 Ball Park Rd, Umatilla, FL 32784",,09:00 AM-06:00 PM,,ho78854159,false,true,,,,poll33052750
Cape Coral-Lee County Library,"921 SW 39th  Terrace, Cape Coral, FL 33993","The Cape Coral Library is on SW 39th Ter, west of Skyline Blvd and North of Mohawk Pkwy.",10:00 AM-07:00 PM,,ho53211452,false,true,,,,poll61802958
East County Regional Library,"881 Gunnery Road N, Lehigh Acres, FL 33971","Voting is in the Meeting Room The Library is located on the west side of Gunnery Rd, north of Lee Blvd, next to Varsity Lakes Middle School",10:00 AM-07:00 PM,,ho89571497,false,true,,,,poll78434719
Estero Recreation Center,"9200 Corkscrew Palms Boulevard, Estero, FL 33928","Vote in Multi-Purpose Room, to right as you enter building Traveling south on Three Oaks Pkwy, turn right onto Corkscrew Road and proceed to Corkscrew Palms Blvd. Turn left onto Corkscrew Palms.  At stop sign, turn right onto road that circles park.  Follow road around left-hand curve to entrance of Rec Center",10:00 AM-07:00 PM,,ho54528662,false,true,,,,poll59426635
Bonita Springs Branch Office,"25987 S Tamiami Trail, Bonita Springs, FL 34134","Bonita Commons, #105 The Bonita Branch Office is located on the east side of S. Tii Trail just beyond Spring Creek across from Bonita Bay Golf Course",10:00 AM-07:00 PM,,ho53537188,false,true,,,,poll7098433
Cape Coral Branch Office,"1039 SE 9th Avenue, Cape Coral, FL 33990","Inside the Lee County Government Center 1st Floor From the Intersection of Del Prado Blvd and Viscaya Pkwy, drive west on Viscaya Pkwy.  Continue around the curve to the left onto Country Club Blvd and turn right onto either SE 10th St (at traffic light) or SE 12th St. Turn onto SE 9th Ave.",10:00 AM-07:00 PM,,ho16282891,false,true,,,,poll86246500
Lee County Elections Center,"13180 S Cleveland Avenue, Fort Myers, FL 33907","Accross from the Bell Tower Shops From Cypress Lake Dr/Daniels Pkwy, go north on S. Cleveland Ave to next traffic light (Bell Tower/Cypress Trace). Turn left, by Robb & Stucky. Park in the lot to the right of the Elections Ctr.",10:00 AM-07:00 PM,,ho52753384,false,true,,,,poll3502726
North Fort Myers Recreation Center,"2000 N Recreation Park Way, North Fort Myers, FL 33903",Just north of the North Fort Myers Public Library The entrance to North Fort Myers Recreation Center is located just north of North Fort Myers Public Library on N. Recreation Way On The west side of N. Tii Trail Just beyond the intersection of N. Tii Trail and Bayshore Rd.,10:00 AM-07:00 PM,,ho38923405,false,true,,,,poll51668586
Northwest Regional Library,"519 Chiquita Boulevard N, Cape Coral, FL 33993","Vote in the Meeting Room From the intersection of Pine Island Rd and Chiquita Blvd, go north on Chiquita, Past Embers Pkwy. The library is on the right side of the road, between Mariner Middle and Mariner High School",10:00 AM-07:00 PM,,ho34032477,false,true,,,,poll94201023
Schandler Hall Community Park,"419 Royal Palm Park Road, Fort Myers, FL 33905",Reverend Suarez Hall Voting is in Rev. Suarex Hall Schandler Hall Community Park Is located on the north side of Palm Beach Blvd. across from the intersection of Ortiz Ave. and Palm Beach Blvd.  The entrance is on Royal Palm Park Rd. off Palm Beach Blvd.,10:00 AM-07:00 PM,,ho78036197,false,true,,,,poll26501540
Veterans Park Recreation Center,"55 S Homestead Road, Lehigh Acres, FL 33936","From the intersection of Alaba Rd and Homestead Rd, go southeast on Homestead, past the intersection with Arthur Ave and past the fire station to Veterans Park, on the left side of Homestead",10:00 AM-07:00 PM,,ho67490222,false,true,,,,poll41907981
Levy County Supervisor of Elections Office,"421 S Court St, Bronson, FL 32621",,08:00 AM-06:00 PM,,ho80990840,false,true,,,,poll5726182
Liberty County Courthouse,"10818 NW State Rd 20, Bristol, FL 32321",Early Voting Office,08:00 AM-04:00 PM,,ho81128981,false,true,,,,poll39340794
Courthouse,"112 South Main St Room 128, Trenton, FL 32693",,08:00 AM-06:00 PM,,ho95119891,false,true,,,,poll84919693
Belleview Public Library,"13145 SE HWY 484, Belleview, FL 34420",,08:00 AM-06:00 PM,,ho7246458,false,true,,,,poll43250170
Deputy Brian Litz Building,"9048 SW HWY 200, Ocala, FL 34481",,08:00 AM-06:00 PM,,ho8461516,false,true,,,,poll51147333
Dunnellon Public Library,"20351 Robinson Road, Dunnellon, FL 34431",,08:00 AM-06:00 PM,,ho50933146,false,true,,,,poll91795567
Marion County Election Center,"981 NE 16th Street, Ocala, FL 34470",,08:00 AM-06:00 PM,,ho17671900,false,true,,,,poll70364657
Forest Public Library,"905 S HWY 314A, Ocklawaha, FL 32179",,08:00 AM-06:00 PM,,ho68385273,false,true,,,,poll39988046
Freedom Public Library,"5870 SW 95th Street, Ocala, FL 34476",,08:00 AM-06:00 PM,,ho43215248,false,true,,,,poll30938109
Reddick Community Center,"4345 NW 152nd Street, Reddick, FL 32686",,08:00 AM-06:00 PM,,ho54675129,false,true,,,,poll86096005
Silver Springs Shores Community Center,"590 Silver Road, Ocala, FL 34472",,08:00 AM-06:00 PM,,ho99118362,false,true,,,,poll31977231
The Villages Mulberry Center,"8445 SE 165th Mulberry Lane, The Villages, FL 32162",,08:00 AM-06:00 PM,,ho98425927,false,true,,,,poll35377146
County Line Civic Center,"18530 SE County Line Rd, Tequesta, FL 33469",,08:00 AM-05:00 PM,,ho24512997,false,true,,,,poll57221727
Elections Center,"135 SE Martin Luther King, Jr. Blvd, Stuart, FL 34994",,08:00 AM-05:00 PM,,ho61751933,false,true,,,,poll14204044
Elisabeth Lahti Library,"15200 SW Ads Ave, Indiantown, FL 34956",,08:00 AM-05:00 PM,,ho12475166,false,true,,,,poll92737452
Hobe Sound Library,"10595 SE Federal Hwy, Hobe Sound, FL 33455",,08:00 AM-05:00 PM,,ho22024903,false,true,,,,poll60144066
Hoke Library,"1150 NE Jack Williams Way, Jensen Beach, FL 34957",,08:00 AM-05:00 PM,,ho35533709,false,true,,,,poll16767139
Peter & Jule Cummings Library,"2551 SW Matheson Ave, Palm City, FL 34990",,08:00 AM-05:00 PM,,ho59930019,false,true,,,,poll77663589
Robert Morgade Library,"5851 SE Community Dr, Stuart, FL 34997",,08:00 AM-05:00 PM,,ho58080675,false,true,,,,poll37782787
Adrienne Arsht Center ,"1300 Biscayne Blvd, Mii, FL 33132",,07:00 AM-07:00 PM,,ho43125156,false,true,,,,poll78472100
Arcola Lakes Branch Library ,"8240 NW 7TH  Avenue, Mii, FL 33150",,07:00 AM-07:00 PM,,ho90306678,false,true,,,,poll34510262
Betty T. Ferguson,"3000 NW 199TH St, Mii Gardens, FL 33056",,07:00 AM-07:00 PM,,ho63797699,false,true,,,,poll73847892
Carrie P. Meek Senior & Cultural Center,"1350 NW 50TH Street, Mii, FL 33142",,07:00 AM-07:00 PM,,ho56264362,false,true,,,,poll62322614
