name,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
,"101 North Washington, El Dorado, AR 71730",Suite 102,08:00 AM - 06:00 PM,,ho20759741,false,true,,,,poll97912791
,"1414 Hwy 65 S, Clinton, AR 72031",Suite 131,08:00 AM - 06:00 PM,,ho72425139,false,true,,,,poll7878912
,"280 North College, Fayetteville, AR 72701",Suite 300,08:00 AM - 06:00 PM,,ho82757232,false,true,,,,poll97965382
Arvest Ballpark,"3000 South 56th St, Springdale, AR 72762",,09:30 AM - 04:30 PM,,ho98424495,false,true,,,,poll26567208
,"560 North Rupple Rd, Fayetteville, AR 72704",,08:00 AM - 06:00 PM,,ho82635046,false,true,,,,poll80386326
,"2515 East Huntsville, Fayetteville, AR 72701",,08:00 AM - 06:00 PM,,ho21686178,false,true,,,,poll25855065
,"955 East Douglas Street, Prairie Grove, AR 72753",Suite 4,08:00 AM - 06:00 PM,,ho24299328,false,true,,,,poll33397117
,"1423 East Emma St, Springdale, AR 72764",,08:00 AM - 06:00 PM,,ho67289629,false,true,,,,poll23341608
,"300 North Spruce St, Searcy, AR 72143",,08:00 AM - 06:00 PM,,ho64861054,false,true,,,,poll30489616
,"500 North Third St., Augusta, AR 72006",,08:00 AM - 06:00 PM,,ho89563638,false,true,,,,poll66705617
,"108 Union Street, Dardanell, AR 72834",,08:00 AM - 06:00 PM,,ho39115610,false,true,,,,poll507370
,"710 boston plaza, Danville, AR 72833",,08:00 AM - 06:00 PM,,ho26060316,false,true,,,,poll98786800
,"801 W. 4th St., Fordyce, AR 71742",,08:00 AM - 06:00 PM,,ho93257875,false,true,,,,poll47033942
,"407 AR-9, Sparkman, AR 71763",,08:00 AM - 06:00 PM,,ho57422472,false,true,,,,poll50466778
,"6407 W Hwy 8, Manning, AR 71763",,08:00 AM - 06:00 PM,,ho2384942,false,true,,,,poll95007202
,"AR-9, Princeton, AR 71725",,08:00 AM - 06:00 PM,,ho93169633,false,true,,,,poll76316359
,"4936 AR-9, Leola, AR 72084","Next door to the Tulip/Princeton VFD Station, whose address is listed here.",08:00 AM - 06:00 PM,,ho95244920,false,true,,,,poll44601250
