ocd_division,county,location_name,address_1,address_2,dirs,city,state,zip,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,is_subject_to_change,index,name,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
ocd-division/country:us/state:mn/place:new_brighton,Ramsey,New Brighton City Hall,803 Old Highway 8 NW,,,New Brighton,MN,55112,800,1630,10/17/16,10/21/16,False,False,False,1558,New Brighton City Hall,"803 Old Highway 8 NW, New Brighton, MN 55112", ,08:00 AM-04:30 PM,,ho31940146,false,true,,,,poll58487645
ocd-division/country:us/state:mn/place:new_brighton,Ramsey,New Brighton City Hall,803 Old Highway 8 NW,,,New Brighton,MN,55112,800,1630,10/24/16,10/28/16,False,False,False,1559,New Brighton City Hall,"803 Old Highway 8 NW, New Brighton, MN 55112", ,08:00 AM-04:30 PM,,ho31940146,false,true,,,,poll58487645
ocd-division/country:us/state:mn/place:new_brighton,Ramsey,New Brighton City Hall,803 Old Highway 8 NW,,,New Brighton,MN,55112,800,1630,10/31/16,11/4/16,False,False,False,1560,New Brighton City Hall,"803 Old Highway 8 NW, New Brighton, MN 55112", ,08:00 AM-04:30 PM,,ho31940146,false,true,,,,poll58487645
ocd-division/country:us/state:mn/place:new_brighton,Ramsey,New Brighton City Hall,803 Old Highway 8 NW,,,New Brighton,MN,55112,1000,1500,11/5/16,11/5/16,False,False,False,1561,New Brighton City Hall,"803 Old Highway 8 NW, New Brighton, MN 55112", ,10:00 AM-03:00 PM,,ho31940146,false,true,,,,poll58487645
ocd-division/country:us/state:mn/place:new_brighton,Ramsey,New Brighton City Hall,803 Old Highway 8 NW,,,New Brighton,MN,55112,800,1700,11/7/16,11/7/16,False,False,False,1562,New Brighton City Hall,"803 Old Highway 8 NW, New Brighton, MN 55112", ,08:00 AM-05:00 PM,,ho31940146,false,true,,,,poll58487645
ocd-division/country:us/state:mn/place:north_st_paul,Ramsey,North St. Paul City Hall,2400 Margaret St N,,,St. Paul,MN,55109,800,1630,9/23/16,9/23/16,False,False,False,1563,North St. Paul City Hall,"2400 Margaret St N, St. Paul, MN 55109", ,08:00 AM-04:30 PM,,ho14886789,false,true,,,,poll12679594
ocd-division/country:us/state:mn/place:north_st_paul,Ramsey,North St. Paul City Hall,2400 Margaret St N,,,St. Paul,MN,55109,800,1630,9/26/16,9/30/16,False,False,False,1564,North St. Paul City Hall,"2400 Margaret St N, St. Paul, MN 55109", ,08:00 AM-04:30 PM,,ho14886789,false,true,,,,poll12679594
ocd-division/country:us/state:mn/place:north_st_paul,Ramsey,North St. Paul City Hall,2400 Margaret St N,,,St. Paul,MN,55109,800,1630,10/3/16,10/7/16,False,False,False,1565,North St. Paul City Hall,"2400 Margaret St N, St. Paul, MN 55109", ,08:00 AM-04:30 PM,,ho14886789,false,true,,,,poll12679594
ocd-division/country:us/state:mn/place:north_st_paul,Ramsey,North St. Paul City Hall,2400 Margaret St N,,,St. Paul,MN,55109,800,1630,10/10/16,10/14/16,False,False,False,1566,North St. Paul City Hall,"2400 Margaret St N, St. Paul, MN 55109", ,08:00 AM-04:30 PM,,ho14886789,false,true,,,,poll12679594
ocd-division/country:us/state:mn/place:north_st_paul,Ramsey,North St. Paul City Hall,2400 Margaret St N,,,St. Paul,MN,55109,800,1630,10/17/16,10/21/16,False,False,False,1567,North St. Paul City Hall,"2400 Margaret St N, St. Paul, MN 55109", ,08:00 AM-04:30 PM,,ho14886789,false,true,,,,poll12679594
ocd-division/country:us/state:mn/place:north_st_paul,Ramsey,North St. Paul City Hall,2400 Margaret St N,,,St. Paul,MN,55109,800,1630,10/24/16,10/28/16,False,False,False,1568,North St. Paul City Hall,"2400 Margaret St N, St. Paul, MN 55109", ,08:00 AM-04:30 PM,,ho14886789,false,true,,,,poll12679594
ocd-division/country:us/state:mn/place:north_st_paul,Ramsey,North St. Paul City Hall,2400 Margaret St N,,,St. Paul,MN,55109,800,1630,10/31/16,11/4/16,False,False,False,1569,North St. Paul City Hall,"2400 Margaret St N, St. Paul, MN 55109", ,08:00 AM-04:30 PM,,ho14886789,false,true,,,,poll12679594
ocd-division/country:us/state:mn/place:north_st_paul,Ramsey,North St. Paul City Hall,2400 Margaret St N,,,St. Paul,MN,55109,1000,1500,11/5/16,11/5/16,False,False,False,1570,North St. Paul City Hall,"2400 Margaret St N, St. Paul, MN 55109", ,10:00 AM-03:00 PM,,ho14886789,false,true,,,,poll12679594
ocd-division/country:us/state:mn/place:north_st_paul,Ramsey,North St. Paul City Hall,2400 Margaret St N,,,St. Paul,MN,55109,800,1700,11/7/16,11/7/16,False,False,False,1571,North St. Paul City Hall,"2400 Margaret St N, St. Paul, MN 55109", ,08:00 AM-05:00 PM,,ho14886789,false,true,,,,poll12679594
ocd-division/country:us/state:mn/county:ramsey,Ramsey,Plato Building,90 W Plato Blvd #160,,,St. Paul,MN,55107,800,1630,9/23/16,9/23/16,False,False,False,1572,Plato Building,"90 W Plato Blvd #160, St. Paul, MN 55107", ,08:00 AM-04:30 PM,,ho41113703,false,true,,,,poll94387082
ocd-division/country:us/state:mn/county:ramsey,Ramsey,Plato Building,90 W Plato Blvd #160,,,St. Paul,MN,55107,800,1630,9/26/16,9/30/16,False,False,False,1573,Plato Building,"90 W Plato Blvd #160, St. Paul, MN 55107", ,08:00 AM-04:30 PM,,ho41113703,false,true,,,,poll94387082
ocd-division/country:us/state:mn/county:ramsey,Ramsey,Plato Building,90 W Plato Blvd #160,,,St. Paul,MN,55107,800,1630,10/3/16,10/7/16,False,False,False,1574,Plato Building,"90 W Plato Blvd #160, St. Paul, MN 55107", ,08:00 AM-04:30 PM,,ho41113703,false,true,,,,poll94387082
ocd-division/country:us/state:mn/county:ramsey,Ramsey,Plato Building,90 W Plato Blvd #160,,,St. Paul,MN,55107,800,1630,10/10/16,10/14/16,False,False,False,1575,Plato Building,"90 W Plato Blvd #160, St. Paul, MN 55107", ,08:00 AM-04:30 PM,,ho41113703,false,true,,,,poll94387082
ocd-division/country:us/state:mn/county:ramsey,Ramsey,Plato Building,90 W Plato Blvd #160,,,St. Paul,MN,55107,800,1630,10/17/16,10/21/16,False,False,False,1576,Plato Building,"90 W Plato Blvd #160, St. Paul, MN 55107", ,08:00 AM-04:30 PM,,ho41113703,false,true,,,,poll94387082
ocd-division/country:us/state:mn/county:ramsey,Ramsey,Plato Building,90 W Plato Blvd #160,,,St. Paul,MN,55107,800,1630,10/24/16,10/28/16,False,False,False,1577,Plato Building,"90 W Plato Blvd #160, St. Paul, MN 55107", ,08:00 AM-04:30 PM,,ho41113703,false,true,,,,poll94387082
ocd-division/country:us/state:mn/county:ramsey,Ramsey,Plato Building,90 W Plato Blvd #160,,,St. Paul,MN,55107,800,1630,10/31/16,11/4/16,False,False,False,1578,Plato Building,"90 W Plato Blvd #160, St. Paul, MN 55107", ,08:00 AM-04:30 PM,,ho41113703,false,true,,,,poll94387082
ocd-division/country:us/state:mn/county:ramsey,Ramsey,Plato Building,90 W Plato Blvd #160,,,St. Paul,MN,55107,1000,1500,11/5/16,11/5/16,False,False,False,1579,Plato Building,"90 W Plato Blvd #160, St. Paul, MN 55107", ,10:00 AM-03:00 PM,,ho41113703,false,true,,,,poll94387082
ocd-division/country:us/state:mn/county:ramsey,Ramsey,Plato Building,90 W Plato Blvd #160,,,St. Paul,MN,55107,800,1700,11/7/16,11/7/16,False,False,False,1580,Plato Building,"90 W Plato Blvd #160, St. Paul, MN 55107", ,08:00 AM-05:00 PM,,ho41113703,false,true,,,,poll94387082
ocd-division/country:us/state:mn/place:roseville,Ramsey,Roseville City Hall,2660 Civic Center Dr,,,Roseville,MN,55113,800,1630,9/23/16,9/23/16,False,False,False,1581,Roseville City Hall,"2660 Civic Center Dr, Roseville, MN 55113", ,08:00 AM-04:30 PM,,ho7870593,false,true,,,,poll19030740
ocd-division/country:us/state:mn/place:roseville,Ramsey,Roseville City Hall,2660 Civic Center Dr,,,Roseville,MN,55113,800,1630,9/26/16,9/30/16,False,False,False,1582,Roseville City Hall,"2660 Civic Center Dr, Roseville, MN 55113", ,08:00 AM-04:30 PM,,ho7870593,false,true,,,,poll19030740
ocd-division/country:us/state:mn/place:roseville,Ramsey,Roseville City Hall,2660 Civic Center Dr,,,Roseville,MN,55113,800,1630,10/3/16,10/7/16,False,False,False,1583,Roseville City Hall,"2660 Civic Center Dr, Roseville, MN 55113", ,08:00 AM-04:30 PM,,ho7870593,false,true,,,,poll19030740
ocd-division/country:us/state:mn/place:roseville,Ramsey,Roseville City Hall,2660 Civic Center Dr,,,Roseville,MN,55113,800,1630,10/10/16,10/14/16,False,False,False,1584,Roseville City Hall,"2660 Civic Center Dr, Roseville, MN 55113", ,08:00 AM-04:30 PM,,ho7870593,false,true,,,,poll19030740
ocd-division/country:us/state:mn/place:roseville,Ramsey,Roseville City Hall,2660 Civic Center Dr,,,Roseville,MN,55113,800,1630,10/17/16,10/21/16,False,False,False,1585,Roseville City Hall,"2660 Civic Center Dr, Roseville, MN 55113", ,08:00 AM-04:30 PM,,ho7870593,false,true,,,,poll19030740
ocd-division/country:us/state:mn/place:roseville,Ramsey,Roseville City Hall,2660 Civic Center Dr,,,Roseville,MN,55113,800,1630,10/24/16,10/28/16,False,False,False,1586,Roseville City Hall,"2660 Civic Center Dr, Roseville, MN 55113", ,08:00 AM-04:30 PM,,ho7870593,false,true,,,,poll19030740
ocd-division/country:us/state:mn/place:roseville,Ramsey,Roseville City Hall,2660 Civic Center Dr,,,Roseville,MN,55113,800,1630,10/31/16,11/4/16,False,False,False,1587,Roseville City Hall,"2660 Civic Center Dr, Roseville, MN 55113", ,08:00 AM-04:30 PM,,ho7870593,false,true,,,,poll19030740
ocd-division/country:us/state:mn/place:roseville,Ramsey,Roseville City Hall,2660 Civic Center Dr,,,Roseville,MN,55113,1000,1500,11/5/16,11/5/16,False,False,False,1588,Roseville City Hall,"2660 Civic Center Dr, Roseville, MN 55113", ,10:00 AM-03:00 PM,,ho7870593,false,true,,,,poll19030740
ocd-division/country:us/state:mn/place:roseville,Ramsey,Roseville City Hall,2660 Civic Center Dr,,,Roseville,MN,55113,800,1700,11/7/16,11/7/16,False,False,False,1589,Roseville City Hall,"2660 Civic Center Dr, Roseville, MN 55113", ,08:00 AM-05:00 PM,,ho7870593,false,true,,,,poll19030740
ocd-division/country:us/state:mn/place:shoreview,Ramsey,Shoreview City Hall,4600 Victoria St N,,,Shoreview,MN,55126,800,1630,9/23/16,9/23/16,False,False,False,1590,Shoreview City Hall,"4600 Victoria St N, Shoreview, MN 55126", ,08:00 AM-04:30 PM,,ho80882935,false,true,,,,poll46553393
ocd-division/country:us/state:mn/place:shoreview,Ramsey,Shoreview City Hall,4600 Victoria St N,,,Shoreview,MN,55126,800,1630,9/26/16,9/30/16,False,False,False,1591,Shoreview City Hall,"4600 Victoria St N, Shoreview, MN 55126", ,08:00 AM-04:30 PM,,ho80882935,false,true,,,,poll46553393
ocd-division/country:us/state:mn/place:shoreview,Ramsey,Shoreview City Hall,4600 Victoria St N,,,Shoreview,MN,55126,800,1630,10/3/16,10/7/16,False,False,False,1592,Shoreview City Hall,"4600 Victoria St N, Shoreview, MN 55126", ,08:00 AM-04:30 PM,,ho80882935,false,true,,,,poll46553393
ocd-division/country:us/state:mn/place:shoreview,Ramsey,Shoreview City Hall,4600 Victoria St N,,,Shoreview,MN,55126,800,1630,10/10/16,10/14/16,False,False,False,1593,Shoreview City Hall,"4600 Victoria St N, Shoreview, MN 55126", ,08:00 AM-04:30 PM,,ho80882935,false,true,,,,poll46553393
ocd-division/country:us/state:mn/place:shoreview,Ramsey,Shoreview City Hall,4600 Victoria St N,,,Shoreview,MN,55126,800,1630,10/17/16,10/21/16,False,False,False,1594,Shoreview City Hall,"4600 Victoria St N, Shoreview, MN 55126", ,08:00 AM-04:30 PM,,ho80882935,false,true,,,,poll46553393
ocd-division/country:us/state:mn/place:shoreview,Ramsey,Shoreview City Hall,4600 Victoria St N,,,Shoreview,MN,55126,800,1630,10/24/16,10/28/16,False,False,False,1595,Shoreview City Hall,"4600 Victoria St N, Shoreview, MN 55126", ,08:00 AM-04:30 PM,,ho80882935,false,true,,,,poll46553393
ocd-division/country:us/state:mn/place:shoreview,Ramsey,Shoreview City Hall,4600 Victoria St N,,,Shoreview,MN,55126,800,1630,10/31/16,11/4/16,False,False,False,1596,Shoreview City Hall,"4600 Victoria St N, Shoreview, MN 55126", ,08:00 AM-04:30 PM,,ho80882935,false,true,,,,poll46553393
ocd-division/country:us/state:mn/place:shoreview,Ramsey,Shoreview City Hall,4600 Victoria St N,,,Shoreview,MN,55126,1000,1500,11/5/16,11/5/16,False,False,False,1597,Shoreview City Hall,"4600 Victoria St N, Shoreview, MN 55126", ,10:00 AM-03:00 PM,,ho80882935,false,true,,,,poll46553393
ocd-division/country:us/state:mn/place:shoreview,Ramsey,Shoreview City Hall,4600 Victoria St N,,,Shoreview,MN,55126,800,1700,11/7/16,11/7/16,False,False,False,1598,Shoreview City Hall,"4600 Victoria St N, Shoreview, MN 55126", ,08:00 AM-05:00 PM,,ho80882935,false,true,,,,poll46553393
ocd-division/country:us/state:mn/place:vadnais_heights,Ramsey,Vadnais Heights City Hall,800 Co Rd E East,,,Vadnais Heights,MN,55127,800,1630,9/23/16,9/23/16,False,False,False,1599,Vadnais Heights City Hall,"800 Co Rd E East, Vadnais Heights, MN 55127", ,08:00 AM-04:30 PM,,ho47162903,false,true,,,,poll31854056
ocd-division/country:us/state:mn/place:vadnais_heights,Ramsey,Vadnais Heights City Hall,800 Co Rd E East,,,Vadnais Heights,MN,55127,800,1630,9/26/16,9/30/16,False,False,False,1600,Vadnais Heights City Hall,"800 Co Rd E East, Vadnais Heights, MN 55127", ,08:00 AM-04:30 PM,,ho47162903,false,true,,,,poll31854056
ocd-division/country:us/state:mn/place:vadnais_heights,Ramsey,Vadnais Heights City Hall,800 Co Rd E East,,,Vadnais Heights,MN,55127,800,1630,10/3/16,10/7/16,False,False,False,1601,Vadnais Heights City Hall,"800 Co Rd E East, Vadnais Heights, MN 55127", ,08:00 AM-04:30 PM,,ho47162903,false,true,,,,poll31854056
ocd-division/country:us/state:mn/place:vadnais_heights,Ramsey,Vadnais Heights City Hall,800 Co Rd E East,,,Vadnais Heights,MN,55127,800,1630,10/10/16,10/14/16,False,False,False,1602,Vadnais Heights City Hall,"800 Co Rd E East, Vadnais Heights, MN 55127", ,08:00 AM-04:30 PM,,ho47162903,false,true,,,,poll31854056
ocd-division/country:us/state:mn/place:vadnais_heights,Ramsey,Vadnais Heights City Hall,800 Co Rd E East,,,Vadnais Heights,MN,55127,800,1630,10/17/16,10/21/16,False,False,False,1603,Vadnais Heights City Hall,"800 Co Rd E East, Vadnais Heights, MN 55127", ,08:00 AM-04:30 PM,,ho47162903,false,true,,,,poll31854056
ocd-division/country:us/state:mn/place:vadnais_heights,Ramsey,Vadnais Heights City Hall,800 Co Rd E East,,,Vadnais Heights,MN,55127,800,1630,10/24/16,10/28/16,False,False,False,1604,Vadnais Heights City Hall,"800 Co Rd E East, Vadnais Heights, MN 55127", ,08:00 AM-04:30 PM,,ho47162903,false,true,,,,poll31854056
ocd-division/country:us/state:mn/place:vadnais_heights,Ramsey,Vadnais Heights City Hall,800 Co Rd E East,,,Vadnais Heights,MN,55127,800,1630,10/31/16,11/4/16,False,False,False,1605,Vadnais Heights City Hall,"800 Co Rd E East, Vadnais Heights, MN 55127", ,08:00 AM-04:30 PM,,ho47162903,false,true,,,,poll31854056
ocd-division/country:us/state:mn/place:vadnais_heights,Ramsey,Vadnais Heights City Hall,800 Co Rd E East,,,Vadnais Heights,MN,55127,1000,1500,11/5/16,11/5/16,False,False,False,1606,Vadnais Heights City Hall,"800 Co Rd E East, Vadnais Heights, MN 55127", ,10:00 AM-03:00 PM,,ho47162903,false,true,,,,poll31854056
ocd-division/country:us/state:mn/place:vadnais_heights,Ramsey,Vadnais Heights City Hall,800 Co Rd E East,,,Vadnais Heights,MN,55127,800,1700,11/7/16,11/7/16,False,False,False,1607,Vadnais Heights City Hall,"800 Co Rd E East, Vadnais Heights, MN 55127", ,08:00 AM-05:00 PM,,ho47162903,false,true,,,,poll31854056
ocd-division/country:us/state:mn/place:white_bear_lake,Ramsey,White Bear Lake City Hall,4701 Highway 61,,,White Bear Lake,MN,55110,800,1630,9/23/16,9/23/16,False,False,False,1608,White Bear Lake City Hall,"4701 Highway 61, White Bear Lake, MN 55110", ,08:00 AM-04:30 PM,,ho12456687,false,true,,,,poll74053429
ocd-division/country:us/state:mn/place:white_bear_lake,Ramsey,White Bear Lake City Hall,4701 Highway 61,,,White Bear Lake,MN,55110,800,1630,9/26/16,9/30/16,False,False,False,1609,White Bear Lake City Hall,"4701 Highway 61, White Bear Lake, MN 55110", ,08:00 AM-04:30 PM,,ho12456687,false,true,,,,poll74053429
ocd-division/country:us/state:mn/place:white_bear_lake,Ramsey,White Bear Lake City Hall,4701 Highway 61,,,White Bear Lake,MN,55110,800,1630,10/3/16,10/7/16,False,False,False,1610,White Bear Lake City Hall,"4701 Highway 61, White Bear Lake, MN 55110", ,08:00 AM-04:30 PM,,ho12456687,false,true,,,,poll74053429
ocd-division/country:us/state:mn/place:white_bear_lake,Ramsey,White Bear Lake City Hall,4701 Highway 61,,,White Bear Lake,MN,55110,800,1630,10/10/16,10/14/16,False,False,False,1611,White Bear Lake City Hall,"4701 Highway 61, White Bear Lake, MN 55110", ,08:00 AM-04:30 PM,,ho12456687,false,true,,,,poll74053429
ocd-division/country:us/state:mn/place:white_bear_lake,Ramsey,White Bear Lake City Hall,4701 Highway 61,,,White Bear Lake,MN,55110,800,1630,10/17/16,10/21/16,False,False,False,1612,White Bear Lake City Hall,"4701 Highway 61, White Bear Lake, MN 55110", ,08:00 AM-04:30 PM,,ho12456687,false,true,,,,poll74053429
ocd-division/country:us/state:mn/place:white_bear_lake,Ramsey,White Bear Lake City Hall,4701 Highway 61,,,White Bear Lake,MN,55110,800,1630,10/24/16,10/28/16,False,False,False,1613,White Bear Lake City Hall,"4701 Highway 61, White Bear Lake, MN 55110", ,08:00 AM-04:30 PM,,ho12456687,false,true,,,,poll74053429
ocd-division/country:us/state:mn/place:white_bear_lake,Ramsey,White Bear Lake City Hall,4701 Highway 61,,,White Bear Lake,MN,55110,800,1630,10/31/16,11/4/16,False,False,False,1614,White Bear Lake City Hall,"4701 Highway 61, White Bear Lake, MN 55110", ,08:00 AM-04:30 PM,,ho12456687,false,true,,,,poll74053429
ocd-division/country:us/state:mn/place:white_bear_lake,Ramsey,White Bear Lake City Hall,4701 Highway 61,,,White Bear Lake,MN,55110,1000,1500,11/5/16,11/5/16,False,False,False,1615,White Bear Lake City Hall,"4701 Highway 61, White Bear Lake, MN 55110", ,10:00 AM-03:00 PM,,ho12456687,false,true,,,,poll74053429
ocd-division/country:us/state:mn/place:white_bear_lake,Ramsey,White Bear Lake City Hall,4701 Highway 61,,,White Bear Lake,MN,55110,800,1700,11/7/16,11/7/16,False,False,False,1616,White Bear Lake City Hall,"4701 Highway 61, White Bear Lake, MN 55110", ,08:00 AM-05:00 PM,,ho12456687,false,true,,,,poll74053429
ocd-division/country:us/state:mn/place:north_oaks,Ramsey,,100 Village Center Dr,,,North Oaks,MN,55127,900,1600,9/23/16,9/23/16,False,False,False,1617,,"100 Village Center Dr, North Oaks, MN 55127", ,09:00 AM-04:00 PM,,ho73475615,false,true,,,,poll20374285
ocd-division/country:us/state:mn/place:north_oaks,Ramsey,,100 Village Center Dr,,,North Oaks,MN,55127,900,1600,9/26/16,9/30/16,False,False,False,1618,,"100 Village Center Dr, North Oaks, MN 55127", ,09:00 AM-04:00 PM,,ho73475615,false,true,,,,poll20374285
ocd-division/country:us/state:mn/place:north_oaks,Ramsey,,100 Village Center Dr,,,North Oaks,MN,55127,900,1600,10/3/16,10/7/16,False,False,False,1619,,"100 Village Center Dr, North Oaks, MN 55127", ,09:00 AM-04:00 PM,,ho73475615,false,true,,,,poll20374285
ocd-division/country:us/state:mn/place:north_oaks,Ramsey,,100 Village Center Dr,,,North Oaks,MN,55127,900,1600,10/10/16,10/14/16,False,False,False,1620,,"100 Village Center Dr, North Oaks, MN 55127", ,09:00 AM-04:00 PM,,ho73475615,false,true,,,,poll20374285
ocd-division/country:us/state:mn/place:north_oaks,Ramsey,,100 Village Center Dr,,,North Oaks,MN,55127,900,1600,10/17/16,10/21/16,False,False,False,1621,,"100 Village Center Dr, North Oaks, MN 55127", ,09:00 AM-04:00 PM,,ho73475615,false,true,,,,poll20374285
ocd-division/country:us/state:mn/place:north_oaks,Ramsey,,100 Village Center Dr,,,North Oaks,MN,55127,900,1600,10/24/16,10/28/16,False,False,False,1622,,"100 Village Center Dr, North Oaks, MN 55127", ,09:00 AM-04:00 PM,,ho73475615,false,true,,,,poll20374285
ocd-division/country:us/state:mn/place:north_oaks,Ramsey,,100 Village Center Dr,,,North Oaks,MN,55127,900,1600,10/31/16,11/4/16,False,False,False,1623,,"100 Village Center Dr, North Oaks, MN 55127", ,09:00 AM-04:00 PM,,ho73475615,false,true,,,,poll20374285
ocd-division/country:us/state:mn/place:north_oaks,Ramsey,,100 Village Center Dr,,,North Oaks,MN,55127,1000,1500,11/5/16,11/5/16,False,False,False,1624,,"100 Village Center Dr, North Oaks, MN 55127", ,10:00 AM-03:00 PM,,ho73475615,false,true,,,,poll20374285
ocd-division/country:us/state:mn/place:north_oaks,Ramsey,,100 Village Center Dr,,,North Oaks,MN,55127,800,1700,11/7/16,11/7/16,False,False,False,1625,,"100 Village Center Dr, North Oaks, MN 55127", ,08:00 AM-05:00 PM,,ho73475615,false,true,,,,poll20374285
ocd-division/country:us/state:mn/county:ramsey/place:white_bear,Ramsey,,1281 Hammond Rd,,,White Bear Township,MN,55110,700,1630,9/23/16,9/23/16,False,False,False,1626,,"1281 Hammond Rd, White Bear Township, MN 55110", ,07:00 AM-04:30 PM,,ho84581861,false,true,,,,poll95708691
ocd-division/country:us/state:mn/county:ramsey/place:white_bear,Ramsey,,1281 Hammond Rd,,,White Bear Township,MN,55110,700,1630,9/26/16,9/30/16,False,False,False,1627,,"1281 Hammond Rd, White Bear Township, MN 55110", ,07:00 AM-04:30 PM,,ho84581861,false,true,,,,poll95708691
ocd-division/country:us/state:mn/county:ramsey/place:white_bear,Ramsey,,1281 Hammond Rd,,,White Bear Township,MN,55110,700,1630,10/3/16,10/7/16,False,False,False,1628,,"1281 Hammond Rd, White Bear Township, MN 55110", ,07:00 AM-04:30 PM,,ho84581861,false,true,,,,poll95708691
ocd-division/country:us/state:mn/county:ramsey/place:white_bear,Ramsey,,1281 Hammond Rd,,,White Bear Township,MN,55110,700,1630,10/10/16,10/14/16,False,False,False,1629,,"1281 Hammond Rd, White Bear Township, MN 55110", ,07:00 AM-04:30 PM,,ho84581861,false,true,,,,poll95708691
ocd-division/country:us/state:mn/county:ramsey/place:white_bear,Ramsey,,1281 Hammond Rd,,,White Bear Township,MN,55110,700,1630,10/17/16,10/21/16,False,False,False,1630,,"1281 Hammond Rd, White Bear Township, MN 55110", ,07:00 AM-04:30 PM,,ho84581861,false,true,,,,poll95708691
ocd-division/country:us/state:mn/county:ramsey/place:white_bear,Ramsey,,1281 Hammond Rd,,,White Bear Township,MN,55110,700,1630,10/24/16,10/28/16,False,False,False,1631,,"1281 Hammond Rd, White Bear Township, MN 55110", ,07:00 AM-04:30 PM,,ho84581861,false,true,,,,poll95708691
ocd-division/country:us/state:mn/county:ramsey/place:white_bear,Ramsey,,1281 Hammond Rd,,,White Bear Township,MN,55110,700,1630,10/31/16,11/4/16,False,False,False,1632,,"1281 Hammond Rd, White Bear Township, MN 55110", ,07:00 AM-04:30 PM,,ho84581861,false,true,,,,poll95708691
ocd-division/country:us/state:mn/county:ramsey/place:white_bear,Ramsey,,1281 Hammond Rd,,,White Bear Township,MN,55110,1000,1500,11/5/16,11/5/16,False,False,False,1633,,"1281 Hammond Rd, White Bear Township, MN 55110", ,10:00 AM-03:00 PM,,ho84581861,false,true,,,,poll95708691
ocd-division/country:us/state:mn/county:ramsey/place:white_bear,Ramsey,,1281 Hammond Rd,,,White Bear Township,MN,55110,700,1700,11/7/16,11/7/16,False,False,False,1634,,"1281 Hammond Rd, White Bear Township, MN 55110", ,07:00 AM-05:00 PM,,ho84581861,false,true,,,,poll95708691
ocd-division/country:us/state:mn/place:lauderdale,Ramsey,Lauderdale City Hall,891 Walnut St,,,Lauderdale,MN,55113,700,1630,9/23/16,9/23/16,False,False,False,1635,Lauderdale City Hall,"891 Walnut St, Lauderdale, MN 55113", ,07:00 AM-04:30 PM,,ho56053604,false,true,,,,poll51760127
ocd-division/country:us/state:mn/place:lauderdale,Ramsey,Lauderdale City Hall,891 Walnut St,,,Lauderdale,MN,55113,700,1630,9/26/16,9/30/16,False,False,False,1636,Lauderdale City Hall,"891 Walnut St, Lauderdale, MN 55113", ,07:00 AM-04:30 PM,,ho56053604,false,true,,,,poll51760127
ocd-division/country:us/state:mn/place:lauderdale,Ramsey,Lauderdale City Hall,891 Walnut St,,,Lauderdale,MN,55113,700,1630,10/3/16,10/7/16,False,False,False,1637,Lauderdale City Hall,"891 Walnut St, Lauderdale, MN 55113", ,07:00 AM-04:30 PM,,ho56053604,false,true,,,,poll51760127
ocd-division/country:us/state:mn/place:lauderdale,Ramsey,Lauderdale City Hall,891 Walnut St,,,Lauderdale,MN,55113,700,1630,10/10/16,10/14/16,False,False,False,1638,Lauderdale City Hall,"891 Walnut St, Lauderdale, MN 55113", ,07:00 AM-04:30 PM,,ho56053604,false,true,,,,poll51760127
ocd-division/country:us/state:mn/place:lauderdale,Ramsey,Lauderdale City Hall,891 Walnut St,,,Lauderdale,MN,55113,700,1630,10/17/16,10/21/16,False,False,False,1639,Lauderdale City Hall,"891 Walnut St, Lauderdale, MN 55113", ,07:00 AM-04:30 PM,,ho56053604,false,true,,,,poll51760127
ocd-division/country:us/state:mn/place:lauderdale,Ramsey,Lauderdale City Hall,891 Walnut St,,,Lauderdale,MN,55113,700,1630,10/24/16,10/28/16,False,False,False,1640,Lauderdale City Hall,"891 Walnut St, Lauderdale, MN 55113", ,07:00 AM-04:30 PM,,ho56053604,false,true,,,,poll51760127
ocd-division/country:us/state:mn/place:lauderdale,Ramsey,Lauderdale City Hall,891 Walnut St,,,Lauderdale,MN,55113,700,1630,10/31/16,11/4/16,False,False,False,1641,Lauderdale City Hall,"891 Walnut St, Lauderdale, MN 55113", ,07:00 AM-04:30 PM,,ho56053604,false,true,,,,poll51760127
ocd-division/country:us/state:mn/place:lauderdale,Ramsey,Lauderdale City Hall,891 Walnut St,,,Lauderdale,MN,55113,1000,1500,11/5/16,11/5/16,False,False,False,1642,Lauderdale City Hall,"891 Walnut St, Lauderdale, MN 55113", ,10:00 AM-03:00 PM,,ho56053604,false,true,,,,poll51760127
ocd-division/country:us/state:mn/place:lauderdale,Ramsey,Lauderdale City Hall,891 Walnut St,,,Lauderdale,MN,55113,700,1700,11/7/16,11/7/16,False,False,False,1643,Lauderdale City Hall,"891 Walnut St, Lauderdale, MN 55113", ,07:00 AM-05:00 PM,,ho56053604,false,true,,,,poll51760127
ocd-division/country:us/state:mn/county:red_lake,Red Lake,Red Lake County Courthouse,124 Langevin Ave,,,Red Lake Falls,MN,56750,900,1700,9/23/16,9/23/16,False,False,False,1644,Red Lake County Courthouse,"124 Langevin Ave, Red Lake Falls, MN 56750", ,09:00 AM-05:00 PM,,ho8374793,false,true,,,,poll72073415
