office,name,adr_1,adr_2,dirs,city,state,zip,start_time,end_time,start_date,end_date,appt,ocd-id,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
PORT GRAHAM,PORT GRAHAM COMMUNITY HALL,5510 Graham Rd ,,,PORT GRAHAM,AK,99603,09:00:00 - 08:00,13:00:00 - 08:00,11/2/16,11/2/16,,ocd-division/country:us/state:ak/sldl:32,251,"5510 Graham Rd, Port Graham, AK 99603",,09:00 AM - 01:00 PM,,ho62234679,false,true,,,,poll62234679
PORT GRAHAM,PORT GRAHAM COMMUNITY HALL,5510 Graham Rd ,,,PORT GRAHAM,AK,99603,09:00:00 - 08:00,13:00:00 - 08:00,11/4/16,11/4/16,,ocd-division/country:us/state:ak/sldl:32,252,"5510 Graham Rd, Port Graham, AK 99603",,09:00 AM - 01:00 PM,,ho62234679,false,true,,,,poll62234679
PORT GRAHAM,PORT GRAHAM COMMUNITY HALL,5510 Graham Rd ,,,PORT GRAHAM,AK,99603,09:00:00 - 08:00,13:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:32,253,"5510 Graham Rd, Port Graham, AK 99603",,09:00 AM - 01:00 PM,,ho62234679,false,true,,,,poll62234679
PORT LIONS,PORT LIONS CLERK'S OFFICE,207 SPRUCE DR,,,PORT LIONS,AK,99550,09:00:00 - 08:00,15:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:32,254,"207 Spruce Dr, Port Lions, AK 99550",,09:00 AM - 03:00 PM,,ho62061075,false,true,,,,poll62061075
PORT LIONS,PORT LIONS CLERK'S OFFICE,207 SPRUCE DR,,,PORT LIONS,AK,99550,09:00:00 - 08:00,15:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:32,255,"207 Spruce Dr, Port Lions, AK 99550",,09:00 AM - 03:00 PM,,ho62061075,false,true,,,,poll62061075
PORT LIONS,PORT LIONS CLERK'S OFFICE,207 SPRUCE DR,,,PORT LIONS,AK,99550,09:00:00 - 08:00,15:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:32,256,"207 Spruce Dr, Port Lions, AK 99550",,09:00 AM - 03:00 PM,,ho62061075,false,true,,,,poll62061075
TYONEK,TYONEK COMMUNITY HALL,100 A STREET,,,Tyonek,AK,99682,09:00:00 - 08:00,16:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:32,257,"100 A Street, Tyonek, AK 99682",,09:00 AM - 04:00 PM,,ho44662447,false,true,,,,poll44662447
TYONEK,TYONEK COMMUNITY HALL,100 A STREET,,,Tyonek,AK,99682,09:00:00 - 08:00,16:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:32,258,"100 A Street, Tyonek, AK 99682",,09:00 AM - 04:00 PM,,ho44662447,false,true,,,,poll44662447
TYONEK,TYONEK COMMUNITY HALL,100 A STREET,,,Tyonek,AK,99682,09:00:00 - 08:00,16:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:32,259,"100 A Street, Tyonek, AK 99682",,09:00 AM - 04:00 PM,,ho44662447,false,true,,,,poll44662447
YAKUTAT,YAKUTAT BOROUGH CLERK'S OFFICE,309 MAX ITALIO DR,,,Yakutat,AK,99689,09:00:00 - 08:00,16:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:32,260,"309 Max Italio Dr, Yakutat, AK 99689",,09:00 AM - 04:00 PM,,ho23358120,false,true,,,,poll23358120
YAKUTAT,YAKUTAT BOROUGH CLERK'S OFFICE,309 MAX ITALIO DR,,,Yakutat,AK,99689,09:00:00 - 08:00,16:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:32,261,"309 Max Italio Dr, Yakutat, AK 99689",,09:00 AM - 04:00 PM,,ho23358120,false,true,,,,poll23358120
YAKUTAT,YAKUTAT BOROUGH CLERK'S OFFICE,309 MAX ITALIO DR,,,Yakutat,AK,99689,09:00:00 - 08:00,16:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:32,262,"309 Max Italio Dr, Yakutat, AK 99689",,09:00 AM - 04:00 PM,,ho23358120,false,true,,,,poll23358120
KLUKWAN,CHILKAT INDIAN VILLAGE OFFICE,32 CHILKAT AVE,,,Haines,AK,99827,09:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:33,263,"32 Chilkat Ave, Haines, AK 99827",,09:00 AM - 05:00 PM,,ho85545682,false,true,,,,poll85545682
KLUKWAN,CHILKAT INDIAN VILLAGE OFFICE,32 CHILKAT AVE,,,Haines,AK,99827,09:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:33,264,"32 Chilkat Ave, Haines, AK 99827",,09:00 AM - 05:00 PM,,ho85545682,false,true,,,,poll85545682
KLUKWAN,CHILKAT INDIAN VILLAGE OFFICE,32 CHILKAT AVE,,,Haines,AK,99827,09:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:33,265,"32 Chilkat Ave, Haines, AK 99827",,09:00 AM - 05:00 PM,,ho85545682,false,true,,,,poll85545682
Gustavus City ,GUSTAVUS CITY CLERK'S OFFICE,1802 GUSTAVUS RD,,,Gustavus,AK,99826,09:00:00 - 08:00,16:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:33,266,"1802 Gustavus Rd, Gustavus, AK 99826",,09:00 AM - 04:00 PM,,ho66344974,false,true,,,,poll66344974
Gustavus City ,GUSTAVUS CITY CLERK'S OFFICE,1802 GUSTAVUS RD,,,Gustavus,AK,99826,09:00:00 - 08:00,16:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:33,267,"1802 Gustavus Rd, Gustavus, AK 99826",,09:00 AM - 04:00 PM,,ho66344974,false,true,,,,poll66344974
Gustavus City ,GUSTAVUS CITY CLERK'S OFFICE,1802 GUSTAVUS RD,,,Gustavus,AK,99826,09:00:00 - 08:00,16:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:33,268,"1802 Gustavus Rd, Gustavus, AK 99826",,09:00 AM - 04:00 PM,,ho66344974,false,true,,,,poll66344974
Angoon City,ANGOON CITY CLERK'S OFFICE, 700 Aandeinaatt St.,,,Angoon,AK,99820,09:00:00 - 08:00,16:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:35,269,"700 Aandeinaatt St., Angoon, AK 99820",,09:00 AM - 04:00 PM,,ho57465671,false,true,,,,poll57465671
Angoon City,ANGOON CITY CLERK'S OFFICE, 700 Aandeinaatt St.,,,Angoon,AK,99820,09:00:00 - 08:00,16:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:35,270,"700 Aandeinaatt St., Angoon, AK 99820",,09:00 AM - 04:00 PM,,ho57465671,false,true,,,,poll57465671
Angoon City,ANGOON CITY CLERK'S OFFICE, 700 Aandeinaatt St.,,,Angoon,AK,99820,09:00:00 - 08:00,16:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:35,271,"700 Aandeinaatt St., Angoon, AK 99820",,09:00 AM - 04:00 PM,,ho57465671,false,true,,,,poll57465671
Elfin Cove City,ELFIN COVE POST OFFICE, 1 MAIN ST,,,Elfin Cove,AK,99825,09:00:00 - 08:00,16:30:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:35,272,"1 Main St, Elfin Cove, AK 99825",,09:00 AM - 04:30 PM,,ho65544506,false,true,,,,poll65544506
Elfin Cove City,ELFIN COVE POST OFFICE, 1 MAIN ST,,,Elfin Cove,AK,99825,09:00:00 - 08:00,16:30:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:35,273,"1 Main St, Elfin Cove, AK 99825",,09:00 AM - 04:30 PM,,ho65544506,false,true,,,,poll65544506
Elfin Cove City,ELFIN COVE POST OFFICE, 1 MAIN ST,,,Elfin Cove,AK,99825,09:00:00 - 08:00,16:30:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:35,274,"1 Main St, Elfin Cove, AK 99825",,09:00 AM - 04:30 PM,,ho65544506,false,true,,,,poll65544506
Kake City ,KAKE CITY CLERK'S OFFICE,200 3RD AVE,,,Kake City,AK,99830,09:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:35,275,"200 3Rd Ave, Kake City, AK 99830",,09:00 AM - 05:00 PM,,ho21896621,false,true,,,,poll21896621
Kake City ,KAKE CITY CLERK'S OFFICE,200 3RD AVE,,,Kake City,AK,99830,09:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:35,276,"200 3Rd Ave, Kake City, AK 99830",,09:00 AM - 05:00 PM,,ho21896621,false,true,,,,poll21896621
Kake City ,KAKE CITY CLERK'S OFFICE,200 3RD AVE,,,Kake City,AK,99830,09:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:35,277,"200 3Rd Ave, Kake City, AK 99830",,09:00 AM - 05:00 PM,,ho21896621,false,true,,,,poll21896621
KLAWOCK,KLAWOCK CITY CLERK'S OFFICE,550 SUMMIT ST,,,Klawock,AK,99925,09:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:35,278,"550 Summit St, Klawock, AK 99925",,09:00 AM - 05:00 PM,,ho51698342,false,true,,,,poll51698342
KLAWOCK,KLAWOCK CITY CLERK'S OFFICE,550 SUMMIT ST,,,Klawock,AK,99925,09:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:35,279,"550 Summit St, Klawock, AK 99925",,09:00 AM - 05:00 PM,,ho51698342,false,true,,,,poll51698342
KLAWOCK,KLAWOCK CITY CLERK'S OFFICE,550 SUMMIT ST,,,Klawock,AK,99925,09:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:35,280,"550 Summit St, Klawock, AK 99925",,09:00 AM - 05:00 PM,,ho51698342,false,true,,,,poll51698342
TENAKEE SPRINGS,TENAKEE CITY CLERK'S OFFICE,707 E Tenakee Ave,,,Tenakee Springs,AK,99841,09:00:00 - 08:00,14:00:00 - 08:00,10/24/16,10/26/16,,ocd-division/country:us/state:ak/sldl:35,281,"707 E Tenakee Ave, Tenakee Springs, AK 99841",,09:00 AM - 02:00 PM,,ho55653521,false,true,,,,poll55653521
TENAKEE SPRINGS,TENAKEE CITY CLERK'S OFFICE,707 E Tenakee Ave,,,Tenakee Springs,AK,99841,09:00:00 - 08:00,14:00:00 - 08:00,10/31/16,11/2/16,,ocd-division/country:us/state:ak/sldl:35,282,"707 E Tenakee Ave, Tenakee Springs, AK 99841",,09:00 AM - 02:00 PM,,ho55653521,false,true,,,,poll55653521
TENAKEE SPRINGS,TENAKEE CITY CLERK'S OFFICE,707 E Tenakee Ave,,,Tenakee Springs,AK,99841,09:00:00 - 08:00,14:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:35,283,"707 E Tenakee Ave, Tenakee Springs, AK 99841",,09:00 AM - 02:00 PM,,ho55653521,false,true,,,,poll55653521
THORNE BAY,THORNE BAY CITY CLERK'S OFFICE,120 FREEMAN DR,,,Thorne Bay,AK,99919,09:00:00 - 08:00,12:00:00 - 08:00,11/4/16,11/4/16,,ocd-division/country:us/state:ak/sldl:35,284,"120 Freeman Dr, Thorne Bay, AK 99919",,09:00 AM - 12:00 PM,,ho69604870,false,true,,,,poll69604870
THORNE BAY,THORNE BAY CITY CLERK'S OFFICE,120 FREEMAN DR,,,Thorne Bay,AK,99919,09:00:00 - 08:00,12:00:00 - 08:00,10/28/16,10/28/16,,ocd-division/country:us/state:ak/sldl:35,285,"120 Freeman Dr, Thorne Bay, AK 99919",,09:00 AM - 12:00 PM,,ho69604870,false,true,,,,poll69604870
THORNE BAY,THORNE BAY CITY CLERK'S OFFICE,120 FREEMAN DR,,,Thorne Bay,AK,99919,09:00:00 - 08:00,16:00:00 - 08:00,10/24/16,10/27/16,,ocd-division/country:us/state:ak/sldl:35,286,"120 Freeman Dr, Thorne Bay, AK 99919",,09:00 AM - 04:00 PM,,ho69604870,false,true,,,,poll69604870
THORNE BAY,THORNE BAY CITY CLERK'S OFFICE,120 FREEMAN DR,,,Thorne Bay,AK,99919,09:00:00 - 08:00,16:00:00 - 08:00,10/31/16,11/3/16,,ocd-division/country:us/state:ak/sldl:35,287,"120 Freeman Dr, Thorne Bay, AK 99919",,09:00 AM - 04:00 PM,,ho69604870,false,true,,,,poll69604870
THORNE BAY,THORNE BAY CITY CLERK'S OFFICE,120 FREEMAN DR,,,Thorne Bay,AK,99919,09:00:00 - 08:00,16:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:35,288,"120 Freeman Dr, Thorne Bay, AK 99919",,09:00 AM - 04:00 PM,,ho69604870,false,true,,,,poll69604870
Hydaburg City ,HYDABURG CITY CLERK'S OFFICE,8TH STREET EXTENSION,,,Hydaburg,AK,99922,09:00:00 - 08:00,16:30:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:36,289,"8Th Street Extension, Hydaburg, AK 99922",,09:00 AM - 04:30 PM,,ho5741998,false,true,,,,poll5741998
Hydaburg City ,HYDABURG CITY CLERK'S OFFICE,8TH STREET EXTENSION,,,Hydaburg,AK,99922,09:00:00 - 08:00,16:30:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:36,290,"8Th Street Extension, Hydaburg, AK 99922",,09:00 AM - 04:30 PM,,ho5741998,false,true,,,,poll5741998
Hydaburg City ,HYDABURG CITY CLERK'S OFFICE,8TH STREET EXTENSION,,,Hydaburg,AK,99922,09:00:00 - 08:00,16:30:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:36,291,"8Th Street Extension, Hydaburg, AK 99922",,09:00 AM - 04:30 PM,,ho5741998,false,true,,,,poll5741998
Koliganek,NEW KOLIGANEK VILLAGE COUNCIL BUILDING,MAIN STREET,,,Koliganek,AK,99576,09:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:37,292,"Main Street, Koliganek, AK 99576",,09:00 AM - 05:00 PM,,ho61781258,false,true,,,,poll61781258
Koliganek,NEW KOLIGANEK VILLAGE COUNCIL BUILDING,MAIN STREET,,,Koliganek,AK,99576,09:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:37,293,"Main Street, Koliganek, AK 99576",,09:00 AM - 05:00 PM,,ho61781258,false,true,,,,poll61781258
Koliganek,NEW KOLIGANEK VILLAGE COUNCIL BUILDING,MAIN STREET,,,Koliganek,AK,99576,09:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:37,294,"Main Street, Koliganek, AK 99576",,09:00 AM - 05:00 PM,,ho61781258,false,true,,,,poll61781258
Kipnuk,QANGNAQ BUILDING,101 Council Drive,,,Kipnuk,AK,99614,09:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:38,295,"101 Council Drive, Kipnuk, AK 99614",,09:00 AM - 05:00 PM,,ho89377620,false,true,,,,poll89377620
Kipnuk,QANGNAQ BUILDING,101 Council Drive,,,Kipnuk,AK,99614,09:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:38,296,"101 Council Drive, Kipnuk, AK 99614",,09:00 AM - 05:00 PM,,ho89377620,false,true,,,,poll89377620
Kipnuk,QANGNAQ BUILDING,101 Council Drive,,,Kipnuk,AK,99614,09:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:38,297,"101 Council Drive, Kipnuk, AK 99614",,09:00 AM - 05:00 PM,,ho89377620,false,true,,,,poll89377620
Kaltag City ,KALTAG CITY OFFICE,12th Ave,,,KALTAG,AK,99748,09:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:39,298,"12Th Ave, Kaltag, AK 99748",,09:00 AM - 05:00 PM,,ho42937198,false,true,,,,poll42937198
Kaltag City ,KALTAG CITY OFFICE,12th Ave,,,KALTAG,AK,99748,09:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:39,299,"12Th Ave, Kaltag, AK 99748",,09:00 AM - 05:00 PM,,ho42937198,false,true,,,,poll42937198
Kaltag City ,KALTAG CITY OFFICE,12th Ave,,,KALTAG,AK,99748,09:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:39,300,"12Th Ave, Kaltag, AK 99748",,09:00 AM - 05:00 PM,,ho42937198,false,true,,,,poll42937198
Kivalina,CITY OF KIVALINA CONFERENCE ROOM,BERING STREET,,,Kivalina,AK,99750,09:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:40,301,"Bering Street, Kivalina, AK 99750",,09:00 AM - 05:00 PM,,ho26495685,false,true,,,,poll26495685
Kivalina,CITY OF KIVALINA CONFERENCE ROOM,BERING STREET,,,Kivalina,AK,99750,09:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:40,302,"Bering Street, Kivalina, AK 99750",,09:00 AM - 05:00 PM,,ho26495685,false,true,,,,poll26495685
Kivalina,CITY OF KIVALINA CONFERENCE ROOM,BERING STREET,,,Kivalina,AK,99750,09:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:40,303,"Bering Street, Kivalina, AK 99750",,09:00 AM - 05:00 PM,,ho26495685,false,true,,,,poll26495685
Birch Creek City,BIRCH CREEK TRIBAL COUNCIL OFFICE, 909 Cushman Street, Suite 207,,Fairbanks,AK,99701,09:00:00 - 08:00,15:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak,304,"909 Cushman Street, Fairbanks, AK 99701",,09:00 AM - 03:00 PM,,ho17999367,false,true,,,,poll17999367
Birch Creek City,BIRCH CREEK TRIBAL COUNCIL OFFICE, 909 Cushman Street, Suite 207,,Fairbanks,AK,99701,09:00:00 - 08:00,15:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak,305,"909 Cushman Street, Fairbanks, AK 99701",,09:00 AM - 03:00 PM,,ho17999367,false,true,,,,poll17999367
Birch Creek City,BIRCH CREEK TRIBAL COUNCIL OFFICE, 909 Cushman Street, Suite 207,,Fairbanks,AK,99701,09:00:00 - 08:00,15:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak,306,"909 Cushman Street, Fairbanks, AK 99701",,09:00 AM - 03:00 PM,,ho17999367,false,true,,,,poll17999367
Holy Cross City ,HOLY CROSS CITY OFFICE,"REGION III ELECTIONS OFFICE, 675 7TH AVE",Suite H3,,Fairbanks,AK,99701,09:00:00 - 08:00,15:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak,307,"Region Iii Elections Office, 675 7Th Ave, Fairbanks, AK 99701",,09:00 AM - 03:00 PM,,ho72413745,false,true,,,,poll72413745
Holy Cross City ,HOLY CROSS CITY OFFICE,"REGION III ELECTIONS OFFICE, 675 7TH AVE",Suite H3,,Fairbanks,AK,99701,09:00:00 - 08:00,15:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak,308,"Region Iii Elections Office, 675 7Th Ave, Fairbanks, AK 99701",,09:00 AM - 03:00 PM,,ho72413745,false,true,,,,poll72413745
Holy Cross City ,HOLY CROSS CITY OFFICE,"REGION III ELECTIONS OFFICE, 675 7TH AVE",Suite H3,,Fairbanks,AK,99701,09:00:00 - 08:00,15:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak,309,"Region Iii Elections Office, 675 7Th Ave, Fairbanks, AK 99701",,09:00 AM - 03:00 PM,,ho72413745,false,true,,,,poll72413745
Delta Junction City,BUSY BEE OFFICE SUPPLY, 1647 RICHARDSON HWY,,,Delta Junction,AK,99737,09:30:00 - 08:00,16:30:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:9,310,"1647 Richardson Hwy, Delta Junction, AK 99737",,09:30 AM - 04:30 PM,,ho4616276,false,true,,,,poll4616276
Delta Junction City,BUSY BEE OFFICE SUPPLY, 1647 RICHARDSON HWY,,,Delta Junction,AK,99737,09:30:00 - 08:00,16:30:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:9,311,"1647 Richardson Hwy, Delta Junction, AK 99737",,09:30 AM - 04:30 PM,,ho4616276,false,true,,,,poll4616276
Delta Junction City,BUSY BEE OFFICE SUPPLY, 1647 RICHARDSON HWY,,,Delta Junction,AK,99737,09:30:00 - 08:00,16:30:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:9,312,"1647 Richardson Hwy, Delta Junction, AK 99737",,09:30 AM - 04:30 PM,,ho4616276,false,true,,,,poll4616276
TRAPPER CREEK,TRAPPER CREEK PUBLIC LIBRARY,8901 E DEVONSHIRE DR,,,Drive Trapper Creek,AK,99683,10:00:00 - 08:00,15:00:00 - 08:00,10/27/16,10/27/16,,ocd-division/country:us/state:ak/sldl:10,313,"8901 E Devonshire Dr, Drive Trapper Creek, AK 99683",,10:00 AM - 03:00 PM,,ho25637463,false,true,,,,poll25637463
TRAPPER CREEK,TRAPPER CREEK PUBLIC LIBRARY,8901 E DEVONSHIRE DR,,,Drive Trapper Creek,AK,99683,10:00:00 - 08:00,15:00:00 - 08:00,11/3/16,11/3/16,,ocd-division/country:us/state:ak/sldl:10,314,"8901 E Devonshire Dr, Drive Trapper Creek, AK 99683",,10:00 AM - 03:00 PM,,ho25637463,false,true,,,,poll25637463
NANWALEK,NANWALEK COMMUNITY CENTER,700 N Main St,,,Nanwalek ,AK,99603,10:00:00 - 08:00,14:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:32,315,"700 N Main St, Nanwalek , AK 99603",,10:00 AM - 02:00 PM,,ho43303059,false,true,,,,poll43303059
NANWALEK,NANWALEK COMMUNITY CENTER,700 N Main St,,,Nanwalek ,AK,99603,10:00:00 - 08:00,14:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:32,316,"700 N Main St, Nanwalek , AK 99603",,10:00 AM - 02:00 PM,,ho43303059,false,true,,,,poll43303059
NANWALEK,NANWALEK COMMUNITY CENTER,700 N Main St,,,Nanwalek ,AK,99603,10:00:00 - 08:00,14:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:32,317,"700 N Main St, Nanwalek , AK 99603",,10:00 AM - 02:00 PM,,ho43303059,false,true,,,,poll43303059
OUZINKIE,OUZINKIE CLERK'S OFFICE,3RD AND C ST,,,OUZINKIE,AK,99644,10:00:00 - 08:00,12:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:32,318,"3Rd And C St, Ouzinkie, AK 99644",,10:00 AM - 12:00 PM,,ho38797090,false,true,,,,poll38797090
OUZINKIE,OUZINKIE CLERK'S OFFICE,3RD AND C ST,,,OUZINKIE,AK,99644,10:00:00 - 08:00,12:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:32,319,"3Rd And C St, Ouzinkie, AK 99644",,10:00 AM - 12:00 PM,,ho38797090,false,true,,,,poll38797090
OUZINKIE,OUZINKIE CLERK'S OFFICE,3RD AND C ST,,,OUZINKIE,AK,99644,10:00:00 - 08:00,12:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:32,320,"3Rd And C St, Ouzinkie, AK 99644",,10:00 AM - 12:00 PM,,ho38797090,false,true,,,,poll38797090
SELDOVIA,SELDOVIA CITY CLERK'S OFFICE,235 DOCK ST,,,SELDOVIA,AK,99663,10:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:32,321,"235 Dock St, Seldovia, AK 99663",,10:00 AM - 05:00 PM,,ho3934603,false,true,,,,poll3934603
SELDOVIA,SELDOVIA CITY CLERK'S OFFICE,235 DOCK ST,,,SELDOVIA,AK,99663,10:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:32,322,"235 Dock St, Seldovia, AK 99663",,10:00 AM - 05:00 PM,,ho3934603,false,true,,,,poll3934603
Coffman Cove City,COFFMAN COVE CITY CLERK'S OFFICE, 310 HARBOR AVE,,,Coffman Cove,AK,99918,10:00:00 - 08:00,14:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:35,323,"310 Harbor Ave, Coffman Cove, AK 99918",,10:00 AM - 02:00 PM,,ho36845721,false,true,,,,poll36845721
Coffman Cove City,COFFMAN COVE CITY CLERK'S OFFICE, 310 HARBOR AVE,,,Coffman Cove,AK,99918,10:00:00 - 08:00,14:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:35,324,"310 Harbor Ave, Coffman Cove, AK 99918",,10:00 AM - 02:00 PM,,ho36845721,false,true,,,,poll36845721
Coffman Cove City,COFFMAN COVE CITY CLERK'S OFFICE, 310 HARBOR AVE,,,Coffman Cove,AK,99918,10:00:00 - 08:00,14:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:35,325,"310 Harbor Ave, Coffman Cove, AK 99918",,10:00 AM - 02:00 PM,,ho36845721,false,true,,,,poll36845721
SELDOVIA,SELDOVIA CITY CLERK'S OFFICE,235 DOCK ST,,,SELDOVIA,AK,99663,10:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:36,326,"235 Dock St, Seldovia, AK 99663",,10:00 AM - 05:00 PM,,ho3934603,false,true,,,,poll3934603
WRANGELL,WRANGELL BOROUGH CLERK'S OFFICE,205 BRUEGER,,,Wrangell,AK,99929,10:00:00 - 08:00,17:00:00 - 08:00,10/24/16,10/28/16,,ocd-division/country:us/state:ak/sldl:36,327,"205 Brueger, Wrangell, AK 99929",,10:00 AM - 05:00 PM,,ho50526538,false,true,,,,poll50526538
WRANGELL,WRANGELL BOROUGH CLERK'S OFFICE,205 BRUEGER,,,Wrangell,AK,99929,10:00:00 - 08:00,17:00:00 - 08:00,10/31/16,11/4/16,,ocd-division/country:us/state:ak/sldl:36,328,"205 Brueger, Wrangell, AK 99929",,10:00 AM - 05:00 PM,,ho50526538,false,true,,,,poll50526538
WRANGELL,WRANGELL BOROUGH CLERK'S OFFICE,205 BRUEGER,,,Wrangell,AK,99929,10:00:00 - 08:00,17:00:00 - 08:00,11/7/16,11/7/16,,ocd-division/country:us/state:ak/sldl:36,329,"205 Brueger, Wrangell, AK 99929",,10:00 AM - 05:00 PM,,ho50526538,false,true,,,,poll50526538
