address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
"9250 Highway 150, Greenville, IN 47124",,10:00 AM - 07:00 PM,,ho1558373,false,true,,,,poll29169877
"9251 Highway 150, Greenville, IN 47124",,08:00 AM - 04:00 PM,,ho62796002,false,true,,,,poll36856527
"6614 State Rd 64, Georgetown, IN 47122",,08:00 AM - 04:00 PM,,ho1205588,false,true,,,,poll80867376
"6615 State Rd 64, Georgetown, IN 47122",,10:00 AM - 07:00 PM,,ho2048450,false,true,,,,poll86698377
"6616 State Rd 64, Georgetown, IN 47122",,08:00 AM - 04:00 PM,,ho7973605,false,true,,,,poll30049856
"2796 Charlestown Road, New Albany, IN 47150",,08:00 AM - 04:00 PM,,ho99511808,false,true,,,,poll93939898
"2797 Charlestown Road, New Albany, IN 47150",,08:00 AM - 04:00 PM,,ho289680,false,true,,,,poll20660639
"2043 Silver Street, New Albany, IN 47150",,08:00 AM - 04:00 PM,,ho69073040,false,true,,,,poll46002728
"2044 Silver Street, New Albany, IN 47150",,08:00 AM - 04:00 PM,,ho93460939,false,true,,,,poll23500297
"301 4th St., Covington, IN 47932",,08:00 AM - 12:00 PM,,ho90587306,false,true,,,,poll3316669
"459 Main Street, Brookville, IN 47012",,08:30 AM - 12:00 PM,,ho5267072,false,true,,,,poll46421344
"815 N Main St, Rochester, IN 46975",,08:00 AM - 12:00 PM,,ho6612926,false,true,,,,poll60259236
"101 N. Main St., Princeton, IN 47670",,09:00 AM - 04:00 PM,,ho67428094,false,true,,,,poll19763318
"101 E. 4th Street, Room B-9, Marion, IN 46952",,08:00 AM - 04:00 PM,,ho84786428,false,true,,,,poll79884962
"1 E. Main St., Bloomfield, IN 47424",,08:00 AM - 04:00 PM,,ho90370311,false,true,,,,poll99733605
"1 Hamilton County Square, Suite 106, Noblesville, IN 46060",,08:00 AM - 04:30 PM,,ho55288363,false,true,,,,poll41074162
"55 4th Ave SE, Carmel, IN 46032",,02:00 PM - 07:00 PM,,ho28564172,false,true,,,,poll89167529
"One Municipal Drive, Fishers, IN 46038",,12:00 PM - 05:00 PM,,ho57826284,false,true,,,,poll752916
"9 East Main Street, Room 213, Greenfield, IN 46140",,08:00 AM - 04:00 PM,,ho44962793,false,true,,,,poll68701776
"6280 W 800 North, McCordsville, IN 46055",,08:00 AM - 04:00 PM,,ho68689436,false,true,,,,poll95392147
"1672 N 600 West, Greenfield, IN 46140",,08:00 AM - 04:00 PM,,ho55234020,false,true,,,,poll80509286
"900 W McKenzie Rd., Greenfield, IN 46140",,01:00 PM - 07:00 PM,,ho92766747,false,true,,,,poll32895215
"5087 W US HWY 52, New Palestine, IN 46163",,01:00 PM - 07:00 PM,,ho14192706,false,true,,,,poll20930240
"300 North Capitol Avenue, Room 203, Corydon, IN 47112",,08:00 AM - 11:30 AM,,ho17321937,false,true,,,,poll91209239
"355 S Washington St., Suite 218, Danville, IN 46122",,08:00 AM - 04:00 PM,,ho54834976,false,true,,,,poll44731939
"498 N Avon Ave, Avon, IN 46123",,02:00 PM - 07:00 PM,,ho31236537,false,true,,,,poll65821189
"450 S Jefferson St., Avon, IN 46123",,02:00 PM - 07:00 PM,,ho19843907,false,true,,,,poll70685577
"1120 Stafford Rd, Plainfield , IN 46168",,02:00 PM - 07:00 PM,,ho87266997,false,true,,,,poll80399450
"1215 Race St, Suite 130, New Castle, IN 47362",,08:00 AM - 01:00 PM,,ho75487507,false,true,,,,poll69579558
"120 E Mulberry, Kokomo, IN 46901",,08:00 AM - 04:00 PM,,ho91870953,false,true,,,,poll74947160
"1030 N Purdum, Kokomo, IN 46901",,09:00 AM - 09:00 PM,,ho27383346,false,true,,,,poll79230959
"2600 W Alto Rd, Kokomo, IN 46901",,09:00 AM - 09:00 PM,,ho91954500,false,true,,,,poll36701715
"421 S Harrison St, Greentown, IN 46963",,09:00 AM - 09:00 PM,,ho64305709,false,true,,,,poll40350730
"1916 E Markland, Kokomo, IN 46901",,09:00 AM - 09:00 PM,,ho57654198,false,true,,,,poll48490488
"700 E Firmin Street, Kokomo, IN 46901",,09:00 AM - 09:00 PM,,ho40021949,false,true,,,,poll87737407
"4223W Co Rd 350 N, Kokomo, IN 46901",,09:00 AM - 09:00 PM,,ho43448956,false,true,,,,poll14763717
"555 N Liberty, Russiaville, IN 46979",,09:00 AM - 09:00 PM,,ho39872286,false,true,,,,poll29410908
"3794 E 300 St, Kokomo, IN 46901",,09:00 AM - 09:00 PM,,ho57485363,false,true,,,,poll27786421
"201 North Jefferson Street, Huntington, IN 46750",,09:00 AM - 04:00 PM,,ho97477648,false,true,,,,poll38652176
"150 W Sparks St., Markle, IN 46770",,11:00 AM - 07:00 PM,,ho6624996,false,true,,,,poll30986107
"1410 S. Jefferson St., Huntington, IN 46750",,11:00 AM - 07:00 PM,,ho50351381,false,true,,,,poll48152385
"66 Main St., Andrews, IN 46702",,11:00 AM - 07:00 PM,,ho36317964,false,true,,,,poll74698440
"1160 W - 500 N, Huntington, IN 46750",,07:00 AM - 03:00 PM,,ho60448225,false,true,,,,poll55464030
"9524 US 24 N, Roanoke, IN 46783",,11:00 AM - 07:00 PM,,ho37952533,false,true,,,,poll54476327
"111 S. Main Street, Brownstown, IN 47220",,08:00 AM - 04:30 PM,,ho57055093,false,true,,,,poll16762611
"1420 Corporate Way, Seymour, IN 47274",,08:00 AM - 04:00 PM,,ho13596072,false,true,,,,poll8710814
"115 West Washington St., Suite 204, Rensselaer, IN 47978",,08:00 AM - 12:00 PM,,ho53160905,false,true,,,,poll39586594
