ocd-division,county,name,address_one,address_two,city,state,zip,start_time,end_time,start_date,end_date,appt1,appt2,app3,subject_to_change,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
ocd-division/country:us/state:ia/county:louisa,Louisa County,,117 S. Main,,Wapello,IA,52653,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,False,False,False,,518,"117 S. Main, Wapello, IA 52653",,08:00 AM-04:30 PM,,ho71534727,false,true,,,,poll68651735
ocd-division/country:us/state:ia/county:louisa,Louisa County,,117 S. Main,,Wapello,IA,52653,08:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,519,"117 S. Main, Wapello, IA 52653",,08:00 AM-05:00 PM,,ho71534727,false,true,,,,poll68651735
ocd-division/country:us/state:ia/county:louisa,Louisa County,,117 S. Main,,Wapello,IA,52653,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,False,False,False,,520,"117 S. Main, Wapello, IA 52653",,08:00 AM-04:30 PM,,ho71534727,false,true,,,,poll68651735
ocd-division/country:us/state:ia/county:lucas,Lucas County,,916 Braden Avenue,,Chariton,IA,50049,08:00:00 - 05:00,16:00:00 - 05:00,9/29/16,9/30/16,False,False,False,,521,"916 Braden Avenue, Chariton, IA 50049",,08:00 AM-04:00 PM,,ho36184342,false,true,,,,poll13921507
ocd-division/country:us/state:ia/county:lucas,Lucas County,,916 Braden Avenue,,Chariton,IA,50049,08:00:00 - 05:00,16:00:00 - 05:00,10/3/16,10/7/16,False,False,False,,522,"916 Braden Avenue, Chariton, IA 50049",,08:00 AM-04:00 PM,,ho36184342,false,true,,,,poll13921507
ocd-division/country:us/state:ia/county:lucas,Lucas County,,916 Braden Avenue,,Chariton,IA,50049,08:00:00 - 05:00,16:00:00 - 05:00,10/10/16,10/14/16,False,False,False,,523,"916 Braden Avenue, Chariton, IA 50049",,08:00 AM-04:00 PM,,ho36184342,false,true,,,,poll13921507
ocd-division/country:us/state:ia/county:lucas,Lucas County,,916 Braden Avenue,,Chariton,IA,50049,08:00:00 - 05:00,16:00:00 - 05:00,10/17/16,10/21/16,False,False,False,,524,"916 Braden Avenue, Chariton, IA 50049",,08:00 AM-04:00 PM,,ho36184342,false,true,,,,poll13921507
ocd-division/country:us/state:ia/county:lucas,Lucas County,,916 Braden Avenue,,Chariton,IA,50049,08:00:00 - 05:00,16:00:00 - 05:00,10/24/16,10/28/16,False,False,False,,525,"916 Braden Avenue, Chariton, IA 50049",,08:00 AM-04:00 PM,,ho36184342,false,true,,,,poll13921507
ocd-division/country:us/state:ia/county:lucas,Lucas County,,916 Braden Avenue,,Chariton,IA,50049,08:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,526,"916 Braden Avenue, Chariton, IA 50049",,08:00 AM-05:00 PM,,ho36184342,false,true,,,,poll13921507
ocd-division/country:us/state:ia/county:lucas,Lucas County,,916 Braden Avenue,,Chariton,IA,50049,08:00:00 - 05:00,16:00:00 - 05:00,10/31/16,11/4/16,False,False,False,,527,"916 Braden Avenue, Chariton, IA 50049",,08:00 AM-04:00 PM,,ho36184342,false,true,,,,poll13921507
ocd-division/country:us/state:ia/county:lucas,Lucas County,,916 Braden Avenue,,Chariton,IA,50049,09:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,528,"916 Braden Avenue, Chariton, IA 50049",,09:00 AM-05:00 PM,,ho36184342,false,true,,,,poll13921507
ocd-division/country:us/state:ia/county:lucas,Lucas County,,916 Braden Avenue,,Chariton,IA,50049,08:00:00 - 06:00,16:00:00 - 06:00,11/7/16,11/7/16,False,False,False,,529,"916 Braden Avenue, Chariton, IA 50049",,08:00 AM-04:00 PM,,ho36184342,false,true,,,,poll13921507
ocd-division/country:us/state:ia/county:lyon,Lyon County,,206 S. 2nd Avenue,,Rock Rapids,IA,51246,08:00:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,False,False,False,,530,"206 S. 2nd Avenue, Rock Rapids, IA 51246",,08:00 AM-04:30 PM,,ho45164940,false,true,,,,poll25429887
ocd-division/country:us/state:ia/county:lyon,Lyon County,,206 S. 2nd Avenue,,Rock Rapids,IA,51246,08:00:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,False,False,False,,531,"206 S. 2nd Avenue, Rock Rapids, IA 51246",,08:00 AM-04:30 PM,,ho45164940,false,true,,,,poll25429887
ocd-division/country:us/state:ia/county:lyon,Lyon County,,206 S. 2nd Avenue,,Rock Rapids,IA,51246,08:00:00 - 05:00,16:30:00 - 05:00,10/10/16,10/14/16,False,False,False,,532,"206 S. 2nd Avenue, Rock Rapids, IA 51246",,08:00 AM-04:30 PM,,ho45164940,false,true,,,,poll25429887
ocd-division/country:us/state:ia/county:lyon,Lyon County,,206 S. 2nd Avenue,,Rock Rapids,IA,51246,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,False,False,False,,533,"206 S. 2nd Avenue, Rock Rapids, IA 51246",,08:00 AM-04:30 PM,,ho45164940,false,true,,,,poll25429887
ocd-division/country:us/state:ia/county:lyon,Lyon County,,206 S. 2nd Avenue,,Rock Rapids,IA,51246,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,False,False,False,,534,"206 S. 2nd Avenue, Rock Rapids, IA 51246",,08:00 AM-04:30 PM,,ho45164940,false,true,,,,poll25429887
ocd-division/country:us/state:ia/county:lyon,Lyon County,,206 S. 2nd Avenue,,Rock Rapids,IA,51246,08:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,535,"206 S. 2nd Avenue, Rock Rapids, IA 51246",,08:00 AM-05:00 PM,,ho45164940,false,true,,,,poll25429887
ocd-division/country:us/state:ia/county:lyon,Lyon County,,206 S. 2nd Avenue,,Rock Rapids,IA,51246,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,False,False,False,,536,"206 S. 2nd Avenue, Rock Rapids, IA 51246",,08:00 AM-04:30 PM,,ho45164940,false,true,,,,poll25429887
ocd-division/country:us/state:ia/county:lyon,Lyon County,,206 S. 2nd Avenue,,Rock Rapids,IA,51246,09:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,537,"206 S. 2nd Avenue, Rock Rapids, IA 51246",,09:00 AM-05:00 PM,,ho45164940,false,true,,,,poll25429887
ocd-division/country:us/state:ia/county:lyon,Lyon County,,206 S. 2nd Avenue,,Rock Rapids,IA,51246,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,False,False,False,,538,"206 S. 2nd Avenue, Rock Rapids, IA 51246",,08:00 AM-04:30 PM,,ho45164940,false,true,,,,poll25429887
ocd-division/country:us/state:ia/county:madison,Madison County,,112 N. 1st St,,Winterset,IA,50273,08:00:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,False,False,False,,539,"112 N. 1st St, Winterset, IA 50273",,08:00 AM-04:30 PM,,ho52390336,false,true,,,,poll8011744
ocd-division/country:us/state:ia/county:madison,Madison County,,112 N. 1st St,,Winterset,IA,50273,08:00:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,False,False,False,,540,"112 N. 1st St, Winterset, IA 50273",,08:00 AM-04:30 PM,,ho52390336,false,true,,,,poll8011744
ocd-division/country:us/state:ia/county:madison,Madison County,,112 N. 1st St,,Winterset,IA,50273,08:00:00 - 05:00,16:30:00 - 05:00,10/10/16,10/14/16,False,False,False,,541,"112 N. 1st St, Winterset, IA 50273",,08:00 AM-04:30 PM,,ho52390336,false,true,,,,poll8011744
ocd-division/country:us/state:ia/county:madison,Madison County,,112 N. 1st St,,Winterset,IA,50273,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,False,False,False,,542,"112 N. 1st St, Winterset, IA 50273",,08:00 AM-04:30 PM,,ho52390336,false,true,,,,poll8011744
ocd-division/country:us/state:ia/county:madison,Madison County,,112 N. 1st St,,Winterset,IA,50273,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,False,False,False,,543,"112 N. 1st St, Winterset, IA 50273",,08:00 AM-04:30 PM,,ho52390336,false,true,,,,poll8011744
ocd-division/country:us/state:ia/county:madison,Madison County,,112 N. 1st St,,Winterset,IA,50273,08:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,544,"112 N. 1st St, Winterset, IA 50273",,08:00 AM-05:00 PM,,ho52390336,false,true,,,,poll8011744
ocd-division/country:us/state:ia/county:madison,Madison County,,112 N. 1st St,,Winterset,IA,50273,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,False,False,False,,545,"112 N. 1st St, Winterset, IA 50273",,08:00 AM-04:30 PM,,ho52390336,false,true,,,,poll8011744
ocd-division/country:us/state:ia/county:madison,Madison County,,112 N. 1st St,,Winterset,IA,50273,08:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,546,"112 N. 1st St, Winterset, IA 50273",,08:00 AM-05:00 PM,,ho52390336,false,true,,,,poll8011744
ocd-division/country:us/state:ia/county:madison,Madison County,,112 N. 1st St,,Winterset,IA,50273,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,False,False,False,,547,"112 N. 1st St, Winterset, IA 50273",,08:00 AM-04:30 PM,,ho52390336,false,true,,,,poll8011744
ocd-division/country:us/state:ia/county:mahaska,Mahaska County,,106 S. 1st St,,Oskaloosa,IA,52577,08:00:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,False,False,False,,548,"106 S. 1st St, Oskaloosa, IA 52577",,08:00 AM-04:30 PM,,ho44719990,false,true,,,,poll27817179
ocd-division/country:us/state:ia/county:mahaska,Mahaska County,,106 S. 1st St,,Oskaloosa,IA,52577,08:00:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,False,False,False,,549,"106 S. 1st St, Oskaloosa, IA 52577",,08:00 AM-04:30 PM,,ho44719990,false,true,,,,poll27817179
ocd-division/country:us/state:ia/county:mahaska,Mahaska County,,106 S. 1st St,,Oskaloosa,IA,52577,08:00:00 - 05:00,16:30:00 - 05:00,10/10/16,10/14/16,False,False,False,,550,"106 S. 1st St, Oskaloosa, IA 52577",,08:00 AM-04:30 PM,,ho44719990,false,true,,,,poll27817179
ocd-division/country:us/state:ia/county:mahaska,Mahaska County,,106 S. 1st St,,Oskaloosa,IA,52577,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,False,False,False,,551,"106 S. 1st St, Oskaloosa, IA 52577",,08:00 AM-04:30 PM,,ho44719990,false,true,,,,poll27817179
ocd-division/country:us/state:ia/county:mahaska,Mahaska County,,106 S. 1st St,,Oskaloosa,IA,52577,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,False,False,False,,552,"106 S. 1st St, Oskaloosa, IA 52577",,08:00 AM-04:30 PM,,ho44719990,false,true,,,,poll27817179
ocd-division/country:us/state:ia/county:mahaska,Mahaska County,,106 S. 1st St,,Oskaloosa,IA,52577,08:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,553,"106 S. 1st St, Oskaloosa, IA 52577",,08:00 AM-05:00 PM,,ho44719990,false,true,,,,poll27817179
ocd-division/country:us/state:ia/county:mahaska,Mahaska County,,106 S. 1st St,,Oskaloosa,IA,52577,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,False,False,False,,554,"106 S. 1st St, Oskaloosa, IA 52577",,08:00 AM-04:30 PM,,ho44719990,false,true,,,,poll27817179
ocd-division/country:us/state:ia/county:mahaska,Mahaska County,,106 S. 1st St,,Oskaloosa,IA,52577,09:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,555,"106 S. 1st St, Oskaloosa, IA 52577",,09:00 AM-05:00 PM,,ho44719990,false,true,,,,poll27817179
ocd-division/country:us/state:ia/county:mahaska,Mahaska County,,106 S. 1st St,,Oskaloosa,IA,52577,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,False,False,False,,556,"106 S. 1st St, Oskaloosa, IA 52577",,08:00 AM-04:30 PM,,ho44719990,false,true,,,,poll27817179
ocd-division/country:us/state:ia/county:marion,Marion County,,214 E. Main,,Knoxville,IA,50138,08:00:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,False,False,False,,557,"214 E. Main, Knoxville, IA 50138",,08:00 AM-04:30 PM,,ho84575394,false,true,,,,poll71899369
ocd-division/country:us/state:ia/county:marion,Marion County,,214 E. Main,,Knoxville,IA,50138,08:00:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,False,False,False,,558,"214 E. Main, Knoxville, IA 50138",,08:00 AM-04:30 PM,,ho84575394,false,true,,,,poll71899369
ocd-division/country:us/state:ia/county:marion,Marion County,,214 E. Main,,Knoxville,IA,50138,08:00:00 - 05:00,16:30:00 - 05:00,10/10/16,10/14/16,False,False,False,,559,"214 E. Main, Knoxville, IA 50138",,08:00 AM-04:30 PM,,ho84575394,false,true,,,,poll71899369
ocd-division/country:us/state:ia/county:marion,Marion County,,214 E. Main,,Knoxville,IA,50138,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,False,False,False,,560,"214 E. Main, Knoxville, IA 50138",,08:00 AM-04:30 PM,,ho84575394,false,true,,,,poll71899369
ocd-division/country:us/state:ia/county:marion,Marion County,,214 E. Main,,Knoxville,IA,50138,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,False,False,False,,561,"214 E. Main, Knoxville, IA 50138",,08:00 AM-04:30 PM,,ho84575394,false,true,,,,poll71899369
ocd-division/country:us/state:ia/county:marion,Marion County,,214 E. Main,,Knoxville,IA,50138,08:00:00 - 05:00,16:30:00 - 05:00,10/29/16,10/29/16,False,False,False,,562,"214 E. Main, Knoxville, IA 50138",,08:00 AM-04:30 PM,,ho84575394,false,true,,,,poll71899369
ocd-division/country:us/state:ia/county:marion,Marion County,,214 E. Main,,Knoxville,IA,50138,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,False,False,False,,563,"214 E. Main, Knoxville, IA 50138",,08:00 AM-04:30 PM,,ho84575394,false,true,,,,poll71899369
ocd-division/country:us/state:ia/county:marion,Marion County,,214 E. Main,,Knoxville,IA,50138,08:00:00 - 05:00,16:30:00 - 05:00,11/5/16,11/5/16,False,False,False,,564,"214 E. Main, Knoxville, IA 50138",,08:00 AM-04:30 PM,,ho84575394,false,true,,,,poll71899369
ocd-division/country:us/state:ia/county:marion,Marion County,,214 E. Main,,Knoxville,IA,50138,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,False,False,False,,565,"214 E. Main, Knoxville, IA 50138",,08:00 AM-04:30 PM,,ho84575394,false,true,,,,poll71899369
ocd-division/country:us/state:ia/county:marshall,Marshall County,,1 E. Main St,,Marshalltown,IA,50158,08:00:00 - 05:00,16:30:00 - 06:00,9/29/16,9/30/16,False,False,False,,566,"1 E. Main St, Marshalltown, IA 50158",,08:00 AM-04:30 PM,,ho87962955,false,true,,,,poll63505747
ocd-division/country:us/state:ia/county:marshall,Marshall County,,1 E. Main St,,Marshalltown,IA,50158,08:00:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,False,False,False,,567,"1 E. Main St, Marshalltown, IA 50158",,08:00 AM-04:30 PM,,ho87962955,false,true,,,,poll63505747
ocd-division/country:us/state:ia/county:marshall,Marshall County,,1 E. Main St,,Marshalltown,IA,50158,08:00:00 - 05:00,16:30:00 - 05:00,10/10/16,10/14/16,False,False,False,,568,"1 E. Main St, Marshalltown, IA 50158",,08:00 AM-04:30 PM,,ho87962955,false,true,,,,poll63505747
ocd-division/country:us/state:ia/county:marshall,Marshall County,,1 E. Main St,,Marshalltown,IA,50158,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,False,False,False,,569,"1 E. Main St, Marshalltown, IA 50158",,08:00 AM-04:30 PM,,ho87962955,false,true,,,,poll63505747
ocd-division/country:us/state:ia/county:marshall,Marshall County,,1 E. Main St,,Marshalltown,IA,50158,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,False,False,False,,570,"1 E. Main St, Marshalltown, IA 50158",,08:00 AM-04:30 PM,,ho87962955,false,true,,,,poll63505747
ocd-division/country:us/state:ia/county:marshall,Marshall County,,1 E. Main St,,Marshalltown,IA,50158,08:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,571,"1 E. Main St, Marshalltown, IA 50158",,08:00 AM-05:00 PM,,ho87962955,false,true,,,,poll63505747
ocd-division/country:us/state:ia/county:marshall,Marshall County,,1 E. Main St,,Marshalltown,IA,50158,08:00:00 - 05:00,12:00:00 - 05:00,10/30/16,10/30/16,False,False,False,,572,"1 E. Main St, Marshalltown, IA 50158",,08:00 AM-12:00 PM,,ho87962955,false,true,,,,poll63505747
ocd-division/country:us/state:ia/county:marshall,Marshall County,,1 E. Main St,,Marshalltown,IA,50158,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,False,False,False,,573,"1 E. Main St, Marshalltown, IA 50158",,08:00 AM-04:30 PM,,ho87962955,false,true,,,,poll63505747
ocd-division/country:us/state:ia/county:marshall,Marshall County,,1 E. Main St,,Marshalltown,IA,50158,08:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,574,"1 E. Main St, Marshalltown, IA 50158",,08:00 AM-05:00 PM,,ho87962955,false,true,,,,poll63505747
ocd-division/country:us/state:ia/county:marshall,Marshall County,,1 E. Main St,,Marshalltown,IA,50158,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,False,False,False,,575,"1 E. Main St, Marshalltown, IA 50158",,08:00 AM-04:30 PM,,ho87962955,false,true,,,,poll63505747
ocd-division/country:us/state:ia/county:mills,Mills County,,418 Sharp St,,Glenwood,IA,51534,08:00:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,False,False,False,,576,"418 Sharp St, Glenwood, IA 51534",,08:00 AM-04:30 PM,,ho91798647,false,true,,,,poll92353441
ocd-division/country:us/state:ia/county:mills,Mills County,,418 Sharp St,,Glenwood,IA,51534,08:00:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,False,False,False,,577,"418 Sharp St, Glenwood, IA 51534",,08:00 AM-04:30 PM,,ho91798647,false,true,,,,poll92353441
ocd-division/country:us/state:ia/county:mills,Mills County,,418 Sharp St,,Glenwood,IA,51534,08:00:00 - 05:00,16:30:00 - 05:00,10/10/16,10/14/16,False,False,False,,578,"418 Sharp St, Glenwood, IA 51534",,08:00 AM-04:30 PM,,ho91798647,false,true,,,,poll92353441
ocd-division/country:us/state:ia/county:mills,Mills County,,418 Sharp St,,Glenwood,IA,51534,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,False,False,False,,579,"418 Sharp St, Glenwood, IA 51534",,08:00 AM-04:30 PM,,ho91798647,false,true,,,,poll92353441
ocd-division/country:us/state:ia/county:mills,Mills County,,418 Sharp St,,Glenwood,IA,51534,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,False,False,False,,580,"418 Sharp St, Glenwood, IA 51534",,08:00 AM-04:30 PM,,ho91798647,false,true,,,,poll92353441
ocd-division/country:us/state:ia/county:mills,Mills County,,418 Sharp St,,Glenwood,IA,51534,09:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,581,"418 Sharp St, Glenwood, IA 51534",,09:00 AM-05:00 PM,,ho91798647,false,true,,,,poll92353441
ocd-division/country:us/state:ia/county:mills,Mills County,,418 Sharp St,,Glenwood,IA,51534,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,False,False,False,,582,"418 Sharp St, Glenwood, IA 51534",,08:00 AM-04:30 PM,,ho91798647,false,true,,,,poll92353441
ocd-division/country:us/state:ia/county:mills,Mills County,,418 Sharp St,,Glenwood,IA,51534,09:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,583,"418 Sharp St, Glenwood, IA 51534",,09:00 AM-05:00 PM,,ho91798647,false,true,,,,poll92353441
ocd-division/country:us/state:ia/county:mills,Mills County,,418 Sharp St,,Glenwood,IA,51534,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,False,False,False,,584,"418 Sharp St, Glenwood, IA 51534",,08:00 AM-04:30 PM,,ho91798647,false,true,,,,poll92353441
ocd-division/country:us/state:ia/county:mitchell,Mitchell County,,212 S. 5th St.,,Osage,IA,50461,08:00:00 - 06:00,16:30:00 - 06:00,9/29/16,9/30/16,False,False,False,,585,"212 S. 5th St., Osage, IA 50461",,08:00 AM-04:30 PM,,ho54314232,false,true,,,,poll4615718
ocd-division/country:us/state:ia/county:mitchell,Mitchell County,,212 S. 5th St.,,Osage,IA,50461,08:00:00 - 06:00,16:30:00 - 06:00,10/3/16,10/7/16,False,False,False,,586,"212 S. 5th St., Osage, IA 50461",,08:00 AM-04:30 PM,,ho54314232,false,true,,,,poll4615718
ocd-division/country:us/state:ia/county:mitchell,Mitchell County,,212 S. 5th St.,,Osage,IA,50461,08:00:00 - 06:00,16:30:00 - 06:00,10/10/16,10/14/16,False,False,False,,587,"212 S. 5th St., Osage, IA 50461",,08:00 AM-04:30 PM,,ho54314232,false,true,,,,poll4615718
ocd-division/country:us/state:ia/county:mitchell,Mitchell County,,212 S. 5th St.,,Osage,IA,50461,08:00:00 - 06:00,16:30:00 - 06:00,10/17/16,10/21/16,False,False,False,,588,"212 S. 5th St., Osage, IA 50461",,08:00 AM-04:30 PM,,ho54314232,false,true,,,,poll4615718
ocd-division/country:us/state:ia/county:mitchell,Mitchell County,,212 S. 5th St.,,Osage,IA,50461,08:00:00 - 06:00,16:30:00 - 06:00,10/24/16,10/28/16,False,False,False,,589,"212 S. 5th St., Osage, IA 50461",,08:00 AM-04:30 PM,,ho54314232,false,true,,,,poll4615718
ocd-division/country:us/state:ia/county:mitchell,Mitchell County,,212 S. 5th St.,,Osage,IA,50461,08:00:00 - 06:00,17:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,590,"212 S. 5th St., Osage, IA 50461",,08:00 AM-05:00 PM,,ho54314232,false,true,,,,poll4615718
ocd-division/country:us/state:ia/county:mitchell,Mitchell County,,212 S. 5th St.,,Osage,IA,50461,08:00:00 - 06:00,16:30:00 - 06:00,10/31/16,11/4/16,False,False,False,,591,"212 S. 5th St., Osage, IA 50461",,08:00 AM-04:30 PM,,ho54314232,false,true,,,,poll4615718
ocd-division/country:us/state:ia/county:mitchell,Mitchell County,,212 S. 5th St.,,Osage,IA,50461,09:00:00 - 06:00,17:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,592,"212 S. 5th St., Osage, IA 50461",,09:00 AM-05:00 PM,,ho54314232,false,true,,,,poll4615718
ocd-division/country:us/state:ia/county:mitchell,Mitchell County,,212 S. 5th St.,,Osage,IA,50461,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,False,False,False,,593,"212 S. 5th St., Osage, IA 50461",,08:00 AM-04:30 PM,,ho54314232,false,true,,,,poll4615718
ocd-division/country:us/state:ia/county:monona,Monona County,,610 Iowa Avenue,,Onawa,IA,51040,08:00:00 - 05:00,16:30:00 - 05:00,9/29/16,9/30/16,False,False,False,,594,"610 Iowa Avenue, Onawa, IA 51040",,08:00 AM-04:30 PM,,ho19568873,false,true,,,,poll41573026
ocd-division/country:us/state:ia/county:monona,Monona County,,610 Iowa Avenue,,Onawa,IA,51040,08:00:00 - 05:00,16:30:00 - 05:00,10/3/16,10/7/16,False,False,False,,595,"610 Iowa Avenue, Onawa, IA 51040",,08:00 AM-04:30 PM,,ho19568873,false,true,,,,poll41573026
ocd-division/country:us/state:ia/county:monona,Monona County,,610 Iowa Avenue,,Onawa,IA,51040,08:00:00 - 05:00,16:30:00 - 05:00,10/10/16,10/14/16,False,False,False,,596,"610 Iowa Avenue, Onawa, IA 51040",,08:00 AM-04:30 PM,,ho19568873,false,true,,,,poll41573026
ocd-division/country:us/state:ia/county:monona,Monona County,,610 Iowa Avenue,,Onawa,IA,51040,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,False,False,False,,597,"610 Iowa Avenue, Onawa, IA 51040",,08:00 AM-04:30 PM,,ho19568873,false,true,,,,poll41573026
ocd-division/country:us/state:ia/county:monona,Monona County,,610 Iowa Avenue,,Onawa,IA,51040,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,False,False,False,,598,"610 Iowa Avenue, Onawa, IA 51040",,08:00 AM-04:30 PM,,ho19568873,false,true,,,,poll41573026
ocd-division/country:us/state:ia/county:monona,Monona County,,610 Iowa Avenue,,Onawa,IA,51040,08:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,599,"610 Iowa Avenue, Onawa, IA 51040",,08:00 AM-05:00 PM,,ho19568873,false,true,,,,poll41573026
ocd-division/country:us/state:ia/county:monona,Monona County,,610 Iowa Avenue,,Onawa,IA,51040,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,False,False,False,,600,"610 Iowa Avenue, Onawa, IA 51040",,08:00 AM-04:30 PM,,ho19568873,false,true,,,,poll41573026
ocd-division/country:us/state:ia/county:monona,Monona County,,610 Iowa Avenue,,Onawa,IA,51040,09:00:00 - 05:00,17:00:00 - 05:00,11/5/16,11/5/16,False,False,False,,601,"610 Iowa Avenue, Onawa, IA 51040",,09:00 AM-05:00 PM,,ho19568873,false,true,,,,poll41573026
ocd-division/country:us/state:ia/county:monona,Monona County,,610 Iowa Avenue,,Onawa,IA,51040,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,False,False,False,,602,"610 Iowa Avenue, Onawa, IA 51040",,08:00 AM-04:30 PM,,ho19568873,false,true,,,,poll41573026
ocd-division/country:us/state:ia/county:monroe,Monroe County,,10 Benton Avenue E,,Albia,IA,52531,08:00:00 - 05:00,16:00:00 - 05:00,9/29/16,9/30/16,False,False,False,,603,"10 Benton Avenue E, Albia, IA 52531",,08:00 AM-04:00 PM,,ho40343369,false,true,,,,poll71743479
ocd-division/country:us/state:ia/county:monroe,Monroe County,,10 Benton Avenue E,,Albia,IA,52531,08:00:00 - 05:00,16:00:00 - 05:00,10/3/16,10/7/16,False,False,False,,604,"10 Benton Avenue E, Albia, IA 52531",,08:00 AM-04:00 PM,,ho40343369,false,true,,,,poll71743479
ocd-division/country:us/state:ia/county:monroe,Monroe County,,10 Benton Avenue E,,Albia,IA,52531,08:00:00 - 05:00,16:00:00 - 05:00,10/10/16,10/14/16,False,False,False,,605,"10 Benton Avenue E, Albia, IA 52531",,08:00 AM-04:00 PM,,ho40343369,false,true,,,,poll71743479
ocd-division/country:us/state:ia/county:monroe,Monroe County,,10 Benton Avenue E,,Albia,IA,52531,08:00:00 - 05:00,16:00:00 - 05:00,10/17/16,10/21/16,False,False,False,,606,"10 Benton Avenue E, Albia, IA 52531",,08:00 AM-04:00 PM,,ho40343369,false,true,,,,poll71743479
ocd-division/country:us/state:ia/county:monroe,Monroe County,,10 Benton Avenue E,,Albia,IA,52531,08:00:00 - 05:00,16:00:00 - 05:00,10/24/16,10/28/16,False,False,False,,607,"10 Benton Avenue E, Albia, IA 52531",,08:00 AM-04:00 PM,,ho40343369,false,true,,,,poll71743479
ocd-division/country:us/state:ia/county:monroe,Monroe County,,10 Benton Avenue E,,Albia,IA,52531,09:00:00 - 05:00,17:00:00 - 05:00,10/29/16,10/29/16,False,False,False,,608,"10 Benton Avenue E, Albia, IA 52531",,09:00 AM-05:00 PM,,ho40343369,false,true,,,,poll71743479
