name,adr_location_name,adr_1,adr_2,adr_3,city,state,zip,dirs,services,start_date,end_date,start_time,end_time,ev_id,locality_id,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
JEFFERSON,GRAND ISLE COMMUNITY CENTER,3811 HIGHWAY 1,,,GRAND ISLE,LA,70358,,,10/31/16,10/31/16,13:00:00 - 05:00,15:00:00 - 05:00,60100,2053,173,"3811 Highway 1, Grand Isle, LA 70358",,01:00 PM-03:00 PM,,ho42402312,FALSE,TRUE,,,,poll42402312
ST. MARTIN,SYDNIE MAE DURAND SENIOR CITIZEN CENTER,391 CANNERY ROAD,,,BREAUX BRIDGE,LA,70517,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,60101,2053,174,"391 Cannery Road, Breaux Bridge, LA 70517",,08:30 AM-06:00 PM,,ho44896002,FALSE,TRUE,,,,poll44896002
ST. MARTIN,SYDNIE MAE DURAND SENIOR CITIZEN CENTER,391 CANNERY ROAD,,,BREAUX BRIDGE,LA,70517,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,60101,2053,175,"391 Cannery Road, Breaux Bridge, LA 70517",,08:30 AM-06:00 PM,,ho44896002,FALSE,TRUE,,,,poll44896002
ST. TAMMANY,ST. TAMMANY ADMINISTRATIVE COMPLEX BUILDING B,21454 KOOP DR,,,MANDEVILLE,LA,70448,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,60104,2053,176,"21454 Koop Dr, Mandeville, LA 70448",,08:30 AM-06:00 PM,,ho66229332,FALSE,TRUE,,,,poll66229332
ST. TAMMANY,ST. TAMMANY ADMINISTRATIVE COMPLEX BUILDING B,21454 KOOP DR,,,MANDEVILLE,LA,70448,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,60104,2053,177,"21454 Koop Dr, Mandeville, LA 70448",,08:30 AM-06:00 PM,,ho66229332,FALSE,TRUE,,,,poll66229332
ORLEANS,LAKE VISTA COMMUNITY CENTER,6500 SPANISH FORT BLVD,,,NEW ORLEANS,LA,70124,2nd Floor Meeting Room,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,60106,2065,178,"6500 Spanish Fort Blvd, New Orleans, LA 70124",2nd Floor Meeting Room,08:30 AM-06:00 PM,,ho85547690,FALSE,TRUE,,,,poll85547690
ORLEANS,LAKE VISTA COMMUNITY CENTER,6500 SPANISH FORT BLVD,,,NEW ORLEANS,LA,70124,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,60106,2065,179,"6500 Spanish Fort Blvd, New Orleans, LA 70124",,08:30 AM-06:00 PM,,ho85547690,FALSE,TRUE,,,,poll85547690
ST. MARY,ST MARY PARISH ANNEX BUILDING,301 THIRD ST,,,MORGAN CITY,LA,70380,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,60110,2065,180,"301 Third St, Morgan City, LA 70380",,08:30 AM-06:00 PM,,ho74543326,FALSE,TRUE,,,,poll74543326
ST. MARY,ST MARY PARISH ANNEX BUILDING,301 THIRD ST,,,MORGAN CITY,LA,70380,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,60110,2065,181,"301 Third St, Morgan City, LA 70380",,08:30 AM-06:00 PM,,ho74543326,FALSE,TRUE,,,,poll74543326
RED RIVER,RED RIVER PARISH COURTHOUSE,615 E CARROLL ST,,,COUSHATTA,LA,71019,RM #104,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,60111,2065,182,"615 E Carroll St, Coushatta, LA 71019",RM #104,08:30 AM-06:00 PM,,ho75197774,FALSE,TRUE,,,,poll75197774
RED RIVER,RED RIVER PARISH COURTHOUSE,615 E CARROLL ST,,,COUSHATTA,LA,71019,RM #104,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,60111,2065,183,"615 E Carroll St, Coushatta, LA 71019",RM #104,08:30 AM-06:00 PM,,ho75197774,FALSE,TRUE,,,,poll75197774
RAPIDES,KEES PARK COMMUNITY CENTER,2450 HWY 28 E,,,PINEVILLE,LA,71360,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,60114,2065,184,"2450 Hwy 28 E, Pineville, LA 71360",,08:30 AM-06:00 PM,,ho40463073,FALSE,TRUE,,,,poll40463073
RAPIDES,KEES PARK COMMUNITY CENTER,2450 HWY 28 E,,,PINEVILLE,LA,71360,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,60114,2065,185,"2450 Hwy 28 E, Pineville, LA 71360",,08:30 AM-06:00 PM,,ho40463073,FALSE,TRUE,,,,poll40463073
LIVINGSTON,JUBAN CROSSING,"10130 CROSSING WAY, SUITE 360",,,DENHAM SPRINGS,LA,70726,,,10/25/16,10/29/16,08:30:00 - 05:00,18:00:00 - 05:00,60115,2065,186,"10130 Crossing Way, Suite 360, Denham Springs, LA 70726",,08:30 AM-06:00 PM,,ho19960873,FALSE,TRUE,,,,poll19960873
LIVINGSTON,JUBAN CROSSING,"10130 CROSSING WAY, SUITE 360",,,DENHAM SPRINGS,LA,70726,,,10/31/16,11/1/16,08:30:00 - 05:00,18:00:00 - 05:00,60115,2065,187,"10130 Crossing Way, Suite 360, Denham Springs, LA 70726",,08:30 AM-06:00 PM,,ho19960873,FALSE,TRUE,,,,poll19960873
