election_administration_id,external_identifier_type,external_identifier_othertype,external_identifier_value,name,polling_location_ids,state_id,type,other_type,id
,ocd-id,,ocd-division/country:us/state:ga/county:rabun,rabun_coun0083,poll50633790,st13,other,,loc0083
,ocd-id,,ocd-division/country:us/state:ga/county:randolph,randol0084,poll68298263,st13,other,,loc0084
,ocd-id,,ocd-division/country:us/state:ga/county:richmond,richmond_cou0085,poll44526163 poll64239183 poll43978657 poll24442042,st13,other,,loc0085
,ocd-id,,ocd-division/country:us/state:ga/county:rockdale,rockdale_cou0086,poll87847256,st13,other,,loc0086
,ocd-id,,ocd-division/country:us/state:ga/county:spalding,spalding_cou0087,poll64387429,st13,other,,loc0087
,ocd-id,,ocd-division/country:us/state:ga/county:stewart,stewart_cou0088,poll26062961,st13,other,,loc0088
,ocd-id,,ocd-division/country:us/state:ga/county:sumter,sumter_cou0089,poll15764920,st13,other,,loc0089
,ocd-id,,ocd-division/country:us/state:ga/county:taliaferro,taliaferro_coun0090,poll81828546,st13,other,,loc0090
,ocd-id,,ocd-division/country:us/state:ga/county:tattnall,tattnall_cou0091,poll25680860 poll32087530 poll60308357,st13,other,,loc0091
,ocd-id,,ocd-division/country:us/state:ga/county:taylor,taylor_cou0092,poll43595807,st13,other,,loc0092
,ocd-id,,ocd-division/country:us/state:ga/county:telfair,telfair_cou0093,poll84288320,st13,other,,loc0093
,ocd-id,,ocd-division/country:us/state:ga/county:terrell,terrell_cou0094,poll42886958,st13,other,,loc0094
,ocd-id,,ocd-division/country:us/state:ga/county:thomas,thomas_cou0095,poll31847186,st13,other,,loc0095
,ocd-id,,ocd-division/country:us/state:ga/county:towns,towns_cou0096,poll9057575,st13,other,,loc0096
,ocd-id,,ocd-division/country:us/state:ga/county:troup,troup_cou0097,poll73823017,st13,other,,loc0097
,ocd-id,,ocd-division/country:us/state:ga/county:twiggs,twiggs_cou0098,poll19515832,st13,other,,loc0098
,ocd-id,,ocd-division/country:us/state:ga/county:union,union_coun0099,poll55356616,st13,other,,loc0099
,ocd-id,,ocd-division/country:us/state:ga/county:walker,walker_cou0100,poll8283737 poll54869729 poll6990174 poll12921689 poll85863158,st13,other,,loc0100
,ocd-id,,ocd-division/country:us/state:ga/county:walton,walton_cou0101,poll15040854,st13,other,,loc0101
,ocd-id,,ocd-division/country:us/state:ga/county:ware,ware_cou0102,poll5234328,st13,other,,loc0102
,ocd-id,,ocd-division/country:us/state:ga/county:warren,warren_cou0103,poll77153555,st13,other,,loc0103
,ocd-id,,ocd-division/country:us/state:ga/county:wayne,wayne_coun0104,poll67984402,st13,other,,loc0104
,ocd-id,,ocd-division/country:us/state:ga/county:white,white_cou0105,poll30823544,st13,other,,loc0105
,ocd-id,,ocd-division/country:us/state:ga/county:whitfield,whitfield_cou0106,poll80594513,st13,other,,loc0106
,ocd-id,,ocd-division/country:us/state:ga/county:wilkes,wilkes_coun0107,poll36845661,st13,other,,loc0107
,ocd-id,,ocd-division/country:us/state:ga/county:worth,worth_cou0108,poll33218195,st13,other,,loc0108
