name,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Town Clerks Office,"1 Liberty Lane, Norfolk, MA 02056",,08:00 AM - 07:00 PM,,ho71383864,false,true,,,,poll65872914
City Hall,"10 Main Street, North Adams, MA 01247",,08:00 AM - 04:30 PM,,ho79608431,false,true,,,,poll46172931
North Andover Town Hall,"120 Main Street, North Andover, MA 01845",,08:00 AM - 04:30 PM,,ho77855557,false,true,,,,poll30677771
North Attleboro Town Hall,"43 S. Washington St, North Attleborough, MA 02760",,08:00 AM - 06:00 PM,,ho82966245,false,true,,,,poll47547997
Town Clerk'S Office,"215 North Main Street, North Brookfield, MA 01535",,09:00 AM - 08:00 PM,,ho83529169,false,true,,,,poll94136820
Town Hall,"235 North Street, North Reading, MA 01864",,08:00 AM - 04:00 PM,,ho38108007,false,true,,,,poll97994508
City Hall,"210 Main Street, Northampton, MA 01060",,08:30 AM - 08:30 PM,,ho85020068,false,true,,,,poll72978312
Town Hall Offices,"63 Main Street, Northborough, MA 01532",,08:00 AM - 04:00 PM,,ho86352192,false,true,,,,poll48235306
Beaumont/Whitney Place,"238 West Main Street, Northborough, MA 01532",,09:30 AM - 12:00 PM,,ho95137092,false,true,,,,poll71151073
Senior Center,"119 Bearfoot Road, Northborough, MA 01532",,09:00 AM - 12:00 PM,,ho86014971,false,true,,,,poll38055275
Town Hall,"7 Main Street, Northbridge, MA 01588",,08:30 AM - 07:00 PM,,ho75442764,false,true,,,,poll18681062
Town Hall,"69 Main Street, Northfield, MA 01360",,08:00 AM - 04:00 PM,,ho47597956,false,true,,,,poll52741156
Town Of Norton,"70 E. Main Street, Norton, MA 02766",,08:30 AM - 04:30 PM,,ho58937010,false,true,,,,poll88775759
Norwell Town Hall-Gym ,"345 Main St, Norwell, MA 02061",,08:00 AM - 05:00 PM,,ho58290089,false,true,,,,poll49951968
Town Clerk'S Office,"566 Washington Street, Norwood, MA 02062",,08:00 AM - 04:00 PM,,ho73980233,false,true,,,,poll28274927
Town Hall Lower Level,"56 School Street, Oak Bluffs, MA 02557",,08:30 AM - 04:00 PM,,ho44233562,false,true,,,,poll97136631
Oakham Town Hall ,"2 Coldbrook Rd., Oakham, MA 01068",,06:00 PM - 07:30 PM,,ho49813021,false,true,,,,poll61639179
Town Hall,"6 Prospect St., Orange, MA 01346",,08:00 AM - 12:30 PM,,ho93338626,false,true,,,,poll7345600
Orleans Town Hall,"19 School Road, Orleans, MA 02653",,08:30 AM - 04:30 PM,,ho59506101,false,true,,,,poll44738094
Otis Town Hall,"1 North Main Rd, Otis, MA 01253",,08:00 AM - 03:00 PM,,ho2143590,false,true,,,,poll87535234
Oxford Town Hall,"325 Main Street, Oxford, MA 01540",,09:00 AM - 04:30 PM,,ho35139341,false,true,,,,poll75086204
Palmer Town Hall,"4417 Main St., Palmer, MA 01069",,08:30 AM - 07:30 PM,,ho71577055,false,true,,,,poll1118698
Paxton Town Hall,"697 Pleasant St., Paxton, MA 01612",,09:00 AM - 07:00 PM,,ho59731539,false,true,,,,poll85456518
Peabody City Hall,"24 Lowell Street, Peabody, MA 01960",,08:30 AM - 04:00 PM,,ho11304136,false,true,,,,poll71142478
West Branch Library,"603 Lowell Street, Peabody, MA 01960",,09:00 AM - 04:00 PM,,ho70090591,false,true,,,,poll11376044
Torigian Senior Center,"75R Central Street, Peabody, MA 01960",,10:00 AM - 01:00 PM,,ho96361698,false,true,,,,poll17788073
Town Office Rhodes Bldg ,"351 Amherst Rd, Pelham, MA 01002",,10:30 AM - 01:30 PM,,ho89868984,false,true,,,,poll55437004
Pelham Community Center,"2 South Valley Road, Pelham, MA 01002",,04:00 PM - 08:00 PM,,ho1953806,false,true,,,,poll65753302
Town Hall Clerks Office,"100 Center St, Pembroke, MA 02359",,09:00 AM - 06:00 PM,,ho85010432,false,true,,,,poll68499758
Town Hall,"1 Main Street, Pepperell, MA 01463",,08:00 AM - 06:00 PM,,ho49859727,false,true,,,,poll74817857
Peru Town Hall,"3 East Main Road, Peru, MA 01235",,05:30 PM - 08:00 PM,,ho71233959,false,true,,,,poll96784063
Town Clerk'S Office,"3 South Main Street, Petersham, MA 01366",,05:30 PM - 07:00 PM,,ho40894012,false,true,,,,poll18201539
Phillipston Town Hall,"50 The Common, Phillipston, MA 010331",,08:00 AM - 08:00 PM,,ho56139380,false,true,,,,poll72956096
City Hall,"70 Allen Street, Pittsfield, MA 01201",,08:30 AM - 04:00 PM,,ho89547347,false,true,,,,poll33286464
Plainfield Town Offices,"304 Main St, Plainfield, MA 01070",,05:00 PM - 07:00 PM,,ho35231348,false,true,,,,poll63468242
Plainville Town Hall,"142 South St, Plainville, MA 02762",,08:00 AM - 08:00 PM,,ho83374663,false,true,,,,poll67612250
Town Hall,"11 Lincoln Street, Plymouth, MA 02360",,07:30 AM - 04:00 PM,,ho31062732,false,true,,,,poll48523525
Manomet Branch Library,"12 Strand Avenue, Plymouth, MA 02360",,01:00 PM - 05:00 PM,,ho72535014,false,true,,,,poll69709282
Plympton Town House,"5 Palmer Road, Plympton, MA 02367",,09:00 AM - 02:00 PM,,ho24429003,false,true,,,,poll95674918
Town Hall,"6 Town Hall Dr, Princeton, MA 01541",,08:00 AM - 03:30 PM,,ho7746711,false,true,,,,poll6557129
Town Hall,"260 Commercial St, Provincetown, MA 02657",,08:00 AM - 05:00 PM,,ho65745879,false,true,,,,poll35661629
Quincy City Hall,"1305 Hancock St, Quincy, MA 02169",,08:30 AM - 07:00 PM,,ho74784801,false,true,,,,poll33804989
North Quincy High School,"316 Hancock St, Quincy, MA 02171",,08:30 AM - 05:00 PM,,ho39232035,false,true,,,,poll63923007
Town Hall,"41 South Main Street, Randolph, MA 02368",,08:30 AM - 07:00 PM,,ho3718184,false,true,,,,poll81934437
Town Hall,"558 South Main Street, Raynham, MA 02767",,08:30 AM - 04:30 PM,,ho82697996,false,true,,,,poll92907938
Town Hall,"16 Lowell Street, Reading, MA 01867",,07:30 AM - 05:30 PM,,ho99397561,false,true,,,,poll13284087
Rehoboth Town Hall,"148 Peck Street, Rehoboth, MA 02769",,08:00 AM - 04:00 PM,,ho97629547,false,true,,,,poll82051
Rehoboth Senior Center,"55 Bay State Road, Rehoboth, MA 02769",,10:00 AM - 04:00 PM,,ho23125146,false,true,,,,poll93591983
American Legion Building,"249 Broadway, Revere, MA 02151",,08:15 AM - 05:00 PM,,ho63023166,false,true,,,,poll13332592
Revere City Hall,"281 Broadway, Revere, MA 02151",,09:00 AM - 02:00 PM,,ho41384288,false,true,,,,poll52098383
Richmond Town Hall,"1529 State Rd, Richmond, MA 01254",,08:30 AM - 01:30 PM,,ho4136086,false,true,,,,poll28161551
Rochester Town Hall,"1 Constitution Way, Rochester, MA 02770",,09:00 AM - 12:00 PM,,ho93381201,false,true,,,,poll20291997
Town Hall,"242 Union St, Rockland, MA 02370",,08:30 AM - 04:30 PM,,ho85802357,false,true,,,,poll30558356
Rockport Town Hall,"34 Broadway, Rockport, MA 01966",,08:00 AM - 04:00 PM,,ho22896365,false,true,,,,poll86403073
Rowe Town Hall,"321 Zoar Road, Rowe, MA 01367",,04:00 PM - 07:00 PM,,ho8329304,false,true,,,,poll70213801
Rowley Town Hall ,"139 Main St, Rowley, MA 01969",,08:00 AM - 08:00 PM,,ho29965697,false,true,,,,poll80881184
Town Clerk'S Office,"5 School St., Royalston, MA 01368",,09:00 AM - 01:00 PM,,ho5688337,false,true,,,,poll4773410
Russell Town Hall,"65 Main Street, Russell, MA 01071",,05:30 PM - 07:30 PM,,ho84408639,false,true,,,,poll98868872
Community Hall,"250 Main Street, Rutland, MA 01543",,08:00 AM - 04:30 PM,,ho59979554,false,true,,,,poll48482793
City Hall,"93 Washington St, Salem, MA 01970",,08:00 AM - 04:00 PM,,ho84339384,false,true,,,,poll98441654
Salem High Auditorium,"77 Willson St, Salem, MA 01970",,08:00 AM - 07:00 PM,,ho48775327,false,true,,,,poll32365106
Salem Academycharter Schl,"45 Congress St, Salem, MA 01970",,08:00 AM - 01:00 PM,,ho27885086,false,true,,,,poll93811791
Salisbury Town Hall,"5 Beach Rd, Salisbury, MA 01952",,08:30 AM - 06:00 PM,,ho17213870,false,true,,,,poll10169507
Town Hall Annex,"66 Sandisfield Rd, Sandisfield, MA 01255",,08:00 AM - 04:00 PM,,ho8735282,false,true,,,,poll39994263
Town Hall Annex,"145 Main Street, Sandwich, MA 02563",,08:30 AM - 04:30 PM,,ho87264843,false,true,,,,poll78828226
Saugus Town Hall,"298 Central Street, Saugus, MA 01906",,08:30 AM - 07:00 PM,,ho78724265,false,true,,,,poll82784974
Senior Center,"720 Main Rd, Savoy, MA 01256",,09:00 AM - 01:00 PM,,ho21295105,false,true,,,,poll68769802
Scituate Town Hall,"600 Chief Justice Cushing Way, Scituate, MA 02066",,08:30 AM - 04:45 PM,,ho38367448,false,true,,,,poll69862233
Seekonk Town Hall,"100 Peck Street, Seekonk, MA 02771",,08:30 AM - 04:30 PM,,ho29897592,false,true,,,,poll56437411
Sharon Town Hall,"90 South Main Street, Sharon, MA 02067",,08:30 AM - 05:00 PM,,ho57461087,false,true,,,,poll65964448
Town Hall,"21 Depot Square, Sheffield, MA 01257",,09:00 AM - 04:00 PM,,ho91836173,false,true,,,,poll7949509
Shelburne Town Hall,"51 Bridge Street, Shelburne, MA 01370",,10:00 AM - 05:00 PM,,ho54769747,false,true,,,,poll95012530
Sherborn Town Hall,"19 Washington Street, Sherborn, MA 01770",,08:00 AM - 12:00 PM,,ho68745581,false,true,,,,poll11422341
Town Offices,"7 Keady Way, Shirley, MA 01464",,08:00 AM - 07:00 PM,,ho91685373,false,true,,,,poll11370215
Town Hall,"100 Maple Ave., Shrewsbury, MA 01545",,08:00 AM - 04:30 PM,,ho16621304,false,true,,,,poll95005326
Town Hall ,"1 Cooleyville Rd, Shutesbury, MA 01072",,03:30 PM - 06:00 PM,,ho60731225,false,true,,,,poll82013068
Town Office Building,"140 Wood Street, Somerset, MA 02726",,08:30 AM - 04:00 PM,,ho60310445,false,true,,,,poll16954341
Somerville City Hall,"93 Highland Ave, Somerville, MA 02143",,08:30 AM - 04:30 PM,,ho78602079,false,true,,,,poll58092712
South Hadley Town Hall,"116 Main Street, South Hadley, MA 01075",,07:00 AM - 05:00 PM,,ho13573290,false,true,,,,poll5496774
