address_line,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
"110 Central St, Cadott, WI 54727-9143",08:00 AM-12:00 PM,,ho79540293,false,true,,,,poll79540293
"W6530 Woodland Rd., Black River Falls, WI 54615",05:00 PM-06:00 PM,,ho62897828,false,true,,,,poll62897828
"W7971 County Road Z, Pembine, WI 54156-9429",09:00 AM-12:00 PM,,ho40777945,false,true,,,,poll40777945
"10675 Big Arbor Vitae Dr, Arbor Vitae, WI 54568-9707",09:00 AM-03:00 PM,,ho58598147,false,true,,,,poll58598147
"11596 E Waterfront, Lk Nebagamon, WI 54849-6001",08:00 AM-05:00 PM,,ho91527501,false,true,,,,poll91527501
"2171 Cherry Dr, Elderon, WI 54429",08:00 AM-07:00 PM,,ho86243807,false,true,,,,poll86243807
"N11814 Hutchins-Aniwa Rd., Birnamwood, WI 54114",05:00 PM-07:00 PM,,ho17786582,false,true,,,,poll17786582
"W4594 Progress Ave, Merrill, WI 54452",09:00 AM-05:00 PM,,ho39436410,false,true,,,,poll39436410
"W6979 State Highway 64, Polar, WI 54418-9536",08:00 AM-04:30 PM,,ho85519826,false,true,,,,poll85519826
"W9914 County Road B, Deerbrook, WI 54424-9664",09:00 AM-12:00 PM,,ho27247140,false,true,,,,poll27247140
"218 Second St, Brokaw, WI 54417",,,ho74236354,false,true,,,,poll74236354
"6111 N 44th Ave, Wausau, WI 54401-8832",01:00 PM-06:00 PM,,ho99202574,false,true,,,,poll99202574
"111 E Hofman St Box 159, Cecil, WI 54111-9567",09:00 AM-03:00 PM,,ho61517305,false,true,,,,poll61517305
"301 W Michigan St, Butternut, WI 54514-9782",08:00 AM-04:00 PM,,ho45019395,false,true,,,,poll45019395
"W3269 Courthouse Ln, Keshena, WI 54135",08:00 AM-04:30 PM,,ho58745077,false,true,,,,poll58745077
"N12244 County Road Ac, Athelstane, WI 54104-9707",09:00 AM-02:00 PM,,ho30395035,false,true,,,,poll30395035
"100 W River Ave Box 238, Bruce, WI 54819-0238",08:30 AM-03:00 PM,,ho10497583,false,true,,,,poll10497583
"W7304 2nd Street, Necedah, WI 54646",08:00 AM-05:00 PM,,ho66171825,false,true,,,,poll66171825
"111 W Clayton Ave, Clayton, WI 54004-9600",08:00 AM-05:00 PM,,ho768365,false,true,,,,poll768365
"89 Main St W, Milltown, WI 54858-4412",08:00 AM-04:30 PM,,ho68442484,false,true,,,,poll68442484
"W2351 Spring Lane Ct., Sheboygan Fls, WI 53085",01:00 PM-03:30 PM,,ho89346089,false,true,,,,poll89346089
"404 E Lake St, Horicon, WI 53032-1245",07:30 AM-04:00 PM,,ho63009296,false,true,,,,poll63009296
"416 Fremont Street, Algoma, WI 54201",12:00 PM-04:00 PM,,ho61813222,false,true,,,,poll61813222
"W5609 Star School Rd, Fort Atkinson, WI 53538-9359",11:00 AM-04:00 PM,,ho50284474,false,true,,,,poll50284474
"130 N. Main Street, Oakfield, WI 53065",09:00 AM-05:00 PM,,ho15636145,false,true,,,,poll15636145
"585 East Glenbrook Drive, Pulaski, WI 54162",08:00 AM-05:00 PM,,ho70727704,false,true,,,,poll70727704
"10892 Parkway Rd, Pound, WI 54161-8601",08:00 AM-01:00 PM,,ho35849723,false,true,,,,poll35849723
"207 Lincoln Avenue, Rio, WI 53960",08:00 AM-12:00 PM,,ho71576935,false,true,,,,poll71576935
"W6741 Brick Church Road, Walworth, WI 53184",11:00 AM-02:00 PM,,ho89958319,false,true,,,,poll89958319
"440 Rivercrest Ct, Mukwonago, WI 53149-1759",08:00 AM-05:00 PM,,ho54131222,false,true,,,,poll54131222
"1293 Washington Ave, Cedarburg, WI 53012-9304",08:00 AM-04:30 PM,,ho28971279,false,true,,,,poll28971279
"W156n8480 Pilgrim Rd, Menomonee Falls, WI 53051-3140",08:00 AM-04:30 PM,,ho45681869,false,true,,,,poll45681869
"174 E Wisconsin Ave, Oconomowoc, WI 53066-3034",08:00 AM-05:00 PM,,ho20503191,false,true,,,,poll20503191
"1846 State Road 83, Hartford, WI 53027-9774",08:00 AM-04:00 PM,,ho16058579,false,true,,,,poll16058579
"614 Main St, Newburg, WI 53060",09:00 AM-05:00 PM,,ho49993187,false,true,,,,poll49993187
"4110 S Beaumont Ave, Kansasville, WI 53139-9522",08:00 AM-04:30 PM,,ho89844127,false,true,,,,poll89844127
"6419 Heg Park Rd, Wind Lake, WI 53185",08:00 AM-05:00 PM,,ho4569872,false,true,,,,poll4569872
"3680 State Highway 60, Slinger, WI 53086",07:30 AM-12:00 PM,,ho47632844,false,true,,,,poll47632844
"5050 S. Lake Drive, Cudahy, WI 53110",08:30 AM-04:30 PM,,ho3701299,false,true,,,,poll3701299
"50 S Wisconsin Dells Pkwy, Lake Delton, WI 53940-0087",09:00 AM-05:00 PM,,ho71796934,false,true,,,,poll71796934
"112 N. Washington St, Melrose, WI 54642-7200",08:00 AM-04:30 PM,,ho90567379,false,true,,,,poll90567379
"N1307 South Rd., Melrose, WI 54642-8210",05:00 PM-07:00 PM,,ho5643255,false,true,,,,poll5643255
"129 S. Franklin Avenue, Oxford, WI 53952",08:30 AM-04:30 PM,,ho41836266,false,true,,,,poll41836266
"601 W Washington Street, Crandon, WI 54520",08:30 AM-04:30 PM,,ho75817436,false,true,,,,poll75817436
"108 N. Main Street, Cuba City, WI 53807",08:30 AM-04:30 PM,,ho73272473,false,true,,,,poll73272473
"10398 Olson Road, Ferryville, WI 54628-8054",05:00 PM-07:00 PM,,ho24660164,false,true,,,,poll24660164
"9719 State Road 81, Cassville, WI 53806",09:00 AM-07:00 PM,,ho28951296,false,true,,,,poll28951296
"16381 State Highway 131Suite 1, Gays Mills, WI 54631",08:00 AM-04:00 PM,,ho24643955,false,true,,,,poll24643955
"19099 Crossover Rd, Muscoda, WI 53573-5433",05:00 PM-06:30 PM,,ho37736981,false,true,,,,poll37736981
"11100 E. County Road MM, Avalon, WI 53505-9752",09:00 AM-05:00 PM,,ho3789610,false,true,,,,poll3789610
"860 Lincoln Avenue860 Lincoln Avenue, Fennimore, WI 53809",08:30 AM-04:30 PM,,ho18763724,false,true,,,,poll18763724
"221 E. Cottage Grove Rd., Cottage Grove, WI 53527",07:30 AM-04:30 PM,,ho22201351,false,true,,,,poll22201351
"2738 W. Fulton Center Dr., Edgerton, WI 53534",08:00 AM-12:00 PM,,ho26057627,false,true,,,,poll26057627
"102 E Park St, Montfort, WI 53569-9444",08:00 AM-04:30 PM,,ho20106440,false,true,,,,poll20106440
"W7901 County Road X, Middle Inlet, WI 54114-8593",10:00 AM-12:00 PM,,ho91217872,false,true,,,,poll91217872
"130 E. Elm St, New Auburn, WI 54757",09:00 AM-04:00 PM,,ho51298926,false,true,,,,poll51298926
"110 Spring St, Somerset, WI 54025-9002",08:30 AM-04:30 PM,,ho30870859,false,true,,,,poll30870859
"208 W. Vinal Street, Wittenberg, WI 54499",08:00 AM-05:00 PM,,ho41913026,false,true,,,,poll41913026
"111 S. Main St., Waupaca, WI 54981",07:30 AM-04:30 PM,,ho54469878,false,true,,,,poll54469878
"407 Grant St, Wausau, WI 54403-4737",08:00 AM-04:30 PM,,ho58608912,false,true,,,,poll58608912
"113 W Oak St, Glenwood City, WI 54013-8583",08:00 AM-04:30 PM,,ho93898062,false,true,,,,poll93898062
"130 N. Chestnut St., Ellsworth, WI 54011",08:00 AM-04:30 PM,,ho18086201,false,true,,,,poll18086201
"101 S 2nd St, Blk River Fls, WI 54615-1725",08:00 AM-04:30 PM,,ho82396551,false,true,,,,poll82396551
"N12488 150th St, Boyceville, WI 54725",05:30 PM-07:00 PM,,ho62770931,false,true,,,,poll62770931
"101 S Main Street, Merrillan, WI 54754",08:00 AM-12:00 PM,,ho49523742,false,true,,,,poll49523742
"415 Menominee Street, Minocqua, WI 54548",08:30 AM-04:30 PM,,ho41541404,false,true,,,,poll41541404
"4932 S Village Rd, Poplar, WI 54864-0137",12:00 PM-04:00 PM,,ho26077970,false,true,,,,poll26077970
"508 2nd Street, Pepin, WI 54759-7703",08:00 AM-04:00 PM,,ho23201779,false,true,,,,poll23201779
"630 S Central Ave Ste 519, Marshfield, WI 54449-4138",08:00 AM-05:00 PM,,ho74150511,false,true,,,,poll74150511
"N5794 Old Keshena Rd, Shawano, WI 54166",08:00 AM-03:00 PM,,ho53326385,false,true,,,,poll53326385
"1503 Main Street, Bloomer, WI 54724",08:00 AM-04:30 PM,,ho31565721,false,true,,,,poll31565721
"N6062 N. Skutley Rd., Taylor, WI 54659",05:30 PM-07:00 PM,,ho51382063,false,true,,,,poll51382063
"111 Oak St Box 86, Knapp, WI 54749-9510",07:00 AM-12:00 PM,,ho58869665,false,true,,,,poll58869665
"601 Main St W, Ashland, WI 54806-1537",08:00 AM-04:00 PM,,ho45105215,false,true,,,,poll45105215
"85450 County Highway J, Bayfield, WI 54814-4455",08:00 AM-04:00 PM,,ho54997035,false,true,,,,poll54997035
"N7241 Lower Lake Rd., Gresham, WI 54128",09:00 AM-05:00 PM,,ho8592394,false,true,,,,poll8592394
"141 W Main St, Alma Center, WI 54611-8515",09:00 AM-12:30 PM,,ho76943240,false,true,,,,poll76943240
"103 Elliot St N, Ridgeland, WI 54763-9644",06:00 PM-08:00 PM,,ho67680395,false,true,,,,poll67680395
"6500 Tower Dr, Eau Claire, WI 54703-9722",09:00 AM-01:00 PM,,ho41417256,false,true,,,,poll41417256
"2400 Shady Ct., De Pere, WI 54115",08:00 AM-04:00 PM,,ho13249506,false,true,,,,poll13249506
"514 Railroad St., Brownsville, WI 53006",08:00 AM-06:00 PM,,ho59349991,false,true,,,,poll59349991
"217 Menasha St, Reedsville, WI 54230",08:00 AM-03:00 PM,,ho27494624,false,true,,,,poll27494624
"531 N Nash St, Hortonville, WI 54944-9776",08:00 AM-03:30 PM,,ho69704725,false,true,,,,poll69704725
"3365 County Road V, Sturgeon Bay, WI 54235-9549",09:00 AM-12:00 PM,,ho14053154,false,true,,,,poll14053154
"604 E. Main Street, Suring, WI 54174",09:00 AM-04:00 PM,,ho48871094,false,true,,,,poll48871094
"5500 Humboldt Rd, Green Bay, WI 54311-9244",08:00 AM-11:00 AM,,ho54279552,false,true,,,,poll54279552
"2110 Washington Street, New Holstein, WI 53061",08:00 AM-04:30 PM,,ho89051994,false,true,,,,poll89051994
"613 Main Street, Colfax, WI 54730-0417",08:00 AM-04:00 PM,,ho71484722,false,true,,,,poll71484722
"10790 100th Avenue, Chippewa Falls, WI 54729",09:00 AM-12:00 PM,,ho82288,false,true,,,,poll82288
"W8460 Bilkie Road, Poynette, WI 53955",09:00 AM-05:00 PM,,ho84181290,false,true,,,,poll84181290
"38626 Troy Dr, Birdgeport, WI 53821",08:00 AM-05:00 PM,,ho27485332,false,true,,,,poll27485332
"5242 COUNTY I, STURGEON BAY, WI 54235",08:30 AM-04:00 PM,,ho55859719,false,true,,,,poll55859719
"11407S Cemetery Road, Solon Springs, WI 54873",09:00 AM-04:00 PM,,ho56887081,false,true,,,,poll56887081
"4917 S State Rd 35, Superior, WI 54880",08:00 AM-12:00 PM,,ho44763415,false,true,,,,poll44763415
"1038 County Road Q, Pickerel, WI 54465",08:30 AM-04:30 PM,,ho32930098,false,true,,,,poll32930098
"W2725 Rock River Paradise, Watertown, WI 53094-9589",,,ho62418318,false,true,,,,poll62418318
"N3935 19th Avenue, Mauston, WI 53948",09:30 AM-04:30 PM,,ho64135568,false,true,,,,poll64135568
"7246 Main Street, Lake Tomahawk, WI 54539-9543",08:30 AM-03:00 PM,,ho11009689,false,true,,,,poll11009689
"24455 3rd Street, Trempealeau, WI 54661",08:00 AM-04:30 PM,,ho8751731,false,true,,,,poll8751731
"645 N Janacek Road, Brookfield, WI 53045",08:00 AM-04:30 PM,,ho60706936,false,true,,,,poll60706936
"E7403 Hwy 110, Fremont, WI 54940-9159",07:00 AM-08:00 PM,,ho47690483,false,true,,,,poll47690483
"757 McKeel Rd., Babcock, WI 54413",08:00 AM-05:00 PM,,ho42840110,false,true,,,,poll42840110
"203 West Main Street, Arcadia, WI 54612",08:00 AM-04:30 PM,,ho59411790,false,true,,,,poll59411790
"221 Caroline St., Athens, WI 54411",08:00 AM-04:00 PM,,ho55524404,false,true,,,,poll55524404
"1210 Mills St., Black Earth, WI 53515",08:00 AM-04:30 PM,,ho98408578,false,true,,,,poll98408578
"201 Clinton St., Blue River, WI 53518",08:00 AM-04:00 PM,,ho73363605,false,true,,,,poll73363605
"1111 W. 2nd Ave, Brodhead, WI 53520",09:00 AM-05:00 PM,,ho503682,false,true,,,,poll503682
"210 Commercial St., Brooklyn, WI 53521",08:00 AM-05:00 PM,,ho80121158,false,true,,,,poll80121158
"713 Morgan Street, Clyman, WI 53016",08:00 AM-05:00 PM,,ho24966690,false,true,,,,poll24966690
"105 N Dickason Blvd, Columbus, WI 53925",08:00 AM-04:30 PM,,ho48550583,false,true,,,,poll48550583
"118 S. Main St., Dousman, WI 53118",07:00 AM-03:00 PM,,ho95944046,false,true,,,,poll95944046
"200 Norwood Drive, Francis Creek, WI 54214-0068",09:00 AM-03:00 PM,,ho47049051,false,true,,,,poll47049051
"100 N. Jefferson St., Rm 106, Green Bay, WI 54301",08:00 AM-04:30 PM,,ho61091531,false,true,,,,poll61091531
"5635 S New Berlin Rd, Hales Corners, WI 53130-1775",08:00 AM-12:00 PM,,ho80659831,false,true,,,,poll80659831
"405 5th Avenue North, Hurley, WI 54534",08:00 AM-04:00 PM,,ho23064263,false,true,,,,poll23064263
"200D Water St, Lake Mills, WI 53551",08:00 AM-05:00 PM,,ho76727968,false,true,,,,poll76727968
"220 W. Barber Ave, Livingston, WI 53554",08:00 AM-04:00 PM,,ho55014932,false,true,,,,poll55014932
"500 S. Bridge Street, Manawa, WI 54949",08:00 AM-04:30 PM,,ho30707759,false,true,,,,poll30707759
"133 Crescent Street, Mazomanie, WI 53560",07:30 AM-04:00 PM,,ho33932874,false,true,,,,poll33932874
"800 Wilson Ave 3rd Floor, Menomonie, WI 54751",08:30 AM-04:30 PM,,ho35305964,false,true,,,,poll35305964
"206 N Wisconsin Avenue, Muscoda, WI 53573",08:00 AM-04:30 PM,,ho32462652,false,true,,,,poll32462652
"N44W32950 Watertown Plank Road, Nashotah, WI 53058",08:30 AM-02:30 PM,,ho30413754,false,true,,,,poll30413754
"322 S. Main St, Neshkoro, WI 54960",09:00 AM-12:00 PM,,ho12303138,false,true,,,,poll12303138
"205 State Street, Ontario, WI 54651",08:30 AM-04:30 PM,,ho47483785,false,true,,,,poll47483785
"201 Market Avenue, Port Edwards, WI 54469",08:00 AM-12:00 PM,,ho81126868,false,true,,,,poll81126868
"730 Washington Avenue, Racine, WI 53403",08:00 AM-04:55 PM,,ho4340349,false,true,,,,poll4340349
"105 W. Center St., Rockland, WI 54653",07:30 AM-04:30 PM,,ho81925083,false,true,,,,poll81925083
"421 Michigan Street, Sturgeon Bay, WI 54235",08:00 AM-04:30 PM,,ho3206788,false,true,,,,poll3206788
"2801 89th Street, Sturtevant, WI 53117",08:00 AM-12:00 PM,,ho31625834,false,true,,,,poll31625834
"202 S. Milwaukee Street, Theresa, WI 53091",08:00 AM-04:00 PM,,ho66496282,false,true,,,,poll66496282
"108 E MAIN ST, Twin Lakes, WI 53181",09:00 AM-05:00 PM,,ho41886872,false,true,,,,poll41886872
"4755 West Beloit Road, West Milwaukee, WI 53214",08:00 AM-04:30 PM,,ho44326131,false,true,,,,poll44326131
"105 W. Tower Road, Wheeler, WI 54772",09:00 AM-03:00 PM,,ho76132791,false,true,,,,poll76132791
"147 West Menasha Avenue, Whitelaw, WI 54247",08:00 AM-12:00 PM,,ho25648851,false,true,,,,poll25648851
"203 N First Street, Abbotsford, WI 54405",08:00 AM-05:00 PM,,ho78523718,false,true,,,,poll78523718
"101 North Main Street, Adams, WI 53910",08:00 AM-12:30 PM,,ho81603692,false,true,,,,poll81603692
"118 Center Street West, Amery, WI 54001",08:00 AM-04:30 PM,,ho49959860,false,true,,,,poll49959860
"400 Cedar St., Baldwin, WI 54002",08:00 AM-04:30 PM,,ho56447110,false,true,,,,poll56447110
"125 South First Street, Bayfield, WI 54814",07:30 AM-04:00 PM,,ho43127069,false,true,,,,poll43127069
"9075 N Regent Road, Bayside, WI 53217",07:30 AM-04:00 PM,,ho73121326,false,true,,,,poll73121326
"109 Prospect St., Bear Creek, WI 54922",08:00 AM-05:00 PM,,ho16246069,false,true,,,,poll16246069
"301 N Maple St, Black Creek, WI 54106",08:00 AM-04:00 PM,,ho63293796,false,true,,,,poll63293796
"11011 Brigham Avenue, Blue Mounds, WI 53517-9662",08:00 AM-05:00 PM,,ho88763897,false,true,,,,poll88763897
"117 W Green Bay St, Bonduel, WI 54107",09:00 AM-04:00 PM,,ho75797770,false,true,,,,poll75797770
"954 280th Avenue, Frederic, WI 54837",09:00 AM-05:00 PM,,ho86802596,false,true,,,,poll86802596
"1006 Wisconsin Ave., Boscobel, WI 53805",07:00 AM-04:00 PM,,ho23540001,false,true,,,,poll23540001
"7747 CTH N, Sun Prairie, WI 53590",,,ho80737797,false,true,,,,poll80737797
"2000 North Calhoun Rd, Brookfield, WI 53005",08:00 AM-05:00 PM,,ho27534595,false,true,,,,poll27534595
"4800 West Green Brook Drive, Brown Deer, WI 53223-2406",08:00 AM-04:30 PM,,ho25455257,false,true,,,,poll25455257
"300 N. Pine St., Burlington, WI 53105",08:00 AM-05:00 PM,,ho53957683,false,true,,,,poll53957683
"140 N Main Street, Monticello, WI 53570",07:30 AM-04:00 PM,,ho46507590,false,true,,,,poll46507590
"W320S8315 Beulah Rd, Mukwonago, WI 53149",08:30 AM-03:30 PM,,ho45259649,false,true,,,,poll45259649
"W182 S8200 Racine Ave, Muskego, WI 53150",08:00 AM-04:30 PM,,ho78723410,false,true,,,,poll78723410
"3388 County Park Drive, Sturgeon Bay, WI 54235",04:30 PM-07:00 PM,,ho57653069,false,true,,,,poll57653069
"319 2nd Street, New Glarus, WI 53574",07:30 AM-04:00 PM,,ho14477296,false,true,,,,poll14477296
"232 West Pleasant Street, New Lisbon, WI 53950",08:00 AM-04:30 PM,,ho29534122,false,true,,,,poll29534122
"215 N. Shawano Street, New London, WI 54961",08:00 AM-04:30 PM,,ho21235570,false,true,,,,poll21235570
"156 East First Street, New Richmond, WI 54017",07:30 AM-04:30 PM,,ho3891071,false,true,,,,poll3891071
"8040 S. 6th Street, Oak Creek, WI 53154",08:00 AM-04:00 PM,,ho24153087,false,true,,,,poll24153087
"35328 W. Pabst Road, Oconomowoc, WI 53066",08:00 AM-02:00 PM,,ho75994803,false,true,,,,poll75994803
"W359N6812 Brown Street, Oconomowoc, WI 53066",08:00 AM-04:00 PM,,ho80281121,false,true,,,,poll80281121
"1210 Main Street, Oconto, WI 54153",07:30 AM-04:00 PM,,ho89541870,false,true,,,,poll89541870
"N6593 County Road H, Oneida, WI 54155",08:00 AM-12:00 PM,,ho30465960,false,true,,,,poll30465960
"1140 Minnesota Avenue, Oostburg, WI 53070",08:00 AM-12:00 PM,,ho89503339,false,true,,,,poll89503339
"310 Chieftain St, Osceola, WI 54020",08:00 AM-04:00 PM,,ho71029526,false,true,,,,poll71029526
"13712 8th Street, Osseo, WI 54758",08:00 AM-04:30 PM,,ho24185820,false,true,,,,poll24185820
"N2826 Foundry Road, Darien, WI 53114",08:00 AM-05:00 PM,,ho86747435,false,true,,,,poll86747435
"335 S. Broadway, De Pere, WI 54115",08:00 AM-04:30 PM,,ho6640147,false,true,,,,poll6640147
"4 N Main Street, Deerfield, WI 53531",07:00 AM-04:30 PM,,ho85080479,false,true,,,,poll85080479
"306 DeForest Street, DeForest, WI 53532",07:30 AM-04:30 PM,,ho83489775,false,true,,,,poll83489775
"123 S 2nd Street, Delavan, WI 53115",08:00 AM-04:30 PM,,ho53964928,false,true,,,,poll53964928
"102 W Main Street, Dresser, WI 54009",08:30 AM-04:00 PM,,ho5782062,false,true,,,,poll5782062
"820 E. Main Street, Eagle, WI 53119",09:00 AM-04:00 PM,,ho44186062,false,true,,,,poll44186062
"2015 Energy Dr, East Troy, WI 53120",08:00 AM-04:00 PM,,ho49760775,false,true,,,,poll49760775
"Eau Claire City Hall, 203 S Farwell St, Eau Claire, WI 54701",08:00 AM-05:00 PM,,ho96993365,false,true,,,,poll96993365
"7860 State Hwy 42, Egg Harbor, WI 54209",08:00 AM-04:00 PM,,ho22674530,false,true,,,,poll22674530
"City Hall, 9 S. Broad St., Elkhorn, Elkhohn, WI 53121",09:00 AM-04:00 PM,,ho17072125,false,true,,,,poll17072125
"504 E. Main, Embarrass, WI 54933",08:00 AM-05:00 PM,,ho1446120,false,true,,,,poll1446120
"31 S Madison Street, Evansville, WI 53536",07:30 AM-04:30 PM,,ho2410500,false,true,,,,poll2410500
"104 Main Street, Fairwater, WI 53931",09:30 AM-02:00 PM,,ho90368250,false,true,,,,poll90368250
"5520 Lacy Road, Fitchburg, WI 53711",08:00 AM-04:30 PM,,ho69575265,false,true,,,,poll69575265
"749 CENTRAL AVENUE (HWY US2), Florence, WI 54121",08:30 AM-12:00 PM,,ho90660327,false,true,,,,poll90660327
"2000 Municipal Drive, Neenah, WI 54956",08:00 AM-04:30 PM,,ho34024885,false,true,,,,poll34024885
"242 Fredonia Avenue, Fredonia, WI 53021",08:30 AM-04:30 PM,,ho40686283,false,true,,,,poll40686283
"317 Wolf River Drive, Fremont, WI 54940",07:30 AM-12:00 PM,,ho62920355,false,true,,,,poll62920355
"N3496 Como Road, Lake Geneva, WI 53147",09:00 AM-12:00 PM,,ho95309146,false,true,,,,poll95309146
"4097 Main Street, Fish Creek, WI 54212",10:00 AM-03:00 PM,,ho81320853,false,true,,,,poll81320853
"500 Madison Ave, Sullivan, WI 53178",08:00 AM-12:00 PM,,ho70768411,false,true,,,,poll70768411
"2911 N Dousman Rd., Oconomowoc, WI 53066",08:00 AM-04:00 PM,,ho98807926,false,true,,,,poll98807926
"1316 N 14th Street, Superior, WI 54880",08:00 AM-04:30 PM,,ho13938521,false,true,,,,poll13938521
"250 Elm Street, Thiensville, WI 53092",08:00 AM-04:30 PM,,ho82331922,false,true,,,,poll82331922
"300 W. Prospect St., Thorp, WI 54771",08:00 AM-05:00 PM,,ho61929960,false,true,,,,poll61929960
"23 N 2nd St, Tomahawk, WI 54487",08:00 AM-12:00 PM,,ho7601268,false,true,,,,poll7601268
"925 15th Avenue, Union Grove, WI 53192",08:00 AM-04:30 PM,,ho48991952,false,true,,,,poll48991952
"207 S. Liberty St, Valders, WI 54245",08:00 AM-03:00 PM,,ho85350864,false,true,,,,poll85350864
"6085 County Road T, Oshkosh, WI 54904",09:00 AM-04:00 PM,,ho27339216,false,true,,,,poll27339216
"202 North Main Street, Viroqua, WI 54665",08:00 AM-04:30 PM,,ho90739550,false,true,,,,poll90739550
"415 N. Milwaukee St, Waterford, WI 53185",08:00 AM-04:00 PM,,ho50037032,false,true,,,,poll50037032
"123 N River St, Waterford, WI 53185",08:00 AM-05:00 PM,,ho4451116,false,true,,,,poll4451116
"136 North Monroe Street, Waterloo, WI 53594",08:00 AM-04:30 PM,,ho52206947,false,true,,,,poll52206947
"106 Jones Street, Watertown, WI 53094",08:00 AM-04:30 PM,,ho70255273,false,true,,,,poll70255273
"210 E Main, Wautoma, WI 54982",08:00 AM-04:30 PM,,ho98102650,false,true,,,,poll98102650
"1115 S Main St, West Bend, WI 53095",08:00 AM-04:30 PM,,ho26863509,false,true,,,,poll26863509
"129 E. Third Street, Westfield, WI 53964",08:00 AM-04:30 PM,,ho90407015,false,true,,,,poll90407015
"34315 Geneva Rd, New Munster, WI 53152",08:00 AM-05:00 PM,,ho97179832,false,true,,,,poll97179832
"615 School St, White Lake, WI 54491",09:00 AM-04:00 PM,,ho15993422,false,true,,,,poll15993422
"5300 N. Marlborough Drive, Whitefish Bay, WI 53217",08:00 AM-04:30 PM,,ho1247466,false,true,,,,poll1247466
"312 W WHITEWATER STREET, Whitewater, WI 53190",08:00 AM-05:00 PM,,ho42433504,false,true,,,,poll42433504
"3600 Water St., Stevens Point, WI 54481",08:00 AM-03:30 PM,,ho88293537,false,true,,,,poll88293537
"444 W Grand Ave, Wisconsin Rapids, WI 54495",08:00 AM-04:30 PM,,ho20567035,false,true,,,,poll20567035
"511 Division Street, Withee, WI 54498",08:00 AM-04:30 PM,,ho70439234,false,true,,,,poll70439234
"N4393 Blue Goose Drive, White Lake, WI 54491",09:00 AM-02:00 PM,,ho78351351,false,true,,,,poll78351351
"1418 1st Avenue (Hwy 47), Woodruff, WI 54568",09:00 AM-12:00 PM,,ho23972615,false,true,,,,poll23972615
"352 High Street, Wrightstown, WI 54180",08:00 AM-04:30 PM,,ho70792145,false,true,,,,poll70792145
"925 15th Ave Union, Grove, WI 53182",08:00 AM-04:30 PM,,ho58696811,false,true,,,,poll58696811
"210 Cottonwood Ave., Hartland, WI 53029",08:00 AM-04:30 PM,,ho92447822,false,true,,,,poll92447822
"15889 W Third Street, Hayward, WI 54843",08:00 AM-04:00 PM,,ho59830626,false,true,,,,poll59830626
"1610 Fairplay St, Hazel Green, WI 53811",08:00 AM-04:30 PM,,ho31815810,false,true,,,,poll31815810
"2990 S. Pine Tree Rd., Hobart, WI 54155",08:00 AM-05:00 PM,,ho18497047,false,true,,,,poll18497047
"2456 Glendale Avenue, Howard, WI 54313",08:00 AM-04:30 PM,,ho42612765,false,true,,,,poll42612765
"18 N. Jackson St, Janesville, WI 53547",08:00 AM-04:30 PM,,ho23949955,false,true,,,,poll23949955
"9019 Kettle Moraine Drive, Kewaskum, WI 53040",08:00 AM-05:00 PM,,ho32296917,false,true,,,,poll32296917
"401 Fifth Street, Kewaunee, WI 54216",08:00 AM-04:30 PM,,ho87576061,false,true,,,,poll87576061
"621 Sixth Street, Kiel, WI 53042",08:00 AM-04:30 PM,,ho95787969,false,true,,,,poll95787969
"515 W Kimberly Ave., Kimberly, WI 54136",08:00 AM-04:00 PM,,ho7644547,false,true,,,,poll7644547
"105 W. Main Street, La Farge, WI 54639",08:30 AM-12:00 PM,,ho33884759,false,true,,,,poll33884759
"4331 County Rd B, Land O' Lakes, WI 54540",09:00 AM-03:00 PM,,ho26125108,false,true,,,,poll26125108
"6339 Hospital Road, Burlington, WI 53105",08:30 AM-12:00 PM,,ho57126878,false,true,,,,poll57126878
"2120 Fish Hatchery Rd, Madison, WI 53713-1253",08:00 AM-04:30 PM,,ho26694993,false,true,,,,poll26694993
"11191 Milling Lane, Marshfield, WI 54449",04:00 PM-07:00 PM,,ho25127218,false,true,,,,poll25127218
"639 South Second Street, Medford, WI 54451",08:00 AM-04:30 PM,,ho28138368,false,true,,,,poll28138368
"102 E. Bennett Ave, Mellen, WI 54546",08:00 AM-12:00 PM,,ho79818224,false,true,,,,poll79818224
"11133 N Cedarburg Rd, Mequon, WI 53092",08:00 AM-04:30 PM,,ho41378221,false,true,,,,poll41378221
"7426 Hubbard Ave., Middleton, WI 53562",08:00 AM-06:00 PM,,ho87418264,false,true,,,,poll87418264
"7555 W. Old Sauk Road, Verona, WI 53593",08:00 AM-04:00 PM,,ho25861669,false,true,,,,poll25861669
"710 S. Janesville St, Milton, WI 53563",08:30 AM-04:30 PM,,ho40164509,false,true,,,,poll40164509
"1110 18th Ave., Monroe, WI 53566",08:00 AM-04:30 PM,,ho26494435,false,true,,,,poll26494435
"3700 N Mountain Road, Wausau, WI 54401",08:00 AM-04:30 PM,,ho57478039,false,true,,,,poll57478039
"615 Milwaukee St, Collins, WI 54207",09:00 AM-12:00 PM,,ho97586727,false,true,,,,poll97586727
"1712 Bob-Bea-Jan Road, De Pere, WI 54115",08:30 AM-01:00 PM,,ho29091333,false,true,,,,poll29091333
"2997 County Road EE, Shell Lake, WI 54871",06:00 PM-07:00 PM,,ho84692065,false,true,,,,poll84692065
