ocd-division,homepage-url,County,Location Name,Address 1,Address 2,city,state,zip,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,Appointment Phone #,is_subject_to_change
ocd-division/country:us/state:oh/county:lake,http://www.lakeelections.com/,Lake County,Administration Center,105 Main St.,,Painesville,OH,44077,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lake,http://www.lakeelections.com/,Lake County,Administration Center,105 Main St.,,Painesville,OH,44077,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lake,http://www.lakeelections.com/,Lake County,Administration Center,105 Main St.,,Painesville,OH,44077,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lake,http://www.lakeelections.com/,Lake County,Administration Center,105 Main St.,,Painesville,OH,44077,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lake,http://www.lakeelections.com/,Lake County,Administration Center,105 Main St.,,Painesville,OH,44077,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lake,http://www.lakeelections.com/,Lake County,Administration Center,105 Main St.,,Painesville,OH,44077,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lake,http://www.lakeelections.com/,Lake County,Administration Center,105 Main St.,,Painesville,OH,44077,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lake,http://www.lakeelections.com/,Lake County,Administration Center,105 Main St.,,Painesville,OH,44077,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lake,http://www.lakeelections.com/,Lake County,Administration Center,105 Main St.,,Painesville,OH,44077,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lawrence,http://electionsonthe.net/oh/lawrence/,Lawrence County,Veterans Square,111 S. Fourth St.,,Ironton,OH,45638,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lawrence,http://electionsonthe.net/oh/lawrence/,Lawrence County,Veterans Square,111 S. Fourth St.,,Ironton,OH,45638,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lawrence,http://electionsonthe.net/oh/lawrence/,Lawrence County,Veterans Square,111 S. Fourth St.,,Ironton,OH,45638,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lawrence,http://electionsonthe.net/oh/lawrence/,Lawrence County,Veterans Square,111 S. Fourth St.,,Ironton,OH,45638,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lawrence,http://electionsonthe.net/oh/lawrence/,Lawrence County,Veterans Square,111 S. Fourth St.,,Ironton,OH,45638,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lawrence,http://electionsonthe.net/oh/lawrence/,Lawrence County,Veterans Square,111 S. Fourth St.,,Ironton,OH,45638,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lawrence,http://electionsonthe.net/oh/lawrence/,Lawrence County,Veterans Square,111 S. Fourth St.,,Ironton,OH,45638,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lawrence,http://electionsonthe.net/oh/lawrence/,Lawrence County,Veterans Square,111 S. Fourth St.,,Ironton,OH,45638,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lawrence,http://electionsonthe.net/oh/lawrence/,Lawrence County,Veterans Square,111 S. Fourth St.,,Ironton,OH,45638,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:licking,http://www.electionsonthe.net/oh/licking/,Licking County,County Administration Building,20 S. Second St.,,Newark,OH,43055,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:licking,http://www.electionsonthe.net/oh/licking/,Licking County,County Administration Building,20 S. Second St.,,Newark,OH,43055,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:licking,http://www.electionsonthe.net/oh/licking/,Licking County,County Administration Building,20 S. Second St.,,Newark,OH,43055,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:licking,http://www.electionsonthe.net/oh/licking/,Licking County,County Administration Building,20 S. Second St.,,Newark,OH,43055,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:licking,http://www.electionsonthe.net/oh/licking/,Licking County,County Administration Building,20 S. Second St.,,Newark,OH,43055,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:licking,http://www.electionsonthe.net/oh/licking/,Licking County,County Administration Building,20 S. Second St.,,Newark,OH,43055,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:licking,http://www.electionsonthe.net/oh/licking/,Licking County,County Administration Building,20 S. Second St.,,Newark,OH,43055,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:licking,http://www.electionsonthe.net/oh/licking/,Licking County,County Administration Building,20 S. Second St.,,Newark,OH,43055,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:licking,http://www.electionsonthe.net/oh/licking/,Licking County,County Administration Building,20 S. Second St.,,Newark,OH,43055,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:logan,http://www.electionsonthe.net/oh/logan,Logan County,,255 S. Main St.,,Bellefontaine,OH,43311,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:logan,http://www.electionsonthe.net/oh/logan,Logan County,,255 S. Main St.,,Bellefontaine,OH,43311,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:logan,http://www.electionsonthe.net/oh/logan,Logan County,,255 S. Main St.,,Bellefontaine,OH,43311,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:logan,http://www.electionsonthe.net/oh/logan,Logan County,,255 S. Main St.,,Bellefontaine,OH,43311,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:logan,http://www.electionsonthe.net/oh/logan,Logan County,,255 S. Main St.,,Bellefontaine,OH,43311,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:logan,http://www.electionsonthe.net/oh/logan,Logan County,,255 S. Main St.,,Bellefontaine,OH,43311,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:logan,http://www.electionsonthe.net/oh/logan,Logan County,,255 S. Main St.,,Bellefontaine,OH,43311,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:logan,http://www.electionsonthe.net/oh/logan,Logan County,,255 S. Main St.,,Bellefontaine,OH,43311,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:logan,http://www.electionsonthe.net/oh/logan,Logan County,,255 S. Main St.,,Bellefontaine,OH,43311,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lorain,http://www.loraincountyelections.com/,Lorain County,Board of Elections Building,1985 North Ridge Rd. E,,Lorain,OH,44055,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lorain,http://www.loraincountyelections.com/,Lorain County,Board of Elections Building,1985 North Ridge Rd. E,,Lorain,OH,44055,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lorain,http://www.loraincountyelections.com/,Lorain County,Board of Elections Building,1985 North Ridge Rd. E,,Lorain,OH,44055,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lorain,http://www.loraincountyelections.com/,Lorain County,Board of Elections Building,1985 North Ridge Rd. E,,Lorain,OH,44055,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lorain,http://www.loraincountyelections.com/,Lorain County,Board of Elections Building,1985 North Ridge Rd. E,,Lorain,OH,44055,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lorain,http://www.loraincountyelections.com/,Lorain County,Board of Elections Building,1985 North Ridge Rd. E,,Lorain,OH,44055,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lorain,http://www.loraincountyelections.com/,Lorain County,Board of Elections Building,1985 North Ridge Rd. E,,Lorain,OH,44055,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lorain,http://www.loraincountyelections.com/,Lorain County,Board of Elections Building,1985 North Ridge Rd. E,,Lorain,OH,44055,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lorain,http://www.loraincountyelections.com/,Lorain County,Board of Elections Building,1985 North Ridge Rd. E,,Lorain,OH,44055,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lucas,http://www.lucascountyvotes.org,Lucas County,City Government Center,One Government Center,Ste 300,Toledo,OH,43604,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lucas,http://www.lucascountyvotes.org,Lucas County,City Government Center,One Government Center,Ste 300,Toledo,OH,43604,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lucas,http://www.lucascountyvotes.org,Lucas County,City Government Center,One Government Center,Ste 300,Toledo,OH,43604,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lucas,http://www.lucascountyvotes.org,Lucas County,City Government Center,One Government Center,Ste 300,Toledo,OH,43604,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lucas,http://www.lucascountyvotes.org,Lucas County,City Government Center,One Government Center,Ste 300,Toledo,OH,43604,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lucas,http://www.lucascountyvotes.org,Lucas County,City Government Center,One Government Center,Ste 300,Toledo,OH,43604,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lucas,http://www.lucascountyvotes.org,Lucas County,City Government Center,One Government Center,Ste 300,Toledo,OH,43604,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lucas,http://www.lucascountyvotes.org,Lucas County,City Government Center,One Government Center,Ste 300,Toledo,OH,43604,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:lucas,http://www.lucascountyvotes.org,Lucas County,City Government Center,One Government Center,Ste 300,Toledo,OH,43604,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:madison,http://www.electionsonthe.net/oh/madison,Madison County,Board of Elections Building,1423 State Route 38 SE,,London,OH,43140,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:madison,http://www.electionsonthe.net/oh/madison,Madison County,Board of Elections Building,1423 State Route 38 SE,,London,OH,43140,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:madison,http://www.electionsonthe.net/oh/madison,Madison County,Board of Elections Building,1423 State Route 38 SE,,London,OH,43140,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:madison,http://www.electionsonthe.net/oh/madison,Madison County,Board of Elections Building,1423 State Route 38 SE,,London,OH,43140,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:madison,http://www.electionsonthe.net/oh/madison,Madison County,Board of Elections Building,1423 State Route 38 SE,,London,OH,43140,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:madison,http://www.electionsonthe.net/oh/madison,Madison County,Board of Elections Building,1423 State Route 38 SE,,London,OH,43140,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:madison,http://www.electionsonthe.net/oh/madison,Madison County,Board of Elections Building,1423 State Route 38 SE,,London,OH,43140,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:madison,http://www.electionsonthe.net/oh/madison,Madison County,Board of Elections Building,1423 State Route 38 SE,,London,OH,43140,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:madison,http://www.electionsonthe.net/oh/madison,Madison County,Board of Elections Building,1423 State Route 38 SE,,London,OH,43140,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:mahoning,http://vote.mahoningcountyoh.gov,Mahoning County,City Hall,345 Oak Hill Ave.,Entrance A,Youngstown,OH,44502,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:mahoning,http://vote.mahoningcountyoh.gov,Mahoning County,City Hall,345 Oak Hill Ave.,Entrance A,Youngstown,OH,44502,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:mahoning,http://vote.mahoningcountyoh.gov,Mahoning County,City Hall,345 Oak Hill Ave.,Entrance A,Youngstown,OH,44502,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:mahoning,http://vote.mahoningcountyoh.gov,Mahoning County,City Hall,345 Oak Hill Ave.,Entrance A,Youngstown,OH,44502,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:mahoning,http://vote.mahoningcountyoh.gov,Mahoning County,City Hall,345 Oak Hill Ave.,Entrance A,Youngstown,OH,44502,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:mahoning,http://vote.mahoningcountyoh.gov,Mahoning County,City Hall,345 Oak Hill Ave.,Entrance A,Youngstown,OH,44502,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:mahoning,http://vote.mahoningcountyoh.gov,Mahoning County,City Hall,345 Oak Hill Ave.,Entrance A,Youngstown,OH,44502,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:mahoning,http://vote.mahoningcountyoh.gov,Mahoning County,City Hall,345 Oak Hill Ave.,Entrance A,Youngstown,OH,44502,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:mahoning,http://vote.mahoningcountyoh.gov,Mahoning County,City Hall,345 Oak Hill Ave.,Entrance A,Youngstown,OH,44502,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:marion,http://www.marionelections.com/,Marion County,,222 W. Center St.,,Marion,OH,43302,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:marion,http://www.marionelections.com/,Marion County,,222 W. Center St.,,Marion,OH,43302,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:marion,http://www.marionelections.com/,Marion County,,222 W. Center St.,,Marion,OH,43302,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:marion,http://www.marionelections.com/,Marion County,,222 W. Center St.,,Marion,OH,43302,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:marion,http://www.marionelections.com/,Marion County,,222 W. Center St.,,Marion,OH,43302,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:marion,http://www.marionelections.com/,Marion County,,222 W. Center St.,,Marion,OH,43302,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:marion,http://www.marionelections.com/,Marion County,,222 W. Center St.,,Marion,OH,43302,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:marion,http://www.marionelections.com/,Marion County,,222 W. Center St.,,Marion,OH,43302,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:marion,http://www.marionelections.com/,Marion County,,222 W. Center St.,,Marion,OH,43302,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:medina,http://www.boe.co.medina.oh.us/,Medina County,,3800 Stonegate Drive,Ste C,Medina,OH,44256,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:medina,http://www.boe.co.medina.oh.us/,Medina County,,3800 Stonegate Drive,Ste C,Medina,OH,44256,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:medina,http://www.boe.co.medina.oh.us/,Medina County,,3800 Stonegate Drive,Ste C,Medina,OH,44256,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:medina,http://www.boe.co.medina.oh.us/,Medina County,,3800 Stonegate Drive,Ste C,Medina,OH,44256,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:medina,http://www.boe.co.medina.oh.us/,Medina County,,3800 Stonegate Drive,Ste C,Medina,OH,44256,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:medina,http://www.boe.co.medina.oh.us/,Medina County,,3800 Stonegate Drive,Ste C,Medina,OH,44256,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:medina,http://www.boe.co.medina.oh.us/,Medina County,,3800 Stonegate Drive,Ste C,Medina,OH,44256,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:medina,http://www.boe.co.medina.oh.us/,Medina County,,3800 Stonegate Drive,Ste C,Medina,OH,44256,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:medina,http://www.boe.co.medina.oh.us/,Medina County,,3800 Stonegate Drive,Ste C,Medina,OH,44256,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:meigs,http://www.electionsonthe.net/oh/meigs/,Meigs County,,117 E. Memorial Dr.,Ste 1,Pomeroy,OH,45769,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:meigs,http://www.electionsonthe.net/oh/meigs/,Meigs County,,117 E. Memorial Dr.,Ste 1,Pomeroy,OH,45769,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:meigs,http://www.electionsonthe.net/oh/meigs/,Meigs County,,117 E. Memorial Dr.,Ste 1,Pomeroy,OH,45769,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:meigs,http://www.electionsonthe.net/oh/meigs/,Meigs County,,117 E. Memorial Dr.,Ste 1,Pomeroy,OH,45769,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:meigs,http://www.electionsonthe.net/oh/meigs/,Meigs County,,117 E. Memorial Dr.,Ste 1,Pomeroy,OH,45769,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:meigs,http://www.electionsonthe.net/oh/meigs/,Meigs County,,117 E. Memorial Dr.,Ste 1,Pomeroy,OH,45769,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:meigs,http://www.electionsonthe.net/oh/meigs/,Meigs County,,117 E. Memorial Dr.,Ste 1,Pomeroy,OH,45769,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:meigs,http://www.electionsonthe.net/oh/meigs/,Meigs County,,117 E. Memorial Dr.,Ste 1,Pomeroy,OH,45769,13:00:00 - 05:00,17:00:00 - 05:00,11-06-2016,11-06-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:meigs,http://www.electionsonthe.net/oh/meigs/,Meigs County,,117 E. Memorial Dr.,Ste 1,Pomeroy,OH,45769,08:00:00 - 05:00,14:00:00 - 05:00,11-07-2016,11-07-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:mercer,http://www.mercercountyohio.org/elections/,Mercer County,,101 N. Main St.,Room 107,Celina,OH,45822,08:00:00 - 04:00,17:00:00 - 04:00,10-12-2016,10-14-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:mercer,http://www.mercercountyohio.org/elections/,Mercer County,,101 N. Main St.,Room 107,Celina,OH,45822,08:00:00 - 04:00,17:00:00 - 04:00,10-17-2016,10-21-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:mercer,http://www.mercercountyohio.org/elections/,Mercer County,,101 N. Main St.,Room 107,Celina,OH,45822,08:00:00 - 04:00,18:00:00 - 04:00,10-24-2016,10-28-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:mercer,http://www.mercercountyohio.org/elections/,Mercer County,,101 N. Main St.,Room 107,Celina,OH,45822,08:00:00 - 04:00,16:00:00 - 04:00,10-29-2016,10-29-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:mercer,http://www.mercercountyohio.org/elections/,Mercer County,,101 N. Main St.,Room 107,Celina,OH,45822,13:00:00 - 04:00,17:00:00 - 04:00,10-30-2016,10-30-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:mercer,http://www.mercercountyohio.org/elections/,Mercer County,,101 N. Main St.,Room 107,Celina,OH,45822,08:00:00 - 04:00,19:00:00 - 04:00,10-31-2016,11-04-2016,FALSE,FALSE,FALSE,FALSE
ocd-division/country:us/state:oh/county:mercer,http://www.mercercountyohio.org/elections/,Mercer County,,101 N. Main St.,Room 107,Celina,OH,45822,08:00:00 - 04:00,16:00:00 - 04:00,11-05-2016,11-05-2016,FALSE,FALSE,FALSE,FALSE
